C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
5,6,0,0,1,2,0,0,0,40,0,21,0,0,0,0,0,0,1,0,0,0,1,14,6,4,1,0,3,6,11,115,C,5,105
11,9,0,1,0,5,0,0,0,44,1,39,0,0,0,0,0,0,0,1,0,0,3,12,8,2,3,0,7,6,10,115,D,5,146
6,9,0,1,0,6,0,2,0,34,1,19,0,0,0,0,0,0,0,0,1,0,0,10,18,0,1,0,3,6,11,115,D,5,111
10,10,0,2,1,4,1,1,0,42,2,30,0,0,0,0,0,0,0,0,1,0,0,16,13,0,0,0,6,6,12,115,C,5,139
2,9,0,3,0,8,1,0,0,37,1,31,0,0,0,0,0,0,0,0,3,0,0,25,22,4,3,0,2,6,13,115,C,5,151
8,10,0,2,1,1,0,0,0,44,1,22,0,0,0,0,0,0,0,0,0,0,0,15,20,1,3,0,2,6,12,115,D,5,130
7,6,0,2,1,4,1,0,0,40,0,16,0,0,0,0,0,0,0,0,1,0,0,21,32,0,3,0,1,6,13,115,D,5,135
2,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,7,0,115,C,5,15
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6,9,0,1,0,0,7,1,115,C,5,19
2,2,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1,0,1,7,0,115,D,5,20
0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,1,115,D,5,9
0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,7,2,115,C,5,15
4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,7,3,115,C,5,23
0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,7,2,115,D,5,14
1,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,13,0,2,3,5,7,3,115,D,5,35
0,3,0,1,0,1,0,1,0,11,0,8,0,0,0,0,0,0,0,0,0,0,1,11,13,2,0,0,1,7,4,115,C,5,53
5,6,0,1,1,4,0,0,0,18,1,25,0,0,0,0,0,0,0,0,1,0,5,10,27,5,0,0,7,7,5,115,C,5,116
2,0,0,0,1,1,0,2,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,7,4,115,D,5,23
2,3,0,2,0,1,1,0,0,15,2,10,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,4,19,115,C,5,54
3,8,0,2,0,3,2,0,0,34,3,24,0,0,0,0,0,0,0,0,2,0,0,16,31,0,5,0,1,4,18,115,D,5,134
2,4,0,0,0,0,0,0,0,13,1,4,0,0,0,0,0,0,0,1,1,0,1,9,15,0,0,0,0,4,19,115,D,5,51
3,3,0,1,1,1,0,0,0,4,0,12,0,0,0,0,0,0,0,0,3,0,0,9,11,0,5,0,0,4,20,115,C,5,53
1,2,0,3,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,8,10,1,5,0,0,4,21,115,C,5,41
1,5,0,0,1,0,0,1,0,5,0,6,0,0,0,0,0,0,0,0,2,0,0,7,25,1,3,0,0,4,20,115,D,5,57
1,5,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,1,0,0,9,22,0,2,0,0,4,21,115,D,5,51
0,1,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,2,2,0,0,6,11,1,0,0,0,4,22,115,C,5,39
1,2,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,23,115,C,5,15
1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,6,17,0,3,0,0,4,22,115,D,5,38
4,4,0,1,0,1,1,0,0,52,2,9,0,0,0,0,0,0,0,1,0,1,1,1,25,10,0,4,0,5,17,115,C,5,117
3,0,0,0,0,4,0,0,0,16,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,115,D,5,45
2,1,0,0,0,7,0,0,0,33,2,19,2,0,0,0,0,0,0,0,0,0,0,2,6,4,1,0,0,5,17,115,D,5,79
1,5,0,0,2,0,1,0,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,0,0,5,18,115,C,5,66
3,3,0,0,0,1,1,2,0,13,0,5,0,0,0,0,0,1,0,0,2,0,0,10,19,3,0,0,0,5,19,115,C,5,63
23,14,0,2,0,2,4,0,0,54,1,30,0,0,1,0,0,0,0,0,2,0,1,97,77,6,5,0,10,5,18,115,D,5,329
3,9,0,2,0,1,0,0,0,44,2,20,0,0,0,0,0,0,0,0,2,0,1,23,17,4,2,0,3,6,14,115,C,5,133
8,4,0,1,1,8,0,1,1,47,1,23,0,0,0,0,0,0,0,1,0,0,0,29,15,2,1,0,1,6,15,115,C,5,144
3,6,0,2,0,3,0,0,0,35,0,16,0,0,0,0,0,0,0,1,0,0,0,23,16,0,1,0,0,6,14,115,D,5,106
2,6,0,1,1,2,0,0,0,46,0,22,0,0,0,0,0,0,1,1,0,0,0,19,17,3,0,0,1,6,15,115,D,5,122
2,2,0,0,0,1,0,0,0,11,0,7,0,0,0,0,0,0,0,2,0,0,0,6,7,0,0,2,4,7,5,115,D,5,44
8,4,0,0,1,7,0,0,0,28,2,31,0,0,0,0,0,0,3,1,2,0,3,16,13,4,5,0,4,7,6,115,C,5,132
6,9,0,1,0,3,2,0,0,41,0,29,0,0,0,0,0,0,0,1,1,0,1,20,21,8,1,0,2,7,7,115,C,5,146
0,4,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,1,0,0,3,5,0,1,0,0,8,0,115,C,5,27
0,0,0,0,0,0,0,1,0,12,0,5,0,0,0,0,0,0,1,0,0,0,0,3,3,0,2,0,0,8,1,115,C,5,27
2,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,0,4,23,115,D,5,24
1,4,0,1,3,4,0,0,0,21,0,3,0,0,0,0,0,0,2,0,0,0,1,21,21,2,1,0,0,5,19,115,D,5,85
4,2,0,3,0,0,0,0,0,8,1,6,0,0,0,0,0,0,0,1,2,0,0,6,13,0,0,0,0,5,20,115,C,5,46
2,3,0,0,0,2,1,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,5,7,0,5,0,0,5,21,115,C,5,39
2,2,0,0,0,0,0,1,0,9,1,3,0,0,0,0,0,0,0,0,0,0,1,18,11,0,3,0,0,5,20,115,D,5,51
1,1,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,14,7,0,2,1,0,5,21,115,D,5,35
2,1,0,0,0,0,1,0,0,5,0,7,0,0,0,0,0,0,0,1,0,0,0,16,17,0,0,0,0,5,22,115,C,5,50
1,11,0,1,1,3,0,0,0,51,1,29,0,0,0,0,0,0,0,0,0,0,0,6,22,0,1,0,5,6,16,115,C,5,132
1,2,1,0,0,5,1,0,0,28,0,17,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,6,17,115,C,5,61
11,16,0,0,1,10,0,1,0,32,0,31,0,0,0,0,0,0,0,1,1,0,0,17,19,2,1,0,2,6,16,115,D,5,145
7,17,0,0,0,12,0,1,0,59,1,23,0,0,0,0,0,0,0,0,1,0,0,20,19,0,1,0,2,6,17,115,D,5,163
3,2,0,0,0,6,0,0,0,14,1,8,0,0,0,0,0,0,0,1,1,0,0,12,13,3,2,0,7,7,6,115,D,5,73
5,3,0,2,0,1,0,0,0,43,1,20,0,0,0,0,0,0,0,0,1,0,1,22,15,2,2,1,2,7,7,115,D,5,121
3,7,0,2,3,5,1,0,0,37,2,25,0,0,0,0,0,0,0,1,2,0,2,15,14,3,5,0,0,7,8,115,C,5,127
8,7,0,1,1,2,0,0,0,28,1,31,0,0,0,0,0,0,0,0,1,0,0,28,22,2,1,0,1,7,9,115,C,5,134
3,11,0,0,0,3,1,0,0,58,1,26,0,0,0,0,0,0,0,3,0,0,1,28,21,5,2,0,4,7,8,115,D,5,167
5,10,0,0,0,10,0,0,0,40,1,26,0,0,0,0,0,0,0,0,1,0,0,19,21,2,2,0,5,7,9,115,D,5,142
1,6,0,0,0,1,0,0,0,48,0,23,0,0,0,0,0,0,0,3,1,0,0,12,17,1,1,0,2,7,10,115,C,5,116
1,4,0,0,0,7,0,0,0,31,1,23,0,0,0,0,0,0,0,1,1,0,0,23,11,1,0,0,1,7,11,115,C,5,105
7,10,0,1,1,3,0,2,0,39,1,22,0,0,0,0,0,0,0,0,0,0,0,15,11,3,1,0,3,7,10,115,D,5,119
1,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,2,0,0,8,0,115,D,5,17
1,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,1,115,D,5,14
0,1,0,0,0,1,0,1,0,2,0,7,0,0,0,0,0,1,0,0,1,0,0,3,4,0,1,0,0,8,2,115,C,5,22
1,2,0,1,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,3,115,C,5,20
0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,8,2,115,D,5,15
0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,8,3,115,D,5,9
1,1,0,0,0,1,1,0,0,8,0,7,0,0,0,0,0,0,0,0,1,0,0,17,22,5,0,0,1,8,4,115,C,5,65
2,6,0,1,0,2,0,0,0,19,1,12,0,0,0,0,1,0,0,0,0,0,0,11,17,4,1,0,4,8,5,115,C,5,81
0,2,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,12,10,1,1,0,0,5,23,115,C,5,35
0,4,0,2,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,14,17,0,0,0,0,5,22,115,D,5,49
0,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,5,23,115,D,5,21
1,11,0,2,0,1,0,0,1,26,1,7,0,0,0,0,0,0,0,0,0,0,0,9,20,1,5,0,1,6,18,115,C,5,86
7,8,0,1,0,3,2,1,0,12,2,5,0,0,0,0,0,0,0,1,1,0,0,18,11,0,1,0,0,6,19,115,C,5,73
6,7,0,0,0,3,4,0,0,35,0,23,0,0,0,0,0,0,0,0,1,0,0,15,17,0,1,0,0,6,18,115,D,5,112
5,4,0,0,0,5,0,0,0,25,0,8,0,0,0,0,0,0,0,1,0,0,0,14,23,0,2,0,0,6,19,115,D,5,87
5,10,0,0,0,5,0,0,0,37,1,29,0,0,0,0,0,0,0,0,0,0,1,18,11,0,3,0,2,7,11,115,D,5,122
6,3,0,0,0,8,0,0,0,36,0,20,0,0,0,0,0,0,0,3,2,0,0,13,11,0,1,0,1,7,12,115,C,5,104
1,6,0,1,0,4,0,0,0,36,2,32,0,0,0,0,0,0,0,3,1,0,0,23,36,2,1,0,5,7,13,115,C,5,153
11,4,0,3,0,5,0,0,0,39,0,26,1,0,0,0,0,0,0,0,0,0,0,14,22,10,1,1,0,7,12,115,D,5,137
2,3,0,0,0,1,0,0,1,27,1,25,3,0,0,0,0,0,0,0,0,0,0,0,19,13,0,1,0,7,13,115,D,5,96
0,1,0,0,4,1,0,2,0,10,1,5,0,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,1,8,4,115,D,5,41
1,3,0,0,0,3,0,0,1,11,2,3,0,0,0,0,0,0,0,1,0,0,5,9,8,4,4,0,2,8,5,115,D,5,57
4,8,0,1,0,5,2,0,0,37,2,23,0,0,0,0,0,0,0,0,1,0,1,15,19,6,2,0,4,8,6,115,C,5,130
4,5,0,0,0,3,0,1,0,32,1,30,0,0,0,0,0,0,0,0,1,0,0,14,15,3,2,1,0,8,7,115,C,5,112
3,2,0,1,0,3,0,0,0,19,0,16,0,0,0,0,0,0,0,2,0,0,0,10,23,4,3,0,3,8,6,115,D,5,89
4,7,0,0,0,2,0,0,0,28,0,10,0,0,0,0,0,0,0,1,0,0,0,12,13,2,1,0,5,8,7,115,D,5,85
3,5,0,0,0,7,1,0,0,41,0,21,0,0,0,0,0,0,0,0,3,0,1,15,14,7,0,0,2,8,8,115,C,5,120
1,4,0,0,1,6,0,0,0,52,1,30,0,0,0,0,0,0,0,2,0,0,0,26,15,3,2,0,5,8,9,115,C,5,148
0,0,0,0,0,7,0,0,0,87,1,8,0,0,0,0,0,0,0,0,0,0,0,8,19,2,2,0,2,8,8,115,D,5,136
3,0,0,0,0,2,1,0,0,71,1,9,0,0,0,0,0,0,0,0,0,0,2,24,5,1,2,0,1,8,9,115,D,5,122
1,3,0,0,1,0,1,0,0,23,1,3,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,269,C,5,39
1,1,0,0,0,0,0,1,0,13,1,1,0,0,0,0,0,0,1,2,0,0,0,5,1,0,0,0,0,2,1,269,C,5,27
1,0,0,0,0,0,0,4,0,12,1,1,0,0,0,0,0,0,0,1,3,0,1,2,1,0,0,0,0,2,0,269,D,5,27
2,0,0,0,0,2,0,4,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,1,269,D,5,20
2,0,0,0,0,0,2,2,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,269,C,5,25
0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,269,C,5,18
1,0,0,2,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,269,D,5,17
0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,269,D,5,10
0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,269,C,5,8
0,1,0,0,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,269,C,5,12
0,0,0,2,0,0,0,3,1,8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,269,D,5,20
0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,269,D,5,8
0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,269,C,5,4
0,1,0,0,0,0,2,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,269,C,5,11
0,1,0,0,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,269,D,5,9
0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,269,D,5,7
0,0,0,2,0,2,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,269,C,5,13
1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,269,C,5,7
0,0,0,0,0,0,0,5,0,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,269,D,5,15
1,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,269,D,5,10
2,3,0,0,1,1,1,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,9,14,0,1,0,0,6,20,115,C,5,49
6,0,0,0,0,1,0,0,1,10,1,7,0,0,0,0,0,0,0,1,1,0,0,9,15,1,3,0,0,6,21,115,C,5,56
1,1,0,0,0,0,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,8,28,0,3,0,0,6,20,115,D,5,56
3,2,0,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,5,23,0,1,0,2,6,21,115,D,5,45
0,1,0,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,0,2,1,0,1,22,27,3,0,0,1,6,22,115,C,5,70
0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,1,17,24,1,0,0,4,6,23,115,C,5,55
0,3,0,1,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,10,5,0,1,0,0,6,22,115,D,5,29
2,0,0,1,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,1,0,0,3,2,0,2,0,0,6,23,115,D,5,21
3,11,0,0,3,5,0,1,0,36,1,28,0,0,0,0,0,0,0,1,3,0,0,11,21,2,0,0,4,7,14,115,C,5,130
1,6,0,0,0,4,0,0,0,49,0,18,0,0,0,0,0,0,0,2,1,0,0,25,23,2,0,0,0,7,15,115,C,5,131
5,4,0,0,0,3,0,0,0,42,2,14,0,0,0,0,0,0,0,0,0,0,0,16,11,0,1,0,4,7,14,115,D,5,102
5,2,0,0,0,2,0,0,0,36,0,20,0,0,0,0,0,0,0,0,1,0,0,28,14,0,1,0,3,7,15,115,D,5,112
1,3,0,0,0,3,0,1,0,46,1,24,0,0,0,0,0,0,0,1,3,0,2,22,32,3,0,0,2,7,16,115,C,5,144
7,3,0,0,0,3,0,0,0,37,2,22,0,0,0,0,0,0,0,0,1,0,0,8,17,0,0,0,0,7,17,115,C,5,100
6,14,0,4,0,5,1,0,0,35,1,34,0,0,0,0,2,0,0,0,2,0,2,21,28,7,3,1,2,7,16,115,D,5,168
4,9,0,1,0,5,1,0,0,32,0,22,0,0,0,0,0,0,0,0,0,0,0,17,24,3,0,0,3,7,17,115,D,5,121
1,5,0,1,0,2,1,0,0,20,0,2,0,0,0,0,0,0,0,1,0,0,0,9,11,0,7,0,0,7,18,115,C,5,60
4,7,1,0,0,2,0,0,0,58,2,27,0,0,0,0,0,0,0,0,0,1,0,13,27,2,2,0,3,8,10,115,C,5,149
1,0,0,0,0,2,0,0,0,53,1,18,0,0,0,1,0,0,0,0,0,0,0,16,16,2,0,0,0,8,11,115,C,5,110
6,3,0,0,0,7,0,0,0,99,3,11,0,0,0,0,0,0,0,1,0,0,0,20,24,3,1,0,0,8,10,115,D,5,178
1,3,0,0,0,4,0,2,0,56,0,13,0,0,0,0,0,0,0,0,0,0,8,16,10,0,0,0,1,8,11,115,D,5,114
4,4,0,2,0,6,0,2,0,56,0,25,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,1,0,8,12,115,C,5,116
3,5,0,1,0,6,1,0,0,46,1,32,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,2,8,13,115,C,5,115
3,4,0,1,0,4,0,0,0,49,2,32,0,0,0,0,0,0,0,1,0,0,3,23,7,1,3,0,1,8,12,115,D,5,134
4,6,0,2,1,1,1,0,0,62,1,35,0,1,0,0,0,0,0,3,0,0,0,25,10,0,2,0,1,8,13,115,D,5,155
5,12,0,0,0,8,1,0,0,60,0,32,0,0,0,0,0,0,0,0,1,0,0,18,17,2,2,0,2,8,14,115,C,5,160
4,4,0,0,0,7,0,0,0,57,2,18,1,0,0,0,0,0,0,0,0,2,2,0,11,19,1,5,0,8,15,115,C,5,133
5,11,0,0,0,4,0,0,0,69,1,35,0,0,0,0,0,0,0,0,0,0,0,25,31,7,1,0,9,8,14,115,D,5,198
10,8,0,0,1,9,0,0,0,54,0,44,0,0,0,0,0,0,0,1,2,0,0,27,25,0,1,0,6,8,15,115,D,5,188
1,3,0,1,0,5,0,0,0,56,2,28,0,0,0,0,0,0,0,0,1,0,0,13,18,1,2,0,4,8,16,115,C,5,135
0,2,0,0,0,2,1,1,0,11,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,269,C,5,21
5,5,1,1,0,0,1,13,2,13,3,1,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,2,5,269,C,5,54
0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,269,D,5,5
0,3,0,1,0,1,0,0,0,10,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5,269,D,5,22
0,0,0,0,0,1,0,0,0,10,1,5,0,0,0,0,0,0,0,4,2,0,0,3,1,0,0,0,0,2,6,269,C,5,27
2,5,0,0,0,1,0,2,0,37,2,15,0,0,0,0,1,0,0,5,4,0,1,5,1,0,0,0,0,2,7,269,C,5,81
3,6,0,0,0,1,0,3,1,35,1,7,0,0,0,0,0,0,0,4,2,0,2,7,0,1,0,0,0,2,6,269,D,5,73
1,3,0,1,0,6,0,0,0,76,8,16,0,1,0,0,0,1,0,0,0,0,2,7,2,1,0,0,0,2,7,269,D,5,125
1,1,0,0,0,2,0,2,0,38,1,12,0,1,0,0,0,0,0,0,2,0,0,7,5,0,0,0,0,2,8,269,C,5,72
0,1,0,0,0,0,0,1,0,16,0,6,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,3,6,269,C,5,30
0,0,0,0,0,2,0,2,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,7,269,C,5,21
1,5,0,0,0,2,2,0,1,6,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,6,269,D,5,24
0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,7,269,D,5,15
0,1,0,0,0,18,0,0,0,29,1,7,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,3,8,269,C,5,64
1,0,0,0,2,3,0,0,0,31,3,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,269,C,5,61
0,4,0,0,0,2,0,0,0,25,0,10,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,3,8,269,D,5,47
1,2,0,0,0,2,1,0,0,31,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3,9,269,D,5,48
0,2,0,1,0,1,3,1,0,18,0,8,0,0,0,0,0,0,0,1,0,0,0,9,16,1,1,1,0,7,19,115,C,5,63
4,4,0,1,1,2,3,0,0,30,1,24,0,0,0,0,0,0,0,1,0,0,0,21,21,0,2,0,1,7,18,115,D,5,116
5,6,0,0,0,3,0,0,0,39,0,23,0,0,0,0,0,0,0,1,1,0,2,20,22,0,3,0,0,7,19,115,D,5,125
3,7,0,2,1,0,0,1,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,14,26,0,2,0,0,7,20,115,C,5,70
0,4,0,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,5,13,5,3,0,0,7,21,115,C,5,42
2,5,0,0,2,0,0,1,0,16,0,12,0,0,0,0,0,0,0,0,0,0,1,12,14,1,0,0,0,7,20,115,D,5,66
3,5,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,1,0,0,2,14,15,0,3,0,0,7,21,115,D,5,55
1,1,0,0,0,0,1,0,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,4,9,1,3,0,0,7,22,115,C,5,33
1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,2,2,1,7,23,115,C,5,27
1,2,0,0,0,0,0,0,0,9,2,6,0,0,0,0,0,0,0,4,0,0,1,18,10,0,3,0,0,7,22,115,D,5,56
2,1,0,0,0,1,1,0,0,36,1,20,0,0,0,0,0,0,0,0,0,0,1,16,10,0,2,0,3,8,17,115,C,5,94
9,8,0,2,1,10,0,0,0,58,0,33,0,0,0,0,0,0,0,1,0,0,0,28,23,3,4,1,1,8,16,115,D,5,182
11,9,0,1,0,9,1,1,0,57,1,39,0,0,0,0,0,0,0,0,0,0,3,33,37,2,2,0,5,8,17,115,D,5,211
0,3,0,0,1,1,0,0,0,20,0,14,0,0,0,1,0,0,0,1,1,0,1,10,12,0,0,0,0,8,18,115,C,5,65
2,3,0,3,1,2,0,1,0,22,0,11,0,0,0,0,0,0,0,0,2,0,0,9,6,0,2,0,0,8,19,115,C,5,64
14,14,1,1,1,1,2,0,0,39,3,29,0,0,0,0,0,0,0,3,4,0,0,17,32,0,1,0,1,8,18,115,D,5,163
0,1,0,0,0,3,0,0,0,35,3,16,0,0,0,0,0,0,0,0,1,0,0,20,14,0,2,0,0,8,19,115,D,5,95
2,5,0,0,0,1,0,1,0,24,2,8,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,8,20,115,C,5,55
0,5,0,1,1,1,0,0,0,13,0,3,0,0,0,0,0,0,0,0,1,0,0,8,10,0,1,0,0,8,21,115,C,5,44
4,2,0,1,0,0,0,1,0,19,0,7,0,0,0,0,0,0,0,0,0,0,0,20,24,0,2,0,0,8,20,115,D,5,80
3,4,0,1,0,0,0,0,0,61,0,13,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,0,0,2,9,269,C,5,91
3,1,2,2,1,1,4,0,0,151,8,51,0,0,0,0,0,0,0,0,1,0,1,3,2,2,0,0,1,2,8,269,D,5,234
0,1,0,0,0,2,0,0,1,114,14,32,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,9,269,D,5,169
5,8,3,2,0,2,0,2,0,134,2,26,0,0,0,0,0,0,0,0,6,1,0,3,0,0,0,0,0,2,10,269,C,5,194
1,3,0,1,3,4,0,0,0,85,1,17,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,2,2,11,269,C,5,133
4,5,0,0,0,3,0,0,0,59,2,13,0,0,0,0,0,1,0,1,3,0,0,4,1,0,0,0,1,2,10,269,D,5,97
3,2,2,1,0,2,0,1,0,54,2,5,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,2,11,269,D,5,79
2,4,0,1,1,4,0,1,0,54,2,5,0,0,0,0,0,0,1,0,3,0,0,5,1,0,0,0,0,2,12,269,C,5,84
1,2,0,0,0,5,0,0,0,73,0,4,0,0,0,0,0,0,0,0,11,0,0,6,0,1,0,0,0,2,13,269,C,5,103
5,7,0,0,1,7,0,1,0,47,1,21,0,0,0,0,0,0,0,3,7,0,1,12,2,0,0,0,0,2,12,269,D,5,115
5,0,0,0,0,3,1,2,1,51,3,13,0,0,0,0,0,0,0,4,2,0,2,2,3,0,0,0,0,2,13,269,D,5,92
1,0,0,0,0,3,0,1,0,47,0,13,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,0,3,10,269,C,5,75
1,1,0,0,0,10,0,1,0,86,3,18,0,1,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,3,11,269,C,5,129
0,1,0,0,0,1,0,1,0,41,0,6,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,3,10,269,D,5,58
1,1,1,0,0,3,0,0,0,35,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,11,269,D,5,48
2,1,0,0,0,4,0,0,2,62,1,21,0,0,1,0,0,0,0,1,4,0,1,3,1,0,0,0,0,3,12,269,C,5,104
2,0,0,0,0,1,0,0,0,83,1,9,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,3,13,269,C,5,102
1,0,0,0,0,2,0,0,0,22,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12,269,D,5,35
