C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
4,0,0,0,0,9,1,0,0,63,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,205,C,7,91
6,3,0,0,0,1,1,0,0,43,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,205,C,7,70
6,2,0,0,0,4,1,0,0,58,1,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,205,D,7,94
1,0,0,1,0,1,0,0,0,55,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,205,D,7,74
10,1,0,0,0,3,1,0,0,49,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,205,C,7,76
2,1,0,0,0,7,2,0,0,56,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,205,C,7,80
0,2,0,0,0,2,1,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,205,C,7,24
0,1,0,0,0,1,3,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,205,C,7,32
0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,205,D,7,9
0,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,205,D,7,21
0,0,0,0,0,2,1,0,0,37,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,205,C,7,56
1,0,0,0,0,18,1,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,205,C,7,68
0,0,0,0,0,3,0,0,0,37,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,205,D,7,48
3,0,0,0,0,6,0,0,0,54,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,205,D,7,74
0,0,0,0,0,0,0,0,0,46,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,205,C,7,58
0,0,0,0,0,0,0,0,0,55,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,11,205,C,7,64
0,0,0,0,0,5,1,0,0,68,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,205,D,7,83
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,23,110,D,7,7
1,4,0,0,0,1,3,2,0,63,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7,14,110,D,7,88
0,7,5,1,0,3,20,16,5,110,2,20,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,7,15,110,D,7,195
4,2,0,1,0,2,1,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,7,16,110,C,7,35
0,2,0,1,0,4,3,2,0,19,2,6,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,1,7,17,110,C,7,48
3,3,0,1,1,2,1,1,0,44,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,7,16,110,D,7,64
2,3,0,0,1,1,2,2,0,30,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,7,17,110,D,7,59
3,0,0,0,0,3,1,0,0,9,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,18,110,C,7,22
1,2,0,0,0,4,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7,19,110,C,7,27
0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,18,110,D,7,17
1,3,0,0,0,3,3,2,0,11,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,19,110,D,7,32
0,3,0,0,0,3,3,2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,20,110,C,7,20
1,2,0,0,0,6,0,0,0,67,2,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,12,205,D,7,90
6,2,0,0,9,4,0,0,0,52,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,205,D,7,84
2,3,0,0,0,6,0,0,0,65,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,205,C,7,91
3,4,0,0,0,3,2,0,0,44,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,205,C,7,75
3,1,0,0,0,7,1,0,0,56,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,205,D,7,79
0,0,0,0,0,9,0,0,0,86,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,205,D,7,108
2,1,0,0,0,4,0,0,0,62,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,205,C,7,77
0,1,0,0,0,7,1,0,0,59,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,205,C,7,85
1,0,0,0,0,10,0,0,0,64,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,205,D,7,89
2,0,0,0,0,3,2,0,0,57,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,205,D,7,74
1,0,0,0,0,5,0,0,0,55,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,205,C,7,71
0,0,0,0,0,3,0,0,0,67,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,205,D,7,75
0,0,0,0,0,1,2,0,0,38,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,205,C,7,51
0,0,0,0,0,6,0,0,0,69,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,205,C,7,85
0,0,0,0,0,2,1,0,0,52,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,205,D,7,61
0,1,0,0,0,4,0,0,0,48,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,205,D,7,59
1,0,0,0,0,3,0,0,0,72,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,205,C,7,85
0,0,0,0,0,6,1,0,0,68,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,205,C,7,88
3,0,0,0,1,7,1,0,0,60,2,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,14,205,D,7,83
0,0,0,0,0,10,0,0,0,69,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,205,D,7,88
1,2,0,0,0,2,0,0,0,105,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,205,C,7,121
2,0,0,0,0,8,1,0,0,96,0,14,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,17,205,C,7,124
2,1,0,0,0,14,0,0,0,69,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,205,D,7,95
2,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,7,21,110,C,7,13
4,1,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,7,20,110,D,7,16
0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,7,21,110,D,7,21
0,0,0,0,0,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,22,110,C,7,15
1,0,0,1,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7,23,110,C,7,17
0,0,0,1,0,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,22,110,D,7,15
0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,7,23,110,D,7,11
2,0,0,0,0,1,0,0,0,34,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,205,C,7,43
0,0,0,0,2,3,1,0,0,68,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,205,D,7,90
0,0,0,0,0,1,0,0,0,52,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,205,D,7,59
0,0,0,0,0,1,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,205,C,7,39
0,1,0,0,0,1,1,0,0,30,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,205,C,7,39
1,0,0,0,0,0,0,0,0,38,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,205,D,7,45
0,0,0,0,0,1,0,0,0,25,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,205,D,7,33
0,0,0,0,0,1,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,205,C,7,28
1,0,0,0,0,0,0,0,0,14,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,205,C,7,20
1,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,205,D,7,22
1,0,0,0,0,0,0,0,0,16,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,205,D,7,21
1,0,0,0,0,4,0,0,0,63,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,205,D,7,77
0,5,0,0,0,6,0,0,0,118,1,18,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,18,205,C,7,151
0,0,1,0,0,3,1,0,0,57,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,205,C,7,76
0,0,0,0,0,4,0,0,0,56,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,205,D,7,77
2,0,0,0,0,2,0,0,0,47,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,205,D,7,55
0,0,0,0,0,0,1,0,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,205,C,7,61
0,0,0,0,0,2,1,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,205,C,7,37
0,0,0,0,0,1,1,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,205,D,7,35
0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,21,205,D,7,38
0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,205,C,7,23
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,205,C,7,7
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,205,C,7,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,205,C,7,3
1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,205,D,7,9
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,205,D,7,8
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,205,C,7,3
4,1,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,205,C,7,11
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,205,D,7,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,205,D,7,1
4,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,205,C,7,16
6,0,0,0,0,0,0,0,0,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,205,C,7,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,205,C,7,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,205,C,7,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,205,D,7,2
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,205,D,7,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,205,C,7,1
0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,205,C,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,205,D,7,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,205,D,7,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,205,C,7,1
4,2,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,205,C,7,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,205,D,7,1
2,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,205,D,7,9
7,6,0,0,0,4,0,0,0,28,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6,205,C,7,52
0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,205,D,7,16
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,205,D,7,5
1,0,0,0,0,1,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,205,D,7,10
1,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,205,D,7,13
6,2,0,1,0,6,0,0,0,51,4,8,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,6,205,C,7,81
3,4,0,0,1,1,1,0,0,61,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,205,C,7,81
12,5,0,0,0,1,2,0,0,30,5,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,205,D,7,66
16,2,0,0,0,2,0,0,0,43,5,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,205,D,7,87
5,6,0,0,0,0,0,0,0,51,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,8,205,C,7,80
6,1,0,0,0,4,1,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,9,205,C,7,72
14,11,0,0,0,5,1,0,0,39,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,205,D,7,93
5,6,0,0,0,2,1,0,0,46,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,205,C,7,73
5,8,0,0,0,1,5,0,0,21,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,205,D,7,52
12,8,0,0,0,3,0,0,0,29,3,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,7,205,D,7,70
6,5,0,0,0,0,0,0,0,42,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,8,205,C,7,66
6,3,0,0,0,2,1,0,0,37,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,205,C,7,65
6,6,0,0,0,3,1,0,0,52,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,205,D,7,87
4,5,0,1,0,2,0,0,0,46,1,17,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,9,205,D,7,80
7,9,0,0,0,1,0,0,0,32,2,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,10,205,C,7,63
6,5,0,1,0,2,0,0,0,32,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,11,205,C,7,54
8,5,0,1,0,3,0,0,0,33,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,205,D,7,67
9,7,0,2,0,4,0,0,0,37,0,15,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,11,205,D,7,78
7,6,1,0,0,1,1,0,0,49,2,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,12,205,C,7,80
6,5,0,0,0,3,0,0,0,40,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,205,C,7,72
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,205,C,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,205,C,7,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,205,D,7,2
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,205,D,7,4
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,205,C,7,2
4,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,205,C,7,11
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,205,D,7,2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,205,D,7,1
3,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,205,C,7,9
0,1,1,0,0,0,1,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,205,C,7,12
0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,205,D,7,5
1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,205,D,7,6
1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,205,C,7,8
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,205,C,7,2
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,205,D,7,2
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,205,D,7,4
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,205,C,7,2
0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,205,C,7,4
0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,205,D,7,4
1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,205,D,7,6
2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,205,C,7,5
4,3,1,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,205,C,7,24
0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,205,D,7,4
16,4,0,0,1,6,0,0,0,46,1,12,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,3,9,205,D,7,91
5,10,0,0,0,3,0,0,0,38,1,6,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,3,10,205,C,7,68
5,2,0,0,1,7,0,0,0,31,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,205,C,7,58
5,2,1,0,0,1,0,0,0,41,2,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,205,D,7,65
6,6,0,0,0,5,0,0,0,36,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,11,205,D,7,64
8,6,0,0,0,5,1,0,0,42,3,7,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,12,205,C,7,76
8,6,0,0,0,3,0,0,0,55,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,205,C,7,87
8,5,1,0,0,1,0,0,0,41,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,205,D,7,65
7,6,0,0,0,0,0,0,0,39,1,12,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,13,205,D,7,70
6,6,0,0,0,0,0,0,0,53,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,14,205,C,7,77
9,3,0,0,0,3,1,0,0,52,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,205,C,7,77
9,4,0,0,0,2,0,0,0,36,1,11,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,3,14,205,D,7,69
6,7,0,0,0,4,0,0,0,39,0,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,3,15,205,D,7,73
5,6,0,1,0,3,0,0,0,40,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,205,D,7,68
4,4,0,0,0,4,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,13,205,D,7,56
10,6,0,1,0,2,0,0,0,44,1,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,14,205,C,7,81
4,6,0,0,0,3,1,0,0,47,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,205,C,7,74
8,9,1,0,0,2,0,0,0,43,0,15,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,14,205,D,7,81
6,2,0,0,0,4,0,0,0,43,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,15,205,D,7,71
7,8,1,0,0,5,2,0,0,47,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,205,C,7,86
16,4,0,0,0,4,2,0,0,40,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,205,C,7,77
6,6,0,0,0,2,0,0,0,53,0,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,16,205,D,7,82
4,5,0,0,0,6,0,0,0,42,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,205,D,7,65
6,1,0,0,0,0,1,0,0,41,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,205,C,7,63
4,1,0,0,0,1,0,0,0,23,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,205,C,7,36
3,4,0,1,0,5,1,0,0,33,4,5,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,5,6,205,C,7,62
9,8,0,1,0,0,2,0,0,48,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,205,C,7,77
6,12,0,1,0,0,3,0,0,14,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,6,205,D,7,47
13,5,0,0,0,2,0,0,0,25,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,205,D,7,63
4,3,0,2,0,1,0,0,0,48,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,205,C,7,75
2,2,0,1,0,2,0,0,0,41,1,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,9,205,C,7,71
12,9,0,1,0,5,0,0,0,52,3,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,8,205,D,7,102
10,13,0,1,0,5,4,0,0,51,2,17,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5,9,205,D,7,108
5,9,0,0,0,6,0,0,0,35,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,205,C,7,66
2,2,0,0,0,1,1,0,0,26,2,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,11,205,C,7,46
5,9,0,2,0,2,0,0,0,36,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,10,205,D,7,72
9,9,0,1,0,4,0,0,0,32,0,9,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,11,205,D,7,67
3,2,1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,205,D,7,14
3,2,0,0,0,3,0,0,0,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,205,C,7,37
6,5,0,0,0,0,1,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,205,C,7,61
7,8,0,0,1,0,4,0,0,17,1,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,205,D,7,48
9,8,0,0,0,2,0,0,0,28,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,205,D,7,60
8,9,0,0,0,1,1,1,0,39,1,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,8,205,C,7,80
7,11,0,0,0,2,1,0,0,39,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,205,C,7,71
9,12,0,0,0,1,0,0,0,32,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,8,205,D,7,77
7,6,0,2,0,2,0,0,0,42,2,13,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,9,205,D,7,78
7,10,0,0,0,2,1,0,0,33,4,9,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,10,205,C,7,69
