C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
4,16,2,0,0,8,1,1,0,25,0,1,0,0,0,0,0,0,0,3,10,0,1,21,9,4,0,0,3,24,18,162,D,8,109
4,16,0,2,0,9,2,2,0,27,4,2,0,0,0,0,0,0,0,4,8,0,4,19,3,0,3,0,0,24,19,162,D,8,109
4,4,0,1,0,1,2,1,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,13,5,0,0,0,0,24,20,162,C,8,47
1,1,0,0,0,2,1,0,0,10,0,1,0,0,0,0,0,0,3,0,2,0,1,2,0,0,0,0,2,24,21,162,C,8,26
6,11,0,3,0,2,5,1,0,27,8,7,0,0,0,0,0,0,0,2,21,2,5,36,4,0,0,0,4,24,20,162,D,8,144
0,5,0,0,0,0,0,0,0,19,2,2,0,0,0,0,0,0,0,1,4,0,0,12,0,0,0,0,1,24,21,162,D,8,46
10,5,0,0,2,2,0,0,0,12,3,0,0,0,0,0,0,0,0,3,6,0,0,4,1,0,0,0,0,24,22,162,C,8,48
6,2,0,0,0,2,0,0,0,9,2,0,0,0,0,0,0,0,0,6,4,0,0,8,3,0,0,0,0,24,23,162,C,8,42
1,12,0,0,0,1,0,0,0,13,1,1,0,0,0,0,0,0,0,2,4,0,0,11,0,0,0,0,0,24,22,162,D,8,46
3,6,0,0,3,1,0,3,0,17,0,0,0,0,0,0,0,0,0,1,7,0,2,18,0,0,0,0,0,24,23,162,D,8,61
4,4,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,18,0,145,C,8,26
0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,18,1,145,C,8,12
0,1,0,0,0,0,0,1,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,18,0,145,D,8,17
2,4,2,0,0,1,0,3,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,18,1,145,D,8,21
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,2,145,C,8,5
2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,3,145,C,8,8
0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,2,145,D,8,10
0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,18,3,145,D,8,11
2,2,0,0,0,2,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,1,5,2,0,0,0,0,18,4,145,C,8,21
2,1,0,0,0,2,0,0,0,10,1,3,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,18,5,145,C,8,26
2,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,1,0,18,4,145,D,8,22
1,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,18,5,145,D,8,18
0,2,0,0,0,6,0,0,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,18,6,145,C,8,35
3,5,0,0,0,3,0,0,1,40,0,8,0,0,0,0,0,0,0,1,4,0,0,13,2,0,0,0,5,18,7,145,C,8,85
2,3,0,2,0,2,0,1,0,12,0,2,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,18,6,145,D,8,31
2,3,0,0,0,2,0,0,0,36,0,6,0,0,0,0,0,0,0,1,0,0,1,8,4,0,0,0,2,18,7,145,D,8,65
0,2,0,0,0,4,0,1,0,45,1,10,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,18,8,145,C,8,69
3,6,1,0,0,2,0,0,0,42,1,6,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,18,9,145,C,8,67
0,1,0,1,0,2,1,0,0,24,0,8,0,0,0,0,0,0,0,0,1,0,0,9,1,1,0,0,5,18,8,145,D,8,54
9,3,0,1,0,3,1,0,0,23,0,9,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,4,18,9,145,D,8,59
6,5,1,0,0,5,0,0,0,32,0,5,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,3,18,10,145,C,8,66
3,2,1,0,0,5,0,0,0,24,1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,18,11,145,C,8,44
5,4,0,1,0,1,0,1,0,30,0,6,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,18,10,145,D,8,55
2,3,0,0,0,8,0,0,0,25,1,10,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,3,18,11,145,D,8,58
6,0,0,0,0,8,0,0,0,38,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,18,12,145,C,8,67
7,1,0,0,0,6,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,18,13,145,C,8,66
4,2,0,0,0,1,1,0,0,29,0,10,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,18,12,145,D,8,53
3,3,0,0,0,3,0,0,0,26,1,7,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,4,18,13,145,D,8,56
1,1,0,0,0,7,0,0,0,35,1,4,0,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,18,14,145,C,8,58
3,2,0,0,0,5,1,0,0,41,1,2,0,0,0,0,0,0,0,1,0,0,5,4,5,0,0,1,0,18,15,145,C,8,71
0,4,0,4,0,4,0,1,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,18,14,145,D,8,57
2,2,0,0,0,4,0,0,0,24,0,4,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,0,18,15,145,D,8,49
1,1,0,0,0,4,1,0,0,28,0,2,0,0,0,0,0,0,0,2,1,0,0,4,2,0,0,0,0,18,16,145,C,8,46
1,4,0,0,0,1,0,0,0,23,0,3,0,0,0,0,0,0,0,1,0,0,1,6,2,0,0,0,1,18,17,145,C,8,43
8,5,0,0,0,7,0,0,0,31,0,7,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,18,16,145,D,8,68
1,2,0,1,0,2,0,0,1,22,0,9,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,18,17,145,D,8,47
0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,19,0,145,C,8,24
0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,19,1,145,C,8,13
1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,19,0,145,D,8,10
0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,1,145,D,8,9
0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,2,145,C,8,6
0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,145,C,8,8
0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,19,2,145,D,8,12
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,145,D,8,3
1,1,0,0,0,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,19,4,145,C,8,13
0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,145,C,8,11
2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,145,D,8,9
3,1,0,0,0,2,1,1,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,18,18,145,C,8,39
1,4,1,0,1,4,0,0,0,20,1,2,0,0,0,0,0,0,0,1,1,0,0,5,4,0,0,0,0,18,19,145,C,8,45
4,0,1,1,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,18,18,145,D,8,38
3,2,0,0,1,5,1,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,18,19,145,D,8,57
1,3,0,0,0,4,0,0,0,30,0,2,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,0,18,20,145,C,8,51
1,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,18,21,145,C,8,25
1,2,0,0,0,1,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,18,20,145,D,8,43
0,2,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,18,21,145,D,8,23
2,1,0,0,0,0,0,1,0,6,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,18,22,145,C,8,16
0,1,0,0,0,3,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,5,145,D,8,11
2,3,0,0,2,4,1,0,0,14,0,2,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,0,0,19,6,145,C,8,38
1,2,0,0,1,7,0,0,0,14,2,3,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,1,19,7,145,C,8,43
0,0,0,1,0,3,0,1,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,6,145,D,8,18
2,2,0,0,0,3,2,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,19,7,145,D,8,32
2,1,0,0,0,6,1,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,19,8,145,C,8,38
3,1,0,0,1,6,0,0,0,31,2,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,19,9,145,C,8,52
2,2,0,0,0,3,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,0,19,8,145,D,8,35
3,1,0,1,0,4,2,0,0,16,0,8,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,2,19,9,145,D,8,45
1,1,0,0,0,3,0,0,0,51,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,10,145,C,8,68
3,3,0,0,0,1,0,0,0,37,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,11,145,C,8,51
3,1,0,0,0,2,0,1,0,27,0,9,0,0,0,0,0,0,0,0,0,0,2,6,2,1,0,0,0,19,10,145,D,8,54
2,3,0,1,0,2,0,0,0,20,3,5,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,19,11,145,D,8,42
0,4,0,0,0,1,0,0,0,10,0,3,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,18,23,145,C,8,24
0,3,0,0,1,2,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,18,22,145,D,8,28
0,6,0,0,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,18,23,145,D,8,19
3,3,0,0,0,7,0,0,0,33,0,5,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,0,0,19,12,145,C,8,57
3,4,0,0,0,5,0,0,0,42,1,7,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,19,13,145,C,8,68
5,0,0,0,0,3,1,0,0,28,1,5,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,19,12,145,D,8,54
5,1,0,0,0,2,0,0,0,36,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,19,13,145,D,8,56
2,4,0,0,0,7,2,1,0,42,0,4,0,0,0,0,0,0,0,1,0,0,1,3,2,0,1,0,0,19,14,145,C,8,70
3,1,0,0,0,5,0,0,0,37,1,9,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,19,15,145,C,8,63
4,3,0,0,0,7,1,1,0,34,0,6,0,0,0,0,0,0,0,1,0,0,0,9,3,0,0,0,0,19,14,145,D,8,69
2,3,0,0,0,8,0,0,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,19,15,145,D,8,83
5,1,0,1,0,0,1,0,0,59,0,8,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,19,16,145,C,8,81
0,1,0,0,0,1,1,0,0,37,5,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,19,17,145,C,8,60
6,2,0,0,0,8,0,1,0,58,2,7,0,0,0,0,0,0,0,0,0,0,4,16,12,2,0,0,0,19,16,145,D,8,118
1,1,0,0,0,2,0,0,0,39,1,3,0,0,0,0,0,0,0,1,0,0,0,3,3,2,0,0,0,19,17,145,D,8,56
2,2,1,0,0,5,1,1,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,19,18,145,C,8,60
3,1,0,0,0,3,1,0,0,43,1,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,19,19,145,C,8,60
2,6,0,0,0,6,1,2,0,46,0,12,0,0,0,0,0,0,0,0,0,1,1,8,0,1,0,0,0,19,18,145,D,8,86
5,4,0,0,0,5,1,0,0,55,1,5,0,0,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,19,19,145,D,8,84
2,3,0,0,0,3,0,0,0,20,2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,19,20,145,C,8,40
2,2,0,0,1,1,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,19,21,145,C,8,37
5,7,0,2,0,2,0,0,0,24,1,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,19,20,145,D,8,50
1,4,0,0,0,11,0,0,0,39,0,12,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,19,21,145,D,8,81
0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,20,0,145,C,8,18
0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,1,145,C,8,6
0,3,0,0,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,20,0,145,D,8,21
1,2,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,20,1,145,D,8,14
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,20,2,145,C,8,6
0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,3,145,C,8,6
0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,20,2,145,D,8,11
2,0,0,1,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,3,145,D,8,13
0,4,0,0,0,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,20,4,145,C,8,18
3,6,0,0,0,3,1,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,20,5,145,C,8,31
0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,1,2,0,0,2,2,0,0,0,0,20,4,145,D,8,19
0,5,0,0,0,1,1,0,0,23,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,19,22,145,C,8,36
2,1,0,1,0,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,19,23,145,C,8,20
2,3,0,0,0,4,1,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,19,22,145,D,8,34
3,1,0,0,0,1,0,0,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,0,19,23,145,D,8,25
2,2,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,20,5,145,D,8,19
5,2,0,0,0,9,1,0,0,32,0,6,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,20,6,145,C,8,61
5,3,0,0,0,7,1,0,0,31,1,14,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,20,7,145,C,8,71
3,5,0,0,0,11,3,1,0,29,1,2,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,1,20,6,145,D,8,64
0,3,0,0,0,10,0,0,1,32,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,20,7,145,D,8,59
2,2,0,1,0,6,1,0,0,37,0,11,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,20,8,145,C,8,67
6,2,0,0,0,8,0,0,0,39,0,11,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,20,9,145,C,8,76
6,2,0,1,0,6,1,0,0,37,0,9,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,2,20,8,145,D,8,72
4,4,0,0,0,2,1,0,0,34,0,8,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,20,9,145,D,8,66
8,1,0,0,0,5,0,0,0,36,1,10,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,20,10,145,C,8,68
2,2,0,0,0,4,0,0,0,42,3,11,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,11,145,C,8,67
9,5,0,0,0,6,2,0,0,28,0,10,0,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,2,20,10,145,D,8,69
5,3,0,1,0,5,0,0,0,35,0,6,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,20,11,145,D,8,60
5,2,0,0,0,6,1,0,0,37,1,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,20,12,145,C,8,60
5,4,2,0,0,3,0,0,0,27,0,9,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,20,13,145,C,8,57
7,4,0,0,0,4,1,0,0,31,1,7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,20,12,145,D,8,62
2,2,0,1,0,6,0,0,0,35,3,14,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,20,13,145,D,8,70
3,11,1,0,0,5,0,1,0,41,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,20,14,145,C,8,77
7,6,0,0,0,2,1,0,0,53,1,10,0,0,0,0,0,0,0,2,0,0,0,7,2,0,0,0,1,20,15,145,C,8,92
3,5,0,0,0,3,0,1,0,27,0,13,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,20,14,145,D,8,59
11,3,1,2,0,7,1,1,0,34,3,13,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,20,15,145,D,8,81
3,2,2,0,1,5,1,0,0,49,1,8,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,2,20,16,145,C,8,82
10,5,1,0,0,2,0,0,0,28,0,9,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,20,17,145,C,8,63
4,3,0,3,0,5,0,0,0,36,3,9,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,2,20,16,145,D,8,72
3,1,0,0,0,12,1,0,0,35,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,17,145,D,8,64
3,5,1,0,0,5,1,1,1,35,2,2,0,0,0,0,0,0,0,1,6,0,0,10,2,0,0,0,0,20,18,145,C,8,75
0,1,0,0,3,6,0,0,0,22,1,0,0,0,0,0,0,0,0,1,4,0,0,7,2,0,0,0,0,20,19,145,C,8,47
5,2,1,1,0,2,2,0,1,31,0,8,0,0,0,0,0,0,0,0,1,0,5,1,4,0,0,0,0,20,18,145,D,8,64
4,3,0,0,0,2,0,0,0,17,0,2,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0,0,0,20,19,145,D,8,37
2,3,0,0,0,3,0,0,1,18,1,0,0,0,0,0,0,0,1,1,4,0,1,6,7,0,0,0,0,20,20,145,C,8,48
5,7,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,2,1,0,0,6,2,0,0,0,0,20,21,145,C,8,37
5,7,0,0,0,1,2,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,20,145,D,8,43
3,6,0,0,0,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,1,0,1,9,1,0,0,0,0,20,21,145,D,8,34
3,7,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,20,22,145,C,8,28
1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,1,20,23,145,C,8,14
0,8,1,1,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,3,6,0,0,0,0,20,22,145,D,8,33
1,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,21,0,145,C,8,16
1,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,21,1,145,C,8,14
1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,21,0,145,D,8,12
0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,145,D,8,6
1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,6,2,0,0,0,0,21,2,145,C,8,16
1,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,21,3,145,C,8,14
0,6,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,0,0,0,21,2,145,D,8,23
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,21,3,145,D,8,7
0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,21,4,145,C,8,16
1,8,0,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,0,0,21,5,145,C,8,26
0,4,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,20,23,145,D,8,13
0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,21,4,145,D,8,7
2,1,0,0,0,2,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,21,5,145,D,8,21
3,3,0,0,0,1,1,0,0,22,1,2,0,0,0,0,0,0,0,0,0,1,1,8,2,0,0,0,1,21,6,145,C,8,46
9,4,1,0,0,2,0,0,0,38,4,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,0,21,7,145,C,8,72
0,1,0,0,0,3,2,0,0,19,1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,21,6,145,D,8,33
2,2,0,0,0,2,1,0,0,25,0,9,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,21,7,145,D,8,50
2,1,0,0,0,3,1,0,0,42,1,4,0,0,0,0,0,0,0,0,1,0,0,10,1,1,1,0,0,21,8,145,C,8,68
7,4,1,0,0,3,0,0,0,22,1,7,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,21,9,145,C,8,55
5,4,0,0,0,1,1,1,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,1,21,8,145,D,8,53
6,4,0,0,0,6,0,0,0,33,0,6,0,0,0,0,0,0,0,1,1,0,0,13,3,0,0,0,0,21,9,145,D,8,73
1,4,0,0,0,2,0,0,0,29,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,21,10,145,C,8,42
4,3,0,0,0,1,0,0,0,20,1,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,21,11,145,C,8,36
8,2,0,1,0,5,0,1,0,31,1,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,21,10,145,D,8,65
4,2,2,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,21,11,145,D,8,40
5,3,0,0,0,4,1,0,0,36,1,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,21,12,145,C,8,57
2,2,0,0,0,0,0,0,1,32,1,3,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,2,21,13,145,C,8,48
6,2,0,0,0,2,1,0,1,36,2,13,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,21,12,145,D,8,73
8,1,0,2,0,4,1,0,0,34,2,12,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,1,21,13,145,D,8,73
8,4,0,0,0,2,0,1,0,36,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,21,14,145,C,8,59
5,3,0,0,0,6,1,0,0,34,2,0,0,0,0,0,0,0,1,1,2,0,0,9,6,0,0,0,1,21,15,145,C,8,71
7,1,0,1,1,1,0,1,0,26,2,6,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,21,14,145,D,8,53
11,3,0,0,0,2,0,0,0,23,1,9,0,0,0,0,0,0,0,0,2,0,0,9,2,1,0,0,2,21,15,145,D,8,65
7,3,0,0,0,5,1,0,0,33,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,21,16,145,C,8,60
1,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,145,C,8,9
0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,22,1,145,C,8,10
1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,22,0,145,D,8,10
1,1,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,22,1,145,D,8,15
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,22,2,145,C,8,4
1,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,0,22,3,145,C,8,16
0,3,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,22,2,145,D,8,12
1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,22,3,145,D,8,12
1,1,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,4,145,C,8,13
3,6,1,0,0,3,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,22,5,145,C,8,31
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,22,4,145,D,8,8
