C1,C2,C3,C4,C5,M,O1,O2,O3,P1,P2,P3,R1,R2,R3,R4,R5,R6,S1,S2,S3,S4,S5,S6,SE1,SE2,SE3,SE4,SE5,day,hora,point,sentido,survey,vh
7,8,4,0,1,2,0,0,1,40,0,5,0,0,0,0,0,0,1,1,2,0,0,4,0,0,0,0,0,25,0,25,D,6,76
2,1,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,25,1,25,D,6,28
3,6,0,0,0,0,1,0,0,11,1,1,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,25,2,25,C,6,31
8,6,0,1,0,0,0,0,0,12,4,3,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,25,3,25,C,6,44
3,5,7,2,1,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,25,2,25,D,6,40
3,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,25,3,25,D,6,18
4,1,0,0,0,6,1,0,0,32,2,2,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,25,4,25,C,6,58
14,19,0,0,0,16,4,2,0,118,21,42,0,0,0,0,0,0,1,1,3,0,1,9,0,2,0,0,5,25,5,25,C,6,258
2,3,0,0,0,2,2,2,0,36,0,8,0,0,0,0,0,0,0,0,3,0,0,2,1,0,4,0,1,25,4,25,D,6,66
11,6,3,0,0,7,7,2,1,61,2,13,0,0,0,0,0,0,0,3,7,0,0,16,10,0,0,0,4,24,20,25,C,6,153
4,14,0,0,0,7,5,4,2,47,1,12,0,0,0,0,0,0,1,3,10,0,0,13,10,0,0,0,2,24,21,25,C,6,135
7,0,1,1,1,2,3,1,0,33,0,0,0,0,0,0,0,0,0,2,2,0,7,5,7,4,1,0,0,24,20,25,D,6,77
1,0,0,0,0,0,2,2,1,22,0,0,0,0,0,0,0,0,0,3,0,0,7,8,1,0,0,0,0,24,21,25,D,6,47
10,16,0,0,0,5,4,2,2,36,7,9,0,0,0,0,0,0,0,0,5,0,5,12,0,0,0,1,0,24,22,25,C,6,114
5,5,0,0,0,2,3,3,0,21,5,1,0,0,0,0,0,0,0,1,2,0,0,6,3,0,1,1,1,24,23,25,C,6,60
7,8,0,0,0,14,2,8,0,98,2,10,0,0,0,0,0,0,1,3,0,2,2,0,0,0,0,4,0,24,22,25,D,6,161
13,13,0,0,1,9,0,11,0,123,0,13,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,1,2,24,23,25,D,6,192
7,22,0,4,0,11,7,4,2,83,15,13,0,0,0,0,0,0,0,3,2,0,0,10,2,1,0,0,6,25,5,25,D,6,192
6,14,0,0,0,26,6,0,0,103,19,23,0,0,0,0,0,0,2,2,1,0,0,5,4,3,0,0,9,25,6,25,C,6,223
4,1,0,0,0,10,2,0,0,67,15,16,0,0,0,0,0,0,5,0,0,0,0,1,0,1,2,0,4,25,7,25,C,6,128
14,40,0,4,0,26,12,2,1,175,18,35,0,0,0,0,0,0,0,5,5,0,0,13,17,8,0,0,8,25,6,25,D,6,383
23,52,0,0,1,15,15,3,2,220,33,55,0,0,0,0,0,0,0,2,5,0,2,11,10,6,0,0,4,25,7,25,D,6,459
3,10,2,3,0,11,9,2,1,43,8,4,0,0,0,0,0,0,0,7,0,5,4,7,3,10,4,8,3,25,8,25,C,6,147
16,24,0,0,2,8,10,6,5,139,14,33,0,0,0,0,0,0,0,3,4,3,0,1,3,3,6,1,9,25,9,25,C,6,290
27,47,15,0,0,19,12,7,0,110,28,37,0,0,0,0,0,0,0,3,23,0,0,16,0,5,5,0,0,25,8,25,D,6,354
7,20,0,0,0,16,15,9,8,98,17,21,0,0,0,0,0,0,5,10,11,1,2,4,5,1,10,1,0,25,9,25,D,6,261
19,48,2,0,0,25,10,1,0,223,23,77,2,0,0,0,0,0,23,22,19,2,22,13,8,27,5,12,20,25,10,25,C,6,603
26,60,0,0,3,28,15,2,0,184,24,101,1,0,2,0,0,5,34,8,25,0,18,20,24,12,20,17,19,25,11,25,C,6,648
27,27,2,0,0,50,22,25,5,335,44,91,0,0,0,0,0,0,10,26,38,22,23,29,12,44,31,22,27,25,10,25,D,6,912
12,30,10,0,0,30,7,22,11,332,47,68,0,0,0,0,0,0,3,21,8,10,4,25,20,15,15,12,2,25,11,25,D,6,704
0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,163,C,6,7
0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,163,C,6,5
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,163,D,6,4
1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,1,163,D,6,5
0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,19,2,163,C,6,7
0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,19,3,163,C,6,12
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,2,163,D,6,4
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,163,D,6,2
0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,4,163,C,6,10
2,1,0,0,0,10,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,163,C,6,21
0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,19,4,163,D,6,11
1,2,0,0,0,5,1,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,19,5,163,D,6,21
0,0,0,0,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,163,C,6,8
0,0,0,1,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,163,C,6,11
0,0,0,1,1,2,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,163,D,6,11
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,163,D,6,5
0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,163,C,6,5
0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,3,163,C,6,5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,163,D,6,1
0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,163,D,6,4
0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,163,C,6,4
3,2,0,1,0,33,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20,5,163,C,6,45
0,2,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,163,D,6,9
0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,5,163,D,6,21
4,0,0,0,0,43,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,2,20,6,163,C,6,67
16,43,1,0,0,23,18,20,1,270,41,58,0,0,0,0,0,0,8,14,16,0,10,14,8,9,6,14,8,25,12,25,C,6,598
4,24,0,0,1,7,8,1,0,215,20,36,0,0,0,0,0,0,27,2,7,4,1,21,11,1,3,1,6,25,13,25,C,6,400
26,27,0,3,2,6,7,1,0,239,31,61,0,0,0,0,0,0,0,0,9,0,2,17,5,3,0,0,5,25,12,25,D,6,444
16,29,0,0,2,5,4,0,0,152,16,45,0,0,0,0,0,0,2,0,5,0,0,8,2,1,0,0,5,25,13,25,D,6,292
7,12,0,0,0,28,18,11,6,111,38,13,8,0,0,0,0,0,0,10,29,3,17,24,26,25,38,33,38,25,14,25,C,6,495
9,11,0,0,0,11,7,15,9,90,21,12,5,0,0,0,0,0,4,6,7,10,14,18,14,12,16,8,13,25,15,25,C,6,312
17,18,2,2,11,15,8,1,0,235,25,42,0,0,0,0,0,0,7,0,5,0,4,15,5,8,3,1,2,25,14,25,D,6,426
50,43,9,35,3,24,36,29,29,280,66,85,0,0,0,0,0,0,8,1,15,0,3,42,5,3,0,0,25,25,15,25,D,6,791
10,3,1,0,4,11,7,6,0,292,28,32,0,0,0,0,0,0,39,6,4,1,6,17,13,3,0,0,9,25,16,25,C,6,492
28,27,24,6,9,43,26,10,18,282,70,41,0,2,2,1,2,2,12,13,12,12,16,8,13,4,33,16,6,25,17,25,C,6,738
42,46,6,36,0,37,43,43,19,213,83,88,0,0,0,0,0,0,0,0,8,0,0,10,0,5,0,2,5,25,16,25,D,6,686
33,30,8,13,0,31,16,17,11,232,38,57,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,25,17,25,D,6,497
21,16,1,0,0,9,4,2,0,110,1,13,0,0,0,0,0,0,0,0,14,10,18,8,10,5,9,13,4,25,18,25,C,6,268
1,3,0,0,0,8,1,0,0,6,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,19,6,163,C,6,29
6,3,0,0,0,4,0,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,19,7,163,C,6,31
0,2,0,0,0,7,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,6,163,D,6,21
0,3,1,0,0,5,0,0,1,7,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,19,7,163,D,6,26
1,2,0,0,0,12,1,1,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,1,0,19,8,163,C,6,49
1,5,0,0,0,30,0,0,0,28,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,19,9,163,C,6,75
4,0,0,0,0,21,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,19,8,163,D,6,44
0,1,0,0,0,43,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,19,9,163,D,6,74
2,6,1,0,0,32,0,0,0,14,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,4,19,10,163,C,6,74
1,1,0,0,0,42,0,0,0,10,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,19,11,163,C,6,68
2,5,0,1,0,25,1,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,10,163,D,6,49
3,3,0,0,0,17,0,0,0,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,19,11,163,D,6,45
0,0,0,0,0,46,0,0,0,13,2,9,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,19,12,163,C,6,75
0,1,0,0,0,45,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,20,7,163,C,6,57
2,0,0,0,0,31,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20,6,163,D,6,49
1,4,0,0,0,45,0,0,0,4,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,20,7,163,D,6,62
0,2,0,0,0,85,0,0,0,8,1,3,0,0,0,0,0,0,1,0,0,0,0,3,3,6,0,0,0,20,8,163,C,6,112
3,3,1,0,0,102,0,0,0,13,10,0,0,0,0,0,0,0,0,1,0,0,0,2,5,10,0,0,0,20,9,163,C,6,150
0,0,1,0,0,32,1,4,1,7,1,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20,8,163,D,6,58
0,2,0,0,0,31,0,0,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,9,163,D,6,48
3,2,1,0,0,39,1,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,20,10,163,C,6,77
3,3,0,0,0,19,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,20,11,163,C,6,55
2,0,0,0,2,32,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,20,10,163,D,6,59
1,1,0,0,1,34,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,20,11,163,D,6,61
3,2,0,0,1,40,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,20,12,163,C,6,75
3,1,0,0,0,36,0,0,0,10,1,5,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,20,13,163,C,6,61
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,163,C,6,1
0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,163,C,6,6
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,21,0,163,D,6,6
0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,163,D,6,5
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,163,C,6,3
1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,163,C,6,5
0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,163,D,6,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,3,163,D,6,1
1,0,3,0,0,6,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,4,163,C,6,21
0,2,0,0,0,27,1,1,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,5,163,C,6,45
0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,163,D,6,5
10,8,0,0,0,15,10,3,0,93,0,39,0,0,0,0,0,0,0,0,23,13,11,6,17,7,13,8,2,25,19,25,C,6,278
30,37,5,1,0,25,15,8,0,247,21,26,0,0,0,0,0,0,0,2,3,0,0,10,7,2,0,2,0,25,18,25,D,6,441
8,13,0,1,0,19,4,0,0,301,12,2,0,1,0,0,0,1,1,2,8,0,2,6,1,6,0,0,2,25,19,25,D,6,390
13,23,2,0,0,21,5,1,3,136,8,55,0,0,0,0,0,0,5,5,10,1,3,14,4,9,7,0,3,25,20,25,C,6,328
8,13,0,0,0,11,6,4,2,93,8,19,0,0,0,0,0,0,0,7,12,3,0,2,3,1,0,0,5,25,21,25,C,6,197
16,16,0,0,0,11,5,1,0,110,5,7,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,25,20,25,D,6,183
4,19,0,0,0,11,3,1,1,150,5,5,0,0,0,0,0,0,5,1,3,0,1,6,5,0,0,0,0,25,21,25,D,6,220
16,19,0,5,0,22,11,15,0,134,0,37,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,25,22,25,C,6,265
0,0,0,0,0,5,2,1,6,14,2,0,0,0,0,0,0,0,2,3,2,0,1,2,2,1,0,0,0,25,23,25,C,6,43
14,6,0,1,0,9,7,6,1,110,13,17,0,0,0,0,0,0,0,9,8,0,4,16,3,6,0,0,0,25,22,25,D,6,230
9,9,0,0,0,4,0,0,0,51,1,7,0,0,0,0,0,0,1,9,6,2,4,10,4,7,0,0,1,25,23,25,D,6,125
3,3,0,0,0,45,0,0,0,13,1,10,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,5,19,13,163,C,6,86
1,3,0,0,0,28,2,0,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,12,163,D,6,48
2,3,0,0,0,24,1,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,13,163,D,6,56
2,1,0,0,1,39,0,0,0,17,2,8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,19,14,163,C,6,77
1,2,0,0,2,41,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,15,163,C,6,77
0,5,0,0,0,36,0,0,0,17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,19,14,163,D,6,71
6,3,0,0,0,31,0,0,0,19,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,15,163,D,6,69
1,4,0,0,0,32,1,1,0,12,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,19,16,163,C,6,67
2,0,0,0,0,17,1,0,0,10,0,10,0,0,0,0,1,0,2,1,0,0,0,5,4,0,0,0,2,19,17,163,C,6,55
2,3,0,0,0,40,0,1,0,17,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,16,163,D,6,74
1,1,0,0,0,51,0,0,0,31,1,9,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,19,17,163,D,6,100
2,1,0,0,0,12,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,19,18,163,C,6,42
1,3,1,0,0,24,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,20,12,163,D,6,52
2,1,0,0,0,24,0,0,0,8,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20,13,163,D,6,44
1,0,0,0,0,29,0,1,0,22,2,5,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,20,14,163,C,6,65
0,2,1,0,0,31,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,20,15,163,C,6,63
2,1,1,0,0,25,0,1,0,15,0,14,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,20,14,163,D,6,67
0,4,0,0,0,38,0,0,0,24,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,15,163,D,6,77
0,0,0,0,0,32,0,0,0,15,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,5,0,0,20,16,163,C,6,58
2,2,0,0,0,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,17,163,C,6,19
1,2,0,0,0,41,0,0,0,11,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,16,163,D,6,67
0,0,0,0,0,49,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,17,163,D,6,74
0,0,0,0,1,10,0,0,0,8,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20,18,163,C,6,24
0,1,0,0,0,14,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,19,163,C,6,24
1,0,0,0,1,58,0,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,20,18,163,D,6,89
0,0,0,0,0,22,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,5,163,D,6,32
0,1,0,0,0,22,1,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,163,C,6,37
1,4,0,0,0,47,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,7,163,C,6,69
1,2,0,0,0,36,2,0,0,23,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,6,163,D,6,85
0,3,0,0,0,15,0,0,0,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,163,D,6,41
4,4,0,1,0,13,0,1,0,10,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,163,C,6,41
1,1,0,1,0,32,0,0,0,14,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,21,9,163,C,6,61
0,0,0,0,0,17,6,1,2,14,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,163,D,6,50
2,0,0,0,0,32,0,3,1,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,9,163,D,6,63
5,7,0,1,3,24,0,0,0,7,1,12,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,21,10,163,C,6,65
4,1,0,0,0,24,0,0,0,7,2,6,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,21,11,163,C,6,49
3,5,0,0,0,27,1,0,0,15,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,10,163,D,6,59
1,2,0,2,0,12,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,11,163,D,6,32
1,3,0,0,0,35,1,0,0,12,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,12,163,C,6,63
0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,163,C,6,9
0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,23,1,163,C,6,8
0,0,0,0,0,2,1,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,163,D,6,10
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,163,D,6,5
0,0,0,0,0,2,3,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,23,2,163,C,6,16
1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,3,163,C,6,10
0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,163,D,6,5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,163,D,6,2
0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,4,163,C,6,9
3,1,0,0,0,37,1,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,23,5,163,C,6,57
1,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,4,163,D,6,8
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,163,C,6,2
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,163,C,6,4
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,163,D,6,2
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,163,D,6,2
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,163,C,6,4
0,2,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,163,C,6,6
1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,2,163,D,6,7
0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,163,D,6,3
0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,163,C,6,8
1,2,0,0,0,43,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,22,5,163,C,6,58
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,163,D,6,3
3,2,0,0,0,12,2,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,5,163,D,6,32
0,0,0,0,0,11,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,19,19,163,C,6,26
0,2,0,0,0,51,0,0,0,26,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,163,D,6,94
0,1,0,0,0,26,0,0,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,163,D,6,37
0,4,0,2,0,8,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,19,20,163,C,6,27
0,1,0,0,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,19,21,163,C,6,15
0,2,1,0,0,11,0,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,19,20,163,D,6,29
1,2,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,163,D,6,11
0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,0,0,19,22,163,C,6,13
2,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,23,163,C,6,11
0,1,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,163,D,6,8
0,0,1,0,0,4,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,23,163,D,6,16
2,2,0,0,0,42,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,163,D,6,75
2,0,2,0,0,24,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,20,163,C,6,43
0,7,1,1,0,11,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,21,163,C,6,36
0,0,1,0,1,26,1,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,20,163,D,6,47
0,0,0,0,0,20,1,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,163,D,6,32
3,1,0,0,0,11,1,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,163,C,6,23
0,1,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,163,C,6,8
0,1,0,0,0,14,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,163,D,6,22
1,0,0,0,0,10,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,23,163,D,6,20
