cod_mun_origem,cod_mun_destino,passageiros_rodov,passageiros_aereo,passageiros_total,prob_rodov,prob_aereo,prob_total
3131307,2408003,17.0,0.0,17.0,0.0003690838037342597,0.0,0.0003690838037342597
3131307,2611606,134.0,0.0,134.0,0.002909248805905341,0.0,0.002909248805905341
3131307,2704302,121.0,0.0,121.0,0.002627008250108554,0.0,0.002627008250108554
3131307,2800308,206.0,0.0,206.0,0.004472427268779853,0.0,0.004472427268779853
3131307,2900801,943.0,0.0,943.0,0.020473295701259227,0.0,0.020473295701259227
3131307,2910727,502.0,0.0,502.0,0.010898827616152844,0.0,0.010898827616152844
3131307,2915304,13.0,0.0,13.0,0.0002822405557967868,0.0,0.0002822405557967868
3131307,2925303,1232.0,0.0,1232.0,0.026747720364741642,0.0,0.026747720364741642
3131307,2925501,895.0,0.0,895.0,0.019431176726009552,0.0,0.019431176726009552
3131307,2927408,1565.0,0.0,1565.0,0.03397742075553626,0.0,0.03397742075553626
3131307,2933307,1900.0,0.0,1900.0,0.04125054277029961,0.0,0.04125054277029961
3131307,3101508,2.0,0.0,2.0,4.342162396873643e-05,0.0,4.342162396873643e-05
3131307,3119401,3.0,0.0,3.0,6.513243595310464e-05,0.0,6.513243595310464e-05
3131307,3136207,1.0,0.0,1.0,2.1710811984368215e-05,0.0,2.1710811984368215e-05
3131307,3138401,14.0,0.0,14.0,0.00030395136778115504,0.0,0.00030395136778115504
3131307,3149903,2.0,0.0,2.0,4.342162396873643e-05,0.0,4.342162396873643e-05
3131307,3202405,5284.0,0.0,5284.0,0.11471993052540165,0.0,0.11471993052540165
3131307,3205309,14638.0,0.0,14638.0,0.3178028658271819,0.0,0.3178028658271819
3131307,3300407,254.0,0.0,254.0,0.005514546244029527,0.0,0.005514546244029527
3131307,3304557,5103.0,0.0,5103.0,0.110790273556231,0.0,0.110790273556231
3131307,3306305,666.0,0.0,666.0,0.014459400781589232,0.0,0.014459400781589232
3131307,3502507,312.0,0.0,312.0,0.006773773339122883,0.0,0.006773773339122883
3131307,3505500,25.0,0.0,25.0,0.0005427702996092054,0.0,0.0005427702996092054
3131307,3513504,38.0,0.0,38.0,0.0008250108554059922,0.0,0.0008250108554059922
3131307,3541901,1.0,0.0,1.0,2.1710811984368215e-05,0.0,2.1710811984368215e-05
3131307,3547809,360.0,0.0,360.0,0.007815892314372557,0.0,0.007815892314372557
3131307,3548500,516.0,0.0,516.0,0.011202778983933999,0.0,0.011202778983933999
3131307,3548708,1049.0,0.0,1049.0,0.02277464177160226,0.0,0.02277464177160226
3131307,3548807,16.0,0.0,16.0,0.00034737299174989145,0.0,0.00034737299174989145
3131307,3549805,113.0,0.0,113.0,0.0024533217542336084,0.0,0.0024533217542336084
3131307,3549904,523.0,0.0,523.0,0.011354754667824577,0.0,0.011354754667824577
3131307,3550308,6681.0,0.0,6681.0,0.14504993486756404,0.0,0.14504993486756404
3131307,3554102,252.0,0.0,252.0,0.00547112462006079,0.0,0.00547112462006079
3131307,4104303,5.0,0.0,5.0,0.00010855405992184108,0.0,0.00010855405992184108
3131307,4104808,74.0,0.0,74.0,0.001606600086843248,0.0,0.001606600086843248
3131307,4108304,40.0,0.0,40.0,0.0008684324793747286,0.0,0.0008684324793747286
3131307,4113700,65.0,0.0,65.0,0.001411202778983934,0.0,0.001411202778983934
3131307,4115200,110.0,0.0,110.0,0.0023881893182805037,0.0,0.0023881893182805037
3131307,5102504,55.0,0.0,55.0,0.0011940946591402519,0.0,0.0011940946591402519
3131307,5103403,246.0,0.0,246.0,0.005340859748154581,0.0,0.005340859748154581
3131307,5106752,24.0,0.0,24.0,0.0005210594876248371,0.0,0.0005210594876248371
3131307,5107602,67.0,0.0,67.0,0.0014546244029526704,0.0,0.0014546244029526704
3131307,5208707,329.0,0.0,329.0,0.007142857142857143,0.0,0.007142857142857143
3131307,5211909,54.0,0.0,54.0,0.0011723838471558836,0.0,0.0011723838471558836
3131307,5213103,13.0,0.0,13.0,0.0002822405557967868,0.0,0.0002822405557967868
3131307,5220405,438.0,0.0,438.0,0.009509335649153279,0.0,0.009509335649153279
3131307,5300108,153.0,0.0,153.0,0.0033217542336083368,0.0,0.0033217542336083368
3131703,2910800,2.0,0.0,2.0,0.0006011421701232341,0.0,0.0006011421701232341
3131703,2930501,2.0,0.0,2.0,0.0006011421701232341,0.0,0.0006011421701232341
3131703,3304557,646.0,0.0,646.0,0.19416892094980462,0.0,0.19416892094980462
3131703,3550308,2677.0,0.0,2677.0,0.8046287947099489,0.0,0.8046287947099489
3131901,3304557,34.0,0.0,34.0,1.0,0.0,1.0
3132206,3509502,1.0,0.0,1.0,0.0005497526113249038,0.0,0.0005497526113249038
3132206,3550308,1818.0,0.0,1818.0,0.999450247388675,0.0,0.999450247388675
3132404,3108305,90.0,0.0,90.0,0.0011721497225912322,0.0,0.0011721497225912322
3132404,3134905,112.0,0.0,112.0,0.0014586752103357557,0.0,0.0014586752103357557
3132404,3146008,325.0,0.0,325.0,0.004232762887135005,0.0,0.004232762887135005
3132404,3152501,4467.0,0.0,4467.0,0.05817769789794483,0.0,0.05817769789794483
3132404,3159605,2803.0,0.0,2803.0,0.0365059519158136,0.0,0.0365059519158136
3132404,3304557,5733.0,0.0,5733.0,0.0746659373290615,0.0,0.0746659373290615
3132404,3502507,3901.0,0.0,3901.0,0.05080617853142664,0.0,0.05080617853142664
3132404,3504107,267.0,0.0,267.0,0.0034773775103539893,0.0,0.0034773775103539893
3132404,3507605,52.0,0.0,52.0,0.0006772420619416009,0.0,0.0006772420619416009
3132404,3509502,3430.0,0.0,3430.0,0.04467192831653252,0.0,0.04467192831653252
3132404,3518404,3076.0,0.0,3076.0,0.040061472741007007,0.0,0.040061472741007007
3132404,3522604,226.0,0.0,226.0,0.00294339819228465,0.0,0.00294339819228465
3132404,3525904,404.0,0.0,404.0,0.005261649865853976,0.0,0.005261649865853976
3132404,3527207,4273.0,0.0,4273.0,0.0556510640514704,0.0,0.0556510640514704
3132404,3530805,996.0,0.0,996.0,0.012971790263342971,0.0,0.012971790263342971
3132404,3538501,3435.0,0.0,3435.0,0.04473704774556537,0.0,0.04473704774556537
3132404,3539301,109.0,0.0,109.0,0.001419603552916048,0.0,0.001419603552916048
3132404,3543402,510.0,0.0,510.0,0.006642181761350317,0.0,0.006642181761350317
3132404,3548708,647.0,0.0,647.0,0.008426454116850304,0.0,0.008426454116850304
3132404,3549904,18002.0,0.0,18002.0,0.2344559922898596,0.0,0.2344559922898596
3132404,3550308,22585.0,0.0,22585.0,0.2941444609413665,0.0,0.2941444609413665
3132404,3554102,946.0,0.0,946.0,0.01232059597301451,0.0,0.01232059597301451
3132404,5300108,393.0,0.0,393.0,0.005118387121981714,0.0,0.005118387121981714
3132701,2906709,1.0,0.0,1.0,0.0013550135501355014,0.0,0.0013550135501355014
3132701,2910727,6.0,0.0,6.0,0.008130081300813009,0.0,0.008130081300813009
3132701,2915601,2.0,0.0,2.0,0.0027100271002710027,0.0,0.0027100271002710027
3132701,2923001,83.0,0.0,83.0,0.11246612466124661,0.0,0.11246612466124661
3132701,2931350,5.0,0.0,5.0,0.006775067750677507,0.0,0.006775067750677507
3132701,2933307,24.0,0.0,24.0,0.032520325203252036,0.0,0.032520325203252036
3132701,3300407,8.0,0.0,8.0,0.01084010840108401,0.0,0.01084010840108401
3132701,3306305,14.0,0.0,14.0,0.018970189701897018,0.0,0.018970189701897018
3132701,3502507,1.0,0.0,1.0,0.0013550135501355014,0.0,0.0013550135501355014
3132701,3549904,48.0,0.0,48.0,0.06504065040650407,0.0,0.06504065040650407
3132701,3550308,544.0,0.0,544.0,0.7371273712737128,0.0,0.7371273712737128
3132701,3554102,2.0,0.0,2.0,0.0027100271002710027,0.0,0.0027100271002710027
3132909,3509502,14.0,0.0,14.0,0.0051660516605166054,0.0,0.0051660516605166054
3132909,3530508,2641.0,0.0,2641.0,0.9745387453874539,0.0,0.9745387453874539
3132909,3550308,55.0,0.0,55.0,0.02029520295202952,0.0,0.02029520295202952
3133006,3513405,1339.0,0.0,1339.0,1.0,0.0,1.0
3133105,3513405,6127.0,0.0,6127.0,0.46982593359404956,0.0,0.46982593359404956
3133105,3549904,2513.0,0.0,2513.0,0.19269994632313472,0.0,0.19269994632313472
3133105,3550308,3614.0,0.0,3614.0,0.2771259872709148,0.0,0.2771259872709148
3133105,3554102,787.0,0.0,787.0,0.06034813281190093,0.0,0.06034813281190093
3133303,2203909,3.0,0.0,3.0,0.00047251535674909436,0.0,0.00047251535674909436
3133303,2211001,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,2304400,3.0,0.0,3.0,0.00047251535674909436,0.0,0.00047251535674909436
3133303,2305407,1.0,0.0,1.0,0.00015750511891636477,0.0,0.00015750511891636477
3133303,2307304,5.0,0.0,5.0,0.000787525594581824,0.0,0.000787525594581824
3133303,2504009,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2507507,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,2604106,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2611606,98.0,0.0,98.0,0.015435501653803748,0.0,0.015435501653803748
3133303,2612208,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2613909,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,2704302,49.0,0.0,49.0,0.007717750826901874,0.0,0.007717750826901874
3133303,2800308,193.0,0.0,193.0,0.030398487950858404,0.0,0.030398487950858404
3133303,2804003,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2804805,1.0,0.0,1.0,0.00015750511891636477,0.0,0.00015750511891636477
3133303,2906709,227.0,0.0,227.0,0.03575366199401481,0.0,0.03575366199401481
3133303,2906873,1.0,0.0,1.0,0.00015750511891636477,0.0,0.00015750511891636477
3133303,2910727,45.0,0.0,45.0,0.007087730351236415,0.0,0.007087730351236415
3133303,2910800,1.0,0.0,1.0,0.00015750511891636477,0.0,0.00015750511891636477
3133303,2915304,7.0,0.0,7.0,0.0011025358324145535,0.0,0.0011025358324145535
3133303,2925105,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2925303,210.0,0.0,210.0,0.03307607497243661,0.0,0.03307607497243661
3133303,2927408,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2930501,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,2933307,574.0,0.0,574.0,0.09040793825799338,0.0,0.09040793825799338
3133303,3136702,7.0,0.0,7.0,0.0011025358324145535,0.0,0.0011025358324145535
3133303,3168606,1.0,0.0,1.0,0.00015750511891636477,0.0,0.00015750511891636477
3133303,3304201,234.0,0.0,234.0,0.036856197826429356,0.0,0.036856197826429356
3133303,3304557,119.0,0.0,119.0,0.018743109151047408,0.0,0.018743109151047408
3133303,3306305,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,3502507,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,3505500,16.0,0.0,16.0,0.0025200819026618363,0.0,0.0025200819026618363
3133303,3509502,945.0,0.0,945.0,0.14884233737596472,0.0,0.14884233737596472
3133303,3533908,16.0,0.0,16.0,0.0025200819026618363,0.0,0.0025200819026618363
3133303,3549805,53.0,0.0,53.0,0.008347771302567333,0.0,0.008347771302567333
3133303,3549904,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,3550308,3302.0,0.0,3302.0,0.5200819026618365,0.0,0.5200819026618365
3133303,3554102,2.0,0.0,2.0,0.00031501023783272954,0.0,0.00031501023783272954
3133303,4104808,14.0,0.0,14.0,0.002205071664829107,0.0,0.002205071664829107
3133303,4108304,4.0,0.0,4.0,0.0006300204756654591,0.0,0.0006300204756654591
3133303,4113700,33.0,0.0,33.0,0.005197668924240038,0.0,0.005197668924240038
3133303,4115200,33.0,0.0,33.0,0.005197668924240038,0.0,0.005197668924240038
3133303,5208707,77.0,0.0,77.0,0.012127894156560088,0.0,0.012127894156560088
3133303,5300108,39.0,0.0,39.0,0.0061426996377382265,0.0,0.0061426996377382265
3133501,3550308,100.0,0.0,100.0,1.0,0.0,1.0
3133758,3112406,21.0,0.0,21.0,0.0021317632727641863,0.0,0.0021317632727641863
3133758,3115102,439.0,0.0,439.0,0.044564003654451324,0.0,0.044564003654451324
3133758,3147907,880.0,0.0,880.0,0.08933103238249925,0.0,0.08933103238249925
3133758,3152907,1380.0,0.0,1380.0,0.14008730078164652,0.0,0.14008730078164652
3133758,3501004,644.0,0.0,644.0,0.06537407369810172,0.0,0.06537407369810172
3133758,3505906,55.0,0.0,55.0,0.005583189523906203,0.0,0.005583189523906203
3133758,3509502,1446.0,0.0,1446.0,0.146787128210334,0.0,0.146787128210334
3133758,3516200,314.0,0.0,314.0,0.0318749365546645,0.0,0.0318749365546645
3133758,3523602,12.0,0.0,12.0,0.001218150441579535,0.0,0.001218150441579535
3133758,3536307,14.0,0.0,14.0,0.0014211755151761242,0.0,0.0014211755151761242
3133758,3543402,2122.0,0.0,2122.0,0.21540960308598112,0.0,0.21540960308598112
3133758,3547908,1360.0,0.0,1360.0,0.13805705004568064,0.0,0.13805705004568064
3133758,3550308,1070.0,0.0,1070.0,0.10861841437417522,0.0,0.10861841437417522
3133758,4200507,46.0,0.0,46.0,0.004669576692721551,0.0,0.004669576692721551
3133758,5106216,48.0,0.0,48.0,0.00487260176631814,0.0,0.00487260176631814
3133808,3550308,387.0,0.0,387.0,1.0,0.0,1.0
3134103,3200805,40.0,0.0,40.0,0.6779661016949152,0.0,0.6779661016949152
3134103,3201506,19.0,0.0,19.0,0.3220338983050847,0.0,0.3220338983050847
3134202,1100023,40.0,0.0,40.0,0.0006333824204709198,0.0,0.0006333824204709198
3134202,1100122,57.0,0.0,57.0,0.0009025699491710607,0.0,0.0009025699491710607
3134202,1100189,60.0,0.0,60.0,0.0009500736307063798,0.0,0.0009500736307063798
3134202,1100205,81.0,0.0,81.0,0.0012825994014536127,0.0,0.0012825994014536127
3134202,1100304,76.0,0.0,76.0,0.0012034265988947477,0.0,0.0012034265988947477
3134202,3127107,702.0,0.0,702.0,0.011115861479264643,0.0,0.011115861479264643
3134202,3129103,1876.0,0.0,1876.0,0.02970563552008614,0.0,0.02970563552008614
3134202,3134202,9442.0,0.0,9442.0,0.14950992035216062,0.0,0.14950992035216062
3134202,3152808,1.0,0.0,1.0,1.5834560511772997e-05,0.0,1.5834560511772997e-05
3134202,3159803,28475.0,0.0,28475.0,0.45088911057273606,0.0,0.45088911057273606
3134202,3503208,12.0,0.0,12.0,0.00019001472614127595,0.0,0.00019001472614127595
3134202,3509502,1502.0,0.0,1502.0,0.023783509888683038,0.0,0.023783509888683038
3134202,3525904,61.0,0.0,61.0,0.0009659081912181528,0.0,0.0009659081912181528
3134202,3543402,1622.0,0.0,1622.0,0.0256836571500958,0.0,0.0256836571500958
3134202,3543907,3.0,0.0,3.0,4.750368153531899e-05,0.0,4.750368153531899e-05
3134202,3548906,11.0,0.0,11.0,0.00017418016562950294,0.0,0.00017418016562950294
3134202,3550308,2893.0,0.0,2893.0,0.045809383560559275,0.0,0.045809383560559275
3134202,5100300,1278.0,0.0,1278.0,0.020236568334045888,0.0,0.020236568334045888
3134202,5100409,27.0,0.0,27.0,0.00042753313381787086,0.0,0.00042753313381787086
3134202,5102504,105.0,0.0,105.0,0.0016626288537361646,0.0,0.0016626288537361646
3134202,5103403,1222.0,0.0,1222.0,0.0193498329453866,0.0,0.0193498329453866
3134202,5106752,373.0,0.0,373.0,0.005906291070891328,0.0,0.005906291070891328
3134202,5208707,3022.0,0.0,3022.0,0.047852041866577995,0.0,0.047852041866577995
3134202,5211503,1811.0,0.0,1811.0,0.028676389086820894,0.0,0.028676389086820894
3134202,5213103,18.0,0.0,18.0,0.0002850220892119139,0.0,0.0002850220892119139
3134202,5216304,260.0,0.0,260.0,0.004116985733060979,0.0,0.004116985733060979
3134202,5220405,8123.0,0.0,8123.0,0.12862413503713205,0.0,0.12862413503713205
3134301,3548500,1.0,0.0,1.0,0.015384615384615385,0.0,0.015384615384615385
3134301,3548708,9.0,0.0,9.0,0.13846153846153847,0.0,0.13846153846153847
3134301,3550308,55.0,0.0,55.0,0.8461538461538461,0.0,0.8461538461538461
3134400,3114550,19.0,0.0,19.0,0.003641241855116903,0.0,0.003641241855116903
3134400,3134400,38.0,0.0,38.0,0.007282483710233806,0.0,0.007282483710233806
3134400,3501608,79.0,0.0,79.0,0.015139900344959755,0.0,0.015139900344959755
3134400,3503208,34.0,0.0,34.0,0.006515906477577616,0.0,0.006515906477577616
3134400,3509502,1112.0,0.0,1112.0,0.21310847067842084,0.0,0.21310847067842084
3134400,3515509,330.0,0.0,330.0,0.06324262169413568,0.0,0.06324262169413568
3134400,3518008,17.0,0.0,17.0,0.003257953238788808,0.0,0.003257953238788808
3134400,3525904,28.0,0.0,28.0,0.005366040628593331,0.0,0.005366040628593331
3134400,3526902,26.0,0.0,26.0,0.004982752012265236,0.0,0.004982752012265236
3134400,3534757,77.0,0.0,77.0,0.01475661172863166,0.0,0.01475661172863166
3134400,3543907,34.0,0.0,34.0,0.006515906477577616,0.0,0.006515906477577616
3134400,3546603,180.0,0.0,180.0,0.03449597546952855,0.0,0.03449597546952855
3134400,3548906,19.0,0.0,19.0,0.003641241855116903,0.0,0.003641241855116903
3134400,3549805,512.0,0.0,512.0,0.09812188577999234,0.0,0.09812188577999234
3134400,3550308,2181.0,0.0,2181.0,0.41797623610578766,0.0,0.41797623610578766
3134400,3557105,246.0,0.0,246.0,0.047144499808355694,0.0,0.047144499808355694
3134400,5006309,286.0,0.0,286.0,0.05481027213491759,0.0,0.05481027213491759
3134509,3504107,1.0,0.0,1.0,0.00558659217877095,0.0,0.00558659217877095
3134509,3509502,2.0,0.0,2.0,0.0111731843575419,0.0,0.0111731843575419
3134509,3513504,3.0,0.0,3.0,0.01675977653631285,0.0,0.01675977653631285
3134509,3525904,2.0,0.0,2.0,0.0111731843575419,0.0,0.0111731843575419
3134509,3548500,19.0,0.0,19.0,0.10614525139664804,0.0,0.10614525139664804
3134509,3548708,8.0,0.0,8.0,0.0446927374301676,0.0,0.0446927374301676
3134509,3550308,144.0,0.0,144.0,0.8044692737430168,0.0,0.8044692737430168
3134707,2910727,63.0,0.0,63.0,0.5675675675675675,0.0,0.5675675675675675
3134707,2915304,20.0,0.0,20.0,0.18018018018018017,0.0,0.18018018018018017
3134707,2925303,28.0,0.0,28.0,0.25225225225225223,0.0,0.25225225225225223
3134905,3108305,307.0,0.0,307.0,0.013007372256588426,0.0,0.013007372256588426
3134905,3132404,184.0,0.0,184.0,0.00779594949580544,0.0,0.00779594949580544
3134905,3146008,5051.0,0.0,5051.0,0.21400728751800696,0.0,0.21400728751800696
3134905,3152501,1211.0,0.0,1211.0,0.051309211083806455,0.0,0.051309211083806455
3134905,3159605,74.0,0.0,74.0,0.0031353275146174054,0.0,0.0031353275146174054
3134905,3501608,148.0,0.0,148.0,0.006270655029234811,0.0,0.006270655029234811
3134905,3509502,5907.0,0.0,5907.0,0.25027540038979745,0.0,0.25027540038979745
3134905,3515186,1615.0,0.0,1615.0,0.06842640454198796,0.0,0.06842640454198796
3134905,3522604,247.0,0.0,247.0,0.010465214812304042,0.0,0.010465214812304042
3134905,3530805,2917.0,0.0,2917.0,0.12359122108295907,0.0,0.12359122108295907
3134905,3539301,106.0,0.0,106.0,0.004491144818235743,0.0,0.004491144818235743
3134905,3543402,888.0,0.0,888.0,0.03762393017540886,0.0,0.03762393017540886
3134905,3550308,4940.0,0.0,4940.0,0.20930429624608085,0.0,0.20930429624608085
3134905,4311239,7.0,0.0,7.0,0.00029658503516651134,0.0,0.00029658503516651134
3135100,2903904,442.0,0.0,442.0,0.05002829654782116,0.0,0.05002829654782116
3135100,2911709,1485.0,0.0,1485.0,0.16808149405772496,0.0,0.16808149405772496
3135100,2924504,143.0,0.0,143.0,0.016185625353706847,0.0,0.016185625353706847
3135100,2926400,180.0,0.0,180.0,0.02037351443123939,0.0,0.02037351443123939
3135100,2928208,182.0,0.0,182.0,0.020599886813808716,0.0,0.020599886813808716
3135100,3501608,34.0,0.0,34.0,0.003848330503678551,0.0,0.003848330503678551
3135100,3502507,92.0,0.0,92.0,0.010413129598189021,0.0,0.010413129598189021
3135100,3509502,476.0,0.0,476.0,0.05387662705149972,0.0,0.05387662705149972
3135100,3516200,370.0,0.0,370.0,0.04187889077532541,0.0,0.04187889077532541
3135100,3526902,69.0,0.0,69.0,0.007809847198641765,0.0,0.007809847198641765
3135100,3543402,778.0,0.0,778.0,0.08805885681946803,0.0,0.08805885681946803
3135100,3550308,4584.0,0.0,4584.0,0.5188455008488965,0.0,0.5188455008488965
3135209,3534401,689.0,0.0,689.0,0.07372926698769396,0.0,0.07336811841124481
3135209,3550308,8656.0,0.0,8656.0,0.926270733012306,0.0,0.92173357469918
3135803,2910727,83.0,0.0,83.0,0.00980507974010632,0.0,0.00980507974010632
3135803,2910800,1645.0,0.0,1645.0,0.19432959243945658,0.0,0.19432959243945658
3135803,2915304,22.0,0.0,22.0,0.002598936798582398,0.0,0.002598936798582398
3135803,2918001,105.0,0.0,105.0,0.012404016538688719,0.0,0.012404016538688719
3135803,2925303,302.0,0.0,302.0,0.035676314235085646,0.0,0.035676314235085646
3135803,2927408,750.0,0.0,750.0,0.08860011813349085,0.0,0.08860011813349085
3135803,2933307,2016.0,0.0,2016.0,0.2381571175428234,0.0,0.2381571175428234
3135803,3550308,3542.0,0.0,3542.0,0.4184288245717661,0.0,0.4184288245717661
3135902,3550308,29.0,0.0,29.0,1.0,0.0,1.0
3136207,1100023,213.0,0.0,213.0,0.010966380064871543,0.0,0.010966380064871543
3136207,1100049,956.0,0.0,956.0,0.049219996910878853,0.0,0.049219996910878853
3136207,1100114,622.0,0.0,622.0,0.032023889203521595,0.0,0.032023889203521595
3136207,1100122,345.0,0.0,345.0,0.017762446583946868,0.0,0.017762446583946868
3136207,1100155,580.0,0.0,580.0,0.02986150440199763,0.0,0.02986150440199763
3136207,1100189,226.0,0.0,226.0,0.01163568964629563,0.0,0.01163568964629563
3136207,1100205,318.0,0.0,318.0,0.01637234206868146,0.0,0.01637234206868146
3136207,1100254,335.0,0.0,335.0,0.017247593059774493,0.0,0.017247593059774493
3136207,1100304,343.0,0.0,343.0,0.01765947587911239,0.0,0.01765947587911239
3136207,2313302,48.0,0.0,48.0,0.0024712969160273902,0.0,0.0024712969160273902
3136207,2408102,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,2910727,140.0,0.0,140.0,0.007207949338413221,0.0,0.007207949338413221
3136207,2918001,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,2925303,282.0,0.0,282.0,0.014518869381660917,0.0,0.014518869381660917
3136207,2933307,320.0,0.0,320.0,0.016475312773515934,0.0,0.016475312773515934
3136207,3144706,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,3200409,654.0,0.0,654.0,0.03367142048087319,0.0,0.03367142048087319
3136207,3201209,464.0,0.0,464.0,0.023889203521598106,0.0,0.023889203521598106
3136207,3201605,39.0,0.0,39.0,0.0020079287442722545,0.0,0.0020079287442722545
3136207,3202405,1396.0,0.0,1396.0,0.07187355197446327,0.0,0.07187355197446327
3136207,3203320,215.0,0.0,215.0,0.011069350769706018,0.0,0.011069350769706018
3136207,3203908,85.0,0.0,85.0,0.00437625495546517,0.0,0.00437625495546517
3136207,3204708,168.0,0.0,168.0,0.008649539206095866,0.0,0.008649539206095866
3136207,3204906,286.0,0.0,286.0,0.014724810791329866,0.0,0.014724810791329866
3136207,3205002,1765.0,0.0,1765.0,0.09087164701642383,0.0,0.09087164701642383
3136207,3205069,211.0,0.0,211.0,0.010863409360037069,0.0,0.010863409360037069
3136207,3205200,1646.0,0.0,1646.0,0.08474489007877259,0.0,0.08474489007877259
3136207,3205309,4336.0,0.0,4336.0,0.22324048808114091,0.0,0.22324048808114091
3136207,3304557,1081.0,0.0,1081.0,0.055655665963033514,0.0,0.055655665963033514
3136207,3505500,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,3513504,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,3547809,13.0,0.0,13.0,0.0006693095814240849,0.0,0.0006693095814240849
3136207,3548500,92.0,0.0,92.0,0.004736652422385831,0.0,0.004736652422385831
3136207,3548708,17.0,0.0,17.0,0.0008752509910930341,0.0,0.0008752509910930341
3136207,3549805,4.0,0.0,4.0,0.0002059414096689492,0.0,0.0002059414096689492
3136207,3550308,1109.0,0.0,1109.0,0.05709725583071616,0.0,0.05709725583071616
3136207,4104303,2.0,0.0,2.0,0.0001029707048344746,0.0,0.0001029707048344746
3136207,4104808,6.0,0.0,6.0,0.0003089121145034238,0.0,0.0003089121145034238
3136207,4108304,15.0,0.0,15.0,0.0007722802862585595,0.0,0.0007722802862585595
3136207,4113700,47.0,0.0,47.0,0.002419811563610153,0.0,0.002419811563610153
3136207,4115200,10.0,0.0,10.0,0.0005148535241723729,0.0,0.0005148535241723729
3136207,5102504,209.0,0.0,209.0,0.010760438655202594,0.0,0.010760438655202594
3136207,5103403,107.0,0.0,107.0,0.005508932708644391,0.0,0.005508932708644391
3136207,5106752,209.0,0.0,209.0,0.010760438655202594,0.0,0.010760438655202594
3136207,5107602,63.0,0.0,63.0,0.00324357720228595,0.0,0.00324357720228595
3136207,5208707,85.0,0.0,85.0,0.00437625495546517,0.0,0.00437625495546517
3136207,5211909,25.0,0.0,25.0,0.0012871338104309324,0.0,0.0012871338104309324
3136207,5213103,4.0,0.0,4.0,0.0002059414096689492,0.0,0.0002059414096689492
3136207,5219407,1.0,0.0,1.0,5.14853524172373e-05,0.0,5.14853524172373e-05
3136207,5220405,223.0,0.0,223.0,0.011481233589043916,0.0,0.011481233589043916
3136207,5300108,103.0,0.0,103.0,0.005302991298975442,0.0,0.005302991298975442
3136306,3105608,2.0,0.0,2.0,0.001443001443001443,0.0,0.001443001443001443
3136306,3136702,12.0,0.0,12.0,0.008658008658008658,0.0,0.008658008658008658
3136306,3303906,2.0,0.0,2.0,0.001443001443001443,0.0,0.001443001443001443
3136306,3304557,60.0,0.0,60.0,0.04329004329004329,0.0,0.04329004329004329
3136306,3516200,164.0,0.0,164.0,0.11832611832611832,0.0,0.11832611832611832
3136306,3543402,201.0,0.0,201.0,0.14502164502164502,0.0,0.14502164502164502
3136306,3550308,941.0,0.0,941.0,0.6789321789321789,0.0,0.6789321789321789
3136306,5206206,4.0,0.0,4.0,0.002886002886002886,0.0,0.002886002886002886
3136405,3136306,11.0,0.0,11.0,0.05527638190954774,0.0,0.05527638190954774
3136405,3147006,21.0,0.0,21.0,0.10552763819095477,0.0,0.10552763819095477
3136405,3169356,7.0,0.0,7.0,0.035175879396984924,0.0,0.035175879396984924
3136405,5206206,8.0,0.0,8.0,0.04020100502512563,0.0,0.04020100502512563
3136405,5300108,152.0,0.0,152.0,0.7638190954773869,0.0,0.7638190954773869
3136702,1200179,324.0,0.0,324.0,0.001632644834241198,0.0,0.001632644834241198
3136702,1200393,443.0,0.0,443.0,0.002232289078916206,0.0,0.002232289078916206
3136702,1301951,56.0,0.0,56.0,0.00028218552690588607,0.0,0.00028218552690588607
3136702,1400175,4.0,0.0,4.0,2.0156109064706148e-05,0.0,2.0156109064706148e-05
3136702,1400282,13.0,0.0,13.0,6.550735446029499e-05,0.0,6.550735446029499e-05
3136702,1721000,42.0,0.0,42.0,0.00021163914517941456,0.0,0.00021163914517941456
