id,cod_mun_a,cod_mun_b,freq_saida_2016
22004002301109,2200400,2301109,0.0
23044002406700,2304400,2406700,0.0
29108003106200,2910800,3106200,0.0
11002053115706,1100205,3115706,0.0
11002053122108,1100205,3122108,0.0
11002053162575,1100205,3162575,0.0
11001223205309,1100122,3205309,0.0
32031063205309,3203106,3205309,0.0
52119095216304,5211909,5216304,0.0
42054078700462,4205407,8700462,0.0
43047055105259,4304705,5105259,0.0
17095004212106,1709500,4212106,0.0
43218085005707,4321808,5005707,0.0
31062003142700,3106200,3142700,0.0
29001083524006,2900108,3524006,0.0
43138054314050,4313805,4314050,0.0
42036004320909,4203600,4320909,0.0
41146094213708,4114609,4213708,0.0
23041032930105,2304103,2930105,0.0
41281045007935,4128104,5007935,0.0
41107064128203,4110706,4128203,0.0
42066034212908,4206603,4212908,0.0
52026015221502,5202601,5221502,0.0
41078504117602,4107850,4117602,0.0
24038062407104,2403806,2407104,0.0
41088094120853,4108809,4120853,0.0
42082038000080,4208203,8000080,0.0
29112042921104,2911204,2921104,0.0
26116062931350,2611606,2931350,0.0
24081025300108,2408102,5300108,0.0
41179095103205,4117909,5103205,0.0
42020084307005,4202008,4307005,0.0
23069005217609,2306900,5217609,0.0
29307093550308,2930709,3550308,0.0
29244052930105,2924405,2930105,0.0
41048085107925,4104808,5107925,0.0
23015052302800,2301505,2302800,0.0
29068082928000,2906808,2928000,0.0
29132002924009,2913200,2924009,0.0
29226562928000,2922656,2928000,0.0
43021054312906,4302105,4312906,0.0
43094074311809,4309407,4311809,0.0
11003044104808,1100304,4104808,0.0
22066052312908,2206605,2312908,0.0
15080505007935,1508050,5007935,0.0
22086502211001,2208650,2211001,0.0
21032082106755,2103208,2106755,0.0
43096055005707,4309605,5005707,0.0
11002543205309,1100254,3205309,0.0
29083092927408,2908309,2927408,0.0
43187054320404,4318705,4320404,0.0
29007022929503,2900702,2929503,0.0
43133004318705,4313300,4318705,0.0
41187094119905,4118709,4119905,0.0
52174015300108,5217401,5300108,0.0
15074585205406,1507458,5205406,0.0
43078075106224,4307807,5106224,0.0
29132005201108,2913200,5201108,0.0
41057064219507,4105706,4219507,0.0
11002055007695,1100205,5007695,0.0
11000234208203,1100023,4208203,0.0
41088094119004,4108809,4119004,0.0
41088095007208,4108809,5007208,0.0
29161042932101,2916104,2932101,0.0
41125044115200,4112504,4115200,0.0
43089044312807,4308904,4312807,0.0
43149024322806,4314902,4322806,0.0
17093024304705,1709302,4304705,0.0
42025034219002,4202503,4219002,0.0
22078012933307,2207801,2933307,0.0
21022002110203,2102200,2110203,0.0
35272073549607,3527207,3549607,0.0
42043015300108,4204301,5300108,0.0
23084012504306,2308401,2504306,0.0
21030002516102,2103000,2516102,0.0
35060035201405,3506003,5201405,0.0
41088095103304,4108809,5103304,0.0
41154084119004,4115408,4119004,0.0
31223063504008,3122306,3504008,0.0
17095004204707,1709500,4204707,0.0
25108083133303,2510808,3133303,0.0
11002545007695,1100254,5007695,0.0
35016085103403,3501608,5103403,0.0
15027071716703,1502707,1716703,0.0
32033533205309,3203353,3205309,0.0
35414063545407,3541406,3545407,0.0
42020084310330,4202008,4310330,0.0
42054074320107,4205407,4320107,0.0
43133004320008,4313300,4320008,0.0
52041025204300,5204102,5204300,0.0
52071055210208,5207105,5210208,0.0
11000233162575,1100023,3162575,0.0
41048085103304,4104808,5103304,0.0
31062003203320,3106200,3203320,0.0
15008001506807,1500800,1506807,0.0
17095005107040,1709500,5107040,0.0
43047055107602,4304705,5107602,0.0
35498054108403,3549805,4108403,0.0
43078074313805,4307807,4313805,0.0
42054074318002,4205407,4318002,0.0
15042082109908,1504208,2109908,0.0
26019042609808,2601904,2609808,0.0
29108002913408,2910800,2913408,0.0
32047083204906,3204708,3204906,0.0
43169074316972,4316907,4316972,0.0
21099082611606,2109908,2611606,0.0
42092014210704,4209201,4210704,0.0
43075004321204,4307500,4321204,0.0
50027045103502,5002704,5103502,0.0
29077072910701,2907707,2910701,0.0
29140002919603,2914000,2919603,0.0
29139033541000,2913903,3541000,0.0
11001145002704,1100114,5002704,0.0
29068733106200,2906873,3106200,0.0
15074585219605,1507458,5219605,0.0
52054715209952,5205471,5209952,0.0
52045085211503,5204508,5211503,0.0
41137004117453,4113700,4117453,0.0
41203584302154,4120358,4302154,0.0
21122095300108,2112209,5300108,0.0
31035044128104,3103504,4128104,0.0
29227062927408,2922706,2927408,0.0
35259045106216,3525904,5106216,0.0
50079015106224,5007901,5106224,0.0
35414065102504,3541406,5102504,0.0
43132014314902,4313201,4314902,0.0
29251054204301,2925105,4204301,0.0
11001894108809,1100189,4108809,0.0
23003092612208,2300309,2612208,0.0
21005502112902,2100550,2112902,0.0
22014082210706,2201408,2210706,0.0
22029012208809,2202901,2208809,0.0
31433023162450,3143302,3162450,0.0
43036734318622,4303673,4318622,0.0
11001554207304,1100155,4207304,0.0
42121065003751,4212106,5003751,0.0
32047083205002,3204708,3205002,0.0
43047054313409,4304705,4313409,0.0
33024033303401,3302403,3303401,0.0
41055085201108,4105508,5201108,0.0
41244005002704,4124400,5002704,0.0
43141004317707,4314100,4317707,0.0
11000235103205,1100023,5103205,0.0
41156064209102,4115606,4209102,0.0
43070055218805,4307005,5218805,0.0
15029391503093,1502939,1503093,0.0
23027013106200,2302701,3106200,0.0
29108002930501,2910800,2930501,0.0
31017063146750,3101706,3146750,0.0
35115083554003,3511508,3554003,0.0
41078014115200,4107801,4115200,0.0
43059754311304,4305975,4311304,0.0
43075594310462,4307559,4310462,0.0
43102074316451,4310207,4316451,0.0
41086014112108,4108601,4112108,0.0
11000233115706,1100023,3115706,0.0
11000233122108,1100023,3122108,0.0
11000233139607,1100023,3139607,0.0
41097574202008,4109757,4202008,0.0
35065084115200,3506508,4115200,0.0
23054072917508,2305407,2917508,0.0
32011003550308,3201100,3550308,0.0
29147035102686,2914703,5102686,0.0
31073073138682,3107307,3138682,0.0
43140504320800,4314050,4320800,0.0
52011085210158,5201108,5210158,0.0
29106023151206,2910602,3151206,0.0
17121575213509,1712157,5213509,0.0
50037025108402,5003702,5108402,0.0
41188085007695,4118808,5007695,0.0
22104092211001,2210409,2211001,0.0
15061955003306,1506195,5003306,0.0
41142035003702,4114203,5003702,0.0
29198012929909,2919801,2929909,0.0
31702064310207,3170206,4310207,0.0
43047054304903,4304705,4304903,0.0
52075015211800,5207501,5211800,0.0
42024048000080,4202404,8000080,0.0
22113083550308,2211308,3550308,0.0
29328045300108,2932804,5300108,0.0
41093024204301,4109302,4204301,0.0
22097575208707,2209757,5208707,0.0
35021013534609,3502101,3534609,0.0
43133754320800,4313375,4320800,0.0
29274082931509,2927408,2931509,0.0
29032012914406,2903201,2914406,0.0
31476003554102,3147600,3554102,0.0
17070095221601,1707009,5221601,0.0
31062003536000,3106200,3536000,0.0
17031071709500,1703107,1709500,0.0
15022022601706,1502202,2601706,0.0
31024073117504,3102407,3117504,0.0
31261093130309,3126109,3130309,0.0
33010093302056,3301009,3302056,0.0
35086033549607,3508603,3549607,0.0
41019034111704,4101903,4111704,0.0
42016044210035,4201604,4210035,0.0
42090034215406,4209003,4215406,0.0
43207014322707,4320701,4322707,0.0
31035044306106,3103504,4306106,0.0
29299095200803,2929909,5200803,0.0
35224064107751,3522406,4107751,0.0
11002054218707,1100205,4218707,0.0
17010511709500,1701051,1709500,0.0
32032053203502,3203205,3203502,0.0
43164024320701,4316402,4320701,0.0
15019562110104,1501956,2110104,0.0
43126174320909,4312617,4320909,0.0
29180013520509,2918001,3520509,0.0
29073012925956,2907301,2925956,0.0
29176072919058,2917607,2919058,0.0
43201075107909,4320107,5107909,0.0
28003085106224,2800308,5106224,0.0
17133043543402,1713304,3543402,0.0
15029541505437,1502954,1505437,0.0
23129082919553,2312908,2919553,0.0
42082034217808,4208203,4217808,0.0
26116063127107,2611606,3127107,0.0
35025073547809,3502507,3547809,0.0
41077514123204,4107751,4123204,0.0
32032053304557,3203205,3304557,0.0
35434025201702,3543402,5201702,0.0
35248083529609,3524808,3529609,0.0
41264054128401,4126405,4128401,0.0
29264005300108,2926400,5300108,0.0
42093004307807,4209300,4307807,0.0
35498055101704,3549805,5101704,0.0
29107503513504,2910750,3513504,0.0
41185014207502,4118501,4207502,0.0
15038041507300,1503804,1507300,0.0
42017034205902,4201703,4205902,0.0
43138054319901,4313805,4319901,0.0
25043062601201,2504306,2601201,0.0
29097032910800,2909703,2910800,0.0
51002015221403,5100201,5221403,0.0
41277005104807,4127700,5104807,0.0
29032015218805,2903201,5218805,0.0
27043023503307,2704302,3503307,0.0
42042024304903,4204202,4304903,0.0
31040073537305,3104007,3537305,0.0
31384013306008,3138401,3306008,0.0
35031583508603,3503158,3508603,0.0
41045015002704,4104501,5002704,0.0
17007073505500,1700707,3505500,0.0
43138055102702,4313805,5102702,0.0
21008082312908,2100808,2312908,0.0
23093002611101,2309300,2611101,0.0
51049065300108,5104906,5300108,0.0
31333033533908,3133303,3533908,0.0
15024002304236,1502400,2304236,0.0
17004005218003,1700400,5218003,0.0
29015022922102,2901502,2922102,0.0
29073012929602,2907301,2929602,0.0
29110062917102,2911006,2917102,0.0
29148023122504,2914802,3122504,0.0
35503084126306,3550308,4126306,0.0
41092034111902,4109203,4111902,0.0
42115044216305,4211504,4216305,0.0
26017062918100,2601706,2918100,0.0
35115083512308,3511508,3512308,0.0
35221093526100,3522109,3526100,0.0
43117594316402,4311759,4316402,0.0
41054095003306,4105409,5003306,0.0
27003004115200,2700300,4115200,0.0
35224064119202,3522406,4119202,0.0
35498055204300,3549805,5204300,0.0
31040073503307,3104007,3503307,0.0
29043082927408,2904308,2927408,0.0
35110035007109,3511003,5007109,0.0
31443005300108,3144300,5300108,0.0
21067552313401,2106755,2313401,0.0
29008013304557,2900801,3304557,0.0
41238084316907,4123808,4316907,0.0
32014073205309,3201407,3205309,0.0
31367025213103,3136702,5213103,0.0
41117044128500,4111704,4128500,0.0
26111013106200,2611101,3106200,0.0
41180064127205,4118006,4127205,0.0
43105044321402,4310504,4321402,0.0
43100094314050,4310009,4314050,0.0
32048073304706,3204807,3304706,0.0
50037515107875,5003751,5107875,0.0
21014004104808,2101400,4104808,0.0
42025374311403,4202537,4311403,0.0
41199054209409,4119905,4209409,0.0
33020563305208,3302056,3305208,0.0
29225082925006,2922508,2925006,0.0
21063752301109,2106375,2301109,0.0
43036734311304,4303673,4311304,0.0
43208004321907,4320800,4321907,0.0
43096055211909,4309605,5211909,0.0
11002544218707,1100254,4218707,0.0
35031583527207,3503158,3527207,0.0
35049093508603,3504909,3508603,0.0
43150574319109,4315057,4319109,0.0
29327053304557,2932705,3304557,0.0
29063033541000,2906303,3541000,0.0
31153003304557,3115300,3304557,0.0
11002054207304,1100205,4207304,0.0
41274035103205,4127403,5103205,0.0
21063262208007,2106326,2208007,0.0
41244005003751,4124400,5003751,0.0
31345093509502,3134509,3509502,0.0
21040572110658,2104057,2110658,0.0
52039395221403,5203939,5221403,0.0
11002544119905,1100254,4119905,0.0
31089093165404,3108909,3165404,0.0
42121065106257,4212106,5106257,0.0
15042082611606,1504208,2611606,0.0
29274088700462,2927408,8700462,0.0
50010035100300,5001003,5100300,0.0
17155073541406,1715507,3541406,0.0
35102033548708,3510203,3548708,0.0
29008013119401,2900801,3119401,0.0
41158044212809,4115804,4212809,0.0
11003043541406,1100304,3541406,0.0
11000491100502,1100049,1100502,0.0
11001221100502,1100122,1100502,0.0
11001895005681,1100189,5005681,0.0
11002541100502,1100254,1100502,0.0
11015001101559,1101500,1101559,0.0
13019021302603,1301902,1302603,42.0
15014022102606,1501402,2102606,0.0
15015762103000,1501576,2103000,0.0
15021521508084,1502152,1508084,0.0
15021522109502,1502152,2109502,0.0
15022022101251,1502202,2101251,0.0
15022022611606,1502202,2611606,0.0
15023011507607,1502301,1507607,0.0
15027075108600,1502707,5108600,0.0
15027721506187,1502772,1506187,0.0
15042081507953,1504208,1507953,0.0
15050641507953,1505064,1507953,0.0
15055361506161,1505536,1506161,0.0
15055361702208,1505536,1702208,0.0
15055361722107,1505536,1722107,0.0
15066091508126,1506609,1508126,0.0
15068071508159,1506807,1508159,0.0
15074582102804,1507458,2102804,0.0
15077551709500,1507755,1709500,0.0
15084071705508,1508407,1705508,0.0
17002511716109,1700251,1716109,0.0
17019031721000,1701903,1721000,0.0
17021091703107,1702109,1703107,0.0
17021091706506,1702109,1706506,0.0
17021092304400,1702109,2304400,0.0
17021582101400,1702158,2101400,0.0
17031071708254,1703107,1708254,0.0
17031071720101,1703107,1720101,0.0
17060011713304,1706001,1713304,0.0
17061001716109,1706100,1716109,0.0
17070091718204,1707009,1718204,0.0
17083041713304,1708304,1713304,0.0
17093022109007,1709302,2109007,0.0
17167031718709,1716703,1718709,0.0
21011032105005,2101103,2105005,0.0
21012025211800,2101202,5211800,0.0
21012512107456,2101251,2107456,0.0
21014002105401,2101400,2105401,0.0
21019392105708,2101939,2105708,0.0
21023092108454,2102309,2108454,0.0
21023252102556,2102325,2102556,0.0
21028042203909,2102804,2203909,0.0
21030002105948,2103000,2105948,0.0
21033072613909,2103307,2613909,0.0
21035052108009,2103505,2108009,0.0
21036042111300,2103604,2111300,0.0
21048002108454,2104800,2108454,0.0
21049092108603,2104909,2108603,0.0
21054012112100,2105401,2112100,0.0
21062012109809,2106201,2109809,0.0
21067552108306,2106755,2108306,0.0
21079022108454,2107902,2108454,0.0
21080092200202,2108009,2200202,0.0
21086032111300,2108603,2111300,0.0
21086032112407,2108603,2112407,0.0
21086032112456,2108603,2112456,0.0
22002772302701,2200277,2302701,0.0
22004002206951,2200400,2206951,0.0
22004592203206,2200459,2203206,0.0
22009542208007,2200954,2208007,0.0
22014082204006,2201408,2204006,0.0
22022082208403,2202208,2208403,0.0
22023072203701,2202307,2203701,0.0
22026532207702,2202653,2207702,0.0
22029012211308,2202901,2211308,0.0
22032065300108,2203206,5300108,0.0
22034042211704,2203404,2211704,0.0
22034532611101,2203453,2611101,0.0
22054582205508,2205458,2205508,0.0
22055082205854,2205508,2205854,0.0
22061002211001,2206100,2211001,0.0
22066052208700,2206605,2208700,0.0
22092032911105,2209203,2911105,0.0
22106072611101,2210607,2611101,0.0
23044002603009,2304400,2603009,0.0
23044002612208,2304400,2612208,0.0
23052332306256,2305233,2306256,0.0
23072052613909,2307205,2613909,0.0
23084012613503,2308401,2613503,0.0
23092012313252,2309201,2313252,0.0
23129082612208,2312908,2612208,0.0
24018002403251,2401800,2403251,0.0
24020062403806,2402006,2403806,0.0
24031032403806,2403103,2403806,0.0
25001062504009,2500106,2504009,0.0
25001062514602,2500106,2514602,0.0
25001062516607,2500106,2516607,0.0
25008092508901,2500809,2508901,0.0
25018072506806,2501807,2506806,0.0
25019062506004,2501906,2506004,0.0
25025082512788,2502508,2512788,0.0
25040092506202,2504009,2506202,0.0
25040092516003,2504009,2516003,0.0
25078042513802,2507804,2513802,0.0
25078042513927,2507804,2513927,0.0
25097012510808,2509701,2510808,0.0
25103032516102,2510303,2516102,0.0
25108082612802,2510808,2612802,0.0
25122002608008,2512200,2608008,0.0
25127052515302,2512705,2515302,0.0
26012012607505,2601201,2607505,0.0
26030092605707,2603009,2605707,0.0
26041062608404,2604106,2608404,0.0
26041062611705,2604106,2611705,0.0
26043042614006,2604304,2614006,0.0
26098082612208,2609808,2612208,0.0
26098082613909,2609808,2613909,0.0
26099072611101,2609907,2611101,0.0
26104002612208,2610400,2612208,0.0
26106082611606,2610608,2611606,0.0
26111012914604,2611101,2914604,0.0
26116062704302,2611606,2704302,0.0
26122082613909,2612208,2613909,0.0
26125052615904,2612505,2615904,0.0
27003002914000,2700300,2914000,0.0
27021082705200,2702108,2705200,0.0
27043022930774,2704302,2930774,0.0
27086003548708,2708600,3548708,0.0
28017022900702,2801702,2900702,0.0
28035002805802,2803500,2805802,0.0
28035002806206,2803500,2806206,0.0
28074022916500,2807402,2916500,0.0
29010072928802,2901007,2928802,0.0
29018093127701,2901809,3127701,0.0
29052062912004,2905206,2912004,0.0
29052062913408,2905206,2913408,0.0
29052062919504,2905206,2919504,0.0
29068082925808,2906808,2925808,0.0
29098022918803,2909802,2918803,0.0
29108002919801,2910800,2919801,0.0
29169062919058,2916906,2919058,0.0
29213022924900,2921302,2924900,0.0
29221022924801,2922102,2924801,0.0
29250062933307,2925006,2933307,0.0
29253032929354,2925303,2929354,0.0
31022093168408,3102209,3168408,0.0
31062003117836,3106200,3117836,0.0
31062003168002,3106200,3168002,0.0
31206073140159,3120607,3140159,0.0
31235283139409,3123528,3139409,0.0
31242033200201,3124203,3200201,0.0
31255073131109,3125507,3131109,0.0
31262085208004,3126208,5208004,0.0
31271073133402,3127107,3133402,0.0
31329093143203,3132909,3143203,0.0
31352093142700,3135209,3142700,0.0
31378093147600,3137809,3147600,0.0
31386093157278,3138609,3157278,0.0
31463053168606,3146305,3168606,0.0
31690003169901,3169000,3169901,0.0
33001003302601,3300100,3302601,42.0
35001053555000,3500105,3555000,0.0
35015093555505,3501509,3555505,0.0
35016083552403,3501608,3552403,0.0
35025074314902,3502507,4314902,0.0
35035053508603,3503505,3508603,0.0
35049093527207,3504909,3527207,0.0
35050053522307,3505005,3522307,0.0
35076053525508,3507605,3525508,0.0
35076053528502,3507605,3528502,0.0
35199073555000,3519907,3555000,0.0
35208063544707,3520806,3544707,0.0
35241053544905,3524105,3544905,0.0
35346093544707,3534609,3544707,0.0
41001034123105,4100103,4123105,0.0
41014084103800,4101408,4103800,0.0
41016064112009,4101606,4112009,0.0
41038004114203,4103800,4114203,0.0
41069025221858,4106902,5221858,0.0
41093024312708,4109302,4312708,0.0
41109534116059,4110953,4116059,0.0
41124054126108,4112405,4126108,0.0
41142034117107,4114203,4117107,0.0
42047074322806,4204707,4322806,0.0
42155054314902,4215505,4314902,0.0
43000594305504,4300059,4305504,0.0
43055044316733,4305504,4316733,0.0
43084094316907,4308409,4316907,0.0
43097044317806,4309704,4317806,0.0
43114035005400,4311403,5005400,0.0
43125004313508,4312500,4313508,0.0
51028505103379,5102850,5103379,0.0
51039085104906,5103908,5104906,0.0
51060005107263,5106000,5107263,0.0
52005555214879,5200555,5214879,0.0
52023535203401,5202353,5203401,0.0
52038075219258,5203807,5219258,0.0
52055135211800,5205513,5211800,0.0
52087075221908,5208707,5221908,0.0
52119095219308,5211909,5219308,0.0
52191005220108,5219100,5220108,0.0
26118043550308,2611804,3550308,0.0
42167015100250,4216701,5100250,0.0
42085004209102,4208500,4209102,0.0
31433023168002,3143302,3168002,0.0
28057033538709,2805703,3538709,0.0
17021093549805,1702109,3549805,0.0
15068074104808,1506807,4104808,0.0
42167015210802,4216701,5210802,0.0
29158092919801,2915809,2919801,0.0
31333034113700,3133303,4113700,0.0
41277005201108,4127700,5201108,0.0
29106023131307,2910602,3131307,0.0
29106023127107,2910602,3127107,0.0
42024044318903,4202404,4318903,0.0
52045085220454,5204508,5220454,0.0
52187895220454,5218789,5220454,0.0
42055064212205,4205506,4212205,0.0
11001894114609,1100189,4114609,0.0
41142034115754,4114203,4115754,0.0
17024062211001,1702406,2211001,0.0
11001895005707,1100189,5005707,0.0
21020362507507,2102036,2507507,0.0
17182044128104,1718204,4128104,0.0
42025374216909,4202537,4216909,0.0
29301053106200,2930105,3106200,0.0
31005003168705,3100500,3168705,0.0
42050014208401,4205001,4208401,0.0
50046015107602,5004601,5107602,0.0
41137004128500,4113700,4128500,0.0
26057073106200,2605707,3106200,0.0
41084035205109,4108403,5205109,0.0
43046064322608,4304606,4322608,0.0
43137064321907,4313706,4321907,0.0
35516033552106,3551603,3552106,0.0
25024092504504,2502409,2504504,0.0
29107273136207,2910727,3136207,0.0
25021022509602,2502102,2509602,0.0
50079015104104,5007901,5104104,0.0
43023524316907,4302352,4316907,0.0
21063262503704,2106326,2503704,0.0
21033072110005,2103307,2110005,0.0
29097032911105,2909703,2911105,0.0
42046084303608,4204608,4303608,0.0
42167015003306,4216701,5003306,0.0
35439075211800,3543907,5211800,0.0
41041054209300,4104105,4209300,0.0
11000494114609,1100049,4114609,0.0
31701075213103,3170107,5213103,0.0
29253035201108,2925303,5201108,0.0
29158095201108,2915809,5201108,0.0
22022082306306,2202208,2306306,0.0
35095025103205,3509502,5103205,0.0
35347084109807,3534708,4109807,0.0
41277004213708,4127700,4213708,0.0
31075053502507,3107505,3502507,0.0
43046714318507,4304671,4318507,0.0
17021092105302,1702109,2105302,0.0
17166045208707,1716604,5208707,0.0
41142035005681,4114203,5005681,0.0
52040035300108,5204003,5300108,0.0
52073525207402,5207352,5207402,0.0
43090015007901,4309001,5007901,0.0
43149025103502,4314902,5103502,0.0
29119073549904,2911907,3549904,0.0
29201063168606,2920106,3168606,0.0
29330593168606,2933059,3168606,0.0
27043022931350,2704302,2931350,0.0
41084034214201,4108403,4214201,0.0
29032014204202,2903201,4204202,0.0
41146094206603,4114609,4206603,0.0
42073045102504,4207304,5102504,0.0
22027033550308,2202703,3550308,0.0
22083043550308,2208304,3550308,0.0
35123083531803,3512308,3531803,0.0
43126174319000,4312617,4319000,0.0
43140504320305,4314050,4320305,0.0
29107273119401,2910727,3119401,0.0
29008015208707,2900801,5208707,0.0
32023063202405,3202306,3202405,0.0
35498055002951,3549805,5002951,0.0
35373054212106,3537305,4212106,0.0
52001345204102,5200134,5204102,0.0
29264003151206,2926400,3151206,0.0
21023582111300,2102358,2111300,0.0
52130875220157,5213087,5220157,0.0
31476003549904,3147600,3549904,0.0
31267035008305,3126703,5008305,0.0
35426023552205,3542602,3552205,0.0
35487084213203,3548708,4213203,0.0
41286584208302,4128658,4208302,0.0
33015043302403,3301504,3302403,0.0
35434024101101,3543402,4101101,0.0
43069324309704,4306932,4309704,0.0
29075092913705,2907509,2913705,0.0
35218044106100,3521804,4106100,0.0
21122092611606,2112209,2611606,0.0
42101004314902,4210100,4314902,0.0
41123064119905,4112306,4119905,0.0
35571055003256,3557105,5003256,0.0
41078504124400,4107850,4124400,0.0
41080074122404,4108007,4122404,0.0
21010045201108,2101004,5201108,0.0
29176072931608,2917607,2931608,0.0
32001363202504,3200136,3202504,0.0
41069024119103,4106902,4119103,0.0
43018594315404,4301859,4315404,0.0
43047054311270,4304705,4311270,0.0
43099024313300,4309902,4313300,0.0
31344003546603,3134400,3546603,0.0
42146074218004,4214607,4218004,0.0
17021094104808,1702109,4104808,0.0
31271074213609,3127107,4213609,0.0
29046053151206,2904605,3151206,0.0
22108053170206,2210805,3170206,0.0
23076355200803,2307635,5200803,0.0
29107502911857,2910750,2911857,0.0
17182042913200,1718204,2913200,0.0
25075073148103,2507507,3148103,0.0
31686065208707,3168606,5208707,0.0
29307092931509,2930709,2931509,0.0
43199014321329,4319901,4321329,0.0
35095024204202,3509502,4204202,0.0
50037025103403,5003702,5103403,0.0
29080023550308,2908002,3550308,0.0
41093024311403,4109302,4311403,0.0
35032085103403,3503208,5103403,0.0
17210004306106,1721000,4306106,0.0
41135024121000,4113502,4121000,0.0
11000231100502,1100023,1100502,0.0
31183043306305,3118304,3306305,0.0
35217054107751,3521705,4107751,0.0
11002054205407,1100205,4205407,0.0
25021023550308,2502102,3550308,0.0
29161042918308,2916104,2918308,0.0
29327053550308,2932705,3550308,0.0
42195075107065,4219507,5107065,0.0
50060025104807,5006002,5104807,0.0
23044005106190,2304400,5106190,0.0
42105065003751,4210506,5003751,0.0
42043015212501,4204301,5212501,0.0
41083044216909,4108304,4216909,0.0
31206073150604,3120607,3150604,0.0
31327013144300,3132701,3144300,0.0
43060564321105,4306056,4321105,0.0
29108003503307,2910800,3503307,0.0
15024002204303,1502400,2204303,0.0
23044004209102,2304400,4209102,0.0
29108002925006,2910800,2925006,0.0
22020002312908,2202000,2312908,0.0
29032014219705,2903201,4219705,0.0
15054861705508,1505486,1705508,0.0
21090562111300,2109056,2111300,0.0
25165082516607,2516508,2516607,0.0
29044075300108,2904407,5300108,0.0
29171022926400,2917102,2926400,0.0
29079052910800,2907905,2910800,0.0
41141044118006,4114104,4118006,0.0
29301053549904,2930105,3549904,0.0
11001222929909,1100122,2929909,0.0
31367023301009,3136702,3301009,0.0
23129083127701,2312908,3127701,0.0
22028512907202,2202851,2907202,0.0
22029012302800,2202901,2302800,0.0
42054074322400,4205407,4322400,0.0
28068003513504,2806800,3513504,0.0
41016064112306,4101606,4112306,0.0
31034053164704,3103405,3164704,0.0
11001554209102,1100155,4209102,0.0
31063093171808,3106309,3171808,0.0
31312083150158,3131208,3150158,0.0
42014064316808,4201406,4316808,0.0
41137004117008,4113700,4117008,0.0
43070054323309,4307005,4323309,0.0
42031054307807,4203105,4307807,0.0
29108002920452,2910800,2920452,0.0
31277014115200,3127701,4115200,0.0
29195534314100,2919553,4314100,0.0
11001222913200,1100122,2913200,0.0
29147032928901,2914703,2928901,0.0
42048064303202,4204806,4303202,0.0
52081035211800,5208103,5211800,0.0
41277004206405,4127700,4206405,0.0
11001224209102,1100122,4209102,0.0
41277005208707,4127700,5208707,0.0
43078074308508,4307807,4308508,0.0
31518003511102,3151800,3511102,0.0
29112043304557,2911204,3304557,0.0
15036064214201,1503606,4214201,0.0
15034571504208,1503457,1504208,0.0
41212084213351,4121208,4213351,0.0
17167035221601,1716703,5221601,0.0
28057033157005,2805703,3157005,0.0
31144023151800,3114402,3151800,0.0
41107064117909,4110706,4117909,0.0
25162015208004,2516201,5208004,0.0
22059532211001,2205953,2211001,0.0
35439075205406,3543907,5205406,0.0
11002544207304,1100254,4207304,0.0
29108005218805,2910800,5218805,0.0
23118012603009,2311801,2603009,0.0
41277005205109,4127700,5205109,0.0
25108082910800,2510808,2910800,0.0
42167015002704,4216701,5002704,0.0
15055361705508,1505536,1705508,0.0
22051022205565,2205102,2205565,0.0
24013052402303,2401305,2402303,0.0
24038062414001,2403806,2414001,0.0
25043062614105,2504306,2614105,0.0
25075072509404,2507507,2509404,0.0
26111012616407,2611101,2616407,0.0
29204032925006,2920403,2925006,0.0
31031083304102,3103108,3304102,0.0
31283033128709,3128303,3128709,0.0
31636073167608,3163607,3167608,0.0
32044013205036,3204401,3205036,0.0
35060034104303,3506003,4104303,0.0
35204424104808,3520442,4104808,0.0
41015074103503,4101507,4103503,0.0
41106074118857,4110607,4118857,0.0
42066034216701,4206603,4216701,0.0
42131044311304,4213104,4311304,0.0
43188044322327,4318804,4322327,0.0
41192024127106,4119202,4127106,0.0
41088095105259,4108809,5105259,0.0
29180013136702,2918001,3136702,0.0
35095024128203,3509502,4128203,0.0
15050315104807,1505031,5104807,0.0
22012002202752,2201200,2202752,0.0
22055652211001,2205565,2211001,0.0
35489064102000,3548906,4102000,0.0
31394093203320,3139409,3203320,0.0
31699013548708,3169901,3548708,0.0
41257044204400,4125704,4204400,0.0
27032053550308,2703205,3550308,0.0
21122092312908,2112209,2312908,0.0
41053004204400,4105300,4204400,0.0
29253035200100,2925303,5200100,0.0
31184033205309,3118403,3205309,0.0
31155083538709,3115508,3538709,0.0
29119073554102,2911907,3554102,0.0
43089045106257,4308904,5106257,0.0
15008002306306,1500800,2306306,0.0
41199055300108,4119905,5300108,0.0
29146533201506,2914653,3201506,0.0
41034795004304,4103479,5004304,0.0
21000553550308,2100055,3550308,0.0
22027522311264,2202752,2311264,0.0
29108002917508,2910800,2917508,0.0
29173003301009,2917300,3301009,0.0
31111013505500,3111101,3505500,0.0
33042014106902,3304201,4106902,0.0
35400023555109,3540002,3555109,0.0
51086005201702,5108600,5201702,0.0
25037042511301,2503704,2511301,0.0
31400013550308,3140001,3550308,0.0
21106092304400,2110609,2304400,0.0
41281044202008,4128104,4202008,0.0
43070055206206,4307005,5206206,0.0
41271064128534,4127106,4128534,0.0
22084035107925,2208403,5107925,0.0
22019032312908,2201903,2312908,0.0
31443003203205,3144300,3203205,0.0
24081022706307,2408102,2706307,0.0
50037025107701,5003702,5107701,0.0
