cod_mun,cidade,espalhamento,total
1301852,25684.29374203374,19.430960094059444,25703.724702127798
1301902,33838.58018367572,31.0150293297369,33869.59521300545
1301951,7001.2729170290395,74.07739307674258,7075.350310105782
1302009,8178.357959429778,272.80550041248546,8451.163459842264
1302108,1723.331359718221,40.942716362753785,1764.2740760809747
1302207,12402.402743572242,8.682165400430717,12411.084908972673
1302306,11108.621034119751,48.99449627119123,11157.615530390942
1302405,25133.508768911433,163.43082597839847,25296.93959488983
1302504,33412.745996338024,32.73512750425317,33445.48112384228
1302553,20974.8381735308,394.28174722661424,21369.119920757414
1302603,43155.637298777285,3090.0572832887733,46245.694582066055
1302702,27393.328326979077,33.42796535962244,27426.7562923387
1302801,14048.653388713454,1.8605153556066991,14050.513904069061
1302900,29024.19462211914,72.11802508469543,29096.312647203835
