cod_mun,pib,PIB_agro,PIB_ind,PIB_serv,PIB_pub,hierarquia,nome_hierarquia,CGT,CI,CGP,indice_atracao,ia_vestuario,ia_moveis,ia_saude_bm,ia_saude_a,ia_ensino_sup,ia_cultura,ia_esporte,ia_aeroporto,ia_jornal,ia_transporte,num_leitos
5219605,56259,17774,2133,16041,16972,5,Centro Local,,0.903089986991944,,1051.40934163864,0.0,148.3,0.0,144.166666666667,0.0,273.833333333333,4838.48666666667,0.0,0.0,5109.30674971971,4.95482366656951
2206803,56255,2569,2094,10916,39092,5,Centro Local,,1.14612803567824,,1019.57771454381,0.0,0.0,0.0,0.0,0.0,3534.53333333333,1377.86,0.0,0.0,4263.80609756098,1.03914097679252
5212600,56144,29122,2370,9611,13248,5,Centro Local,,0.778151250383644,,687.007,0.0,0.0,127.2,0.0,0.0,291.666666666667,1955.47,0.0,2162.4,2333.33333333333,7.58533501896334
2907558,56093,10500,2728,12391,29020,5,Centro Local,,0.903089986991944,,3928.12738103957,0.0,853.966666666666,0.0,0.0,0.0,0.0,888.5,0.0,0.0,37070.8960326179,0.856531049250535
2101970,56020,4804,2224,21170,24025,5,Centro Local,,1.17609125905568,,1067.6862037037,1658.9,0.0,0.0,0.0,0.0,3908.19333333333,4450.59,0.0,0.0,0.0,1.63791220790566
2405009,55941,1712,2300,10953,39294,5,Centro Local,,1.14612803567824,,1448.81585976568,367.2,918.000000000002,367.2,0.0,0.0,9106.65217484472,2728.70642281204,0.0,0.0,324.0,1.88344781741635
4306072,55923,29062,1879,8637,15026,5,Centro Local,,0.903089986991944,,268.546233791121,0.0,0.0,0.0,0.0,0.0,234.68,148.2,0.0,0.0,2302.58233791121,0.0
2606309,55859,8301,1699,12312,31906,5,Centro Local,,0.778151250383644,,736.822962962963,0.0,0.0,0.0,0.0,0.0,7297.36666666667,0.0,0.0,0.0,0.0,2.55548083389375
5202601,55834,18757,3779,14575,15917,5,Centro Local,,1.07918124604762,,1880.34966666667,0.0,0.0,0.0,0.0,0.0,12499.1666666667,5923.25000000001,0.0,0.0,381.08,0.0
4210050,55778,28303,5750,7773,12460,5,Centro Local,,0.778151250383644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2920304,55756,5195,2653,16932,28432,5,Centro Local,,1.30102999566398,,738.829285714286,0.0,1528.9,0.0,0.0,0.0,1206.5,2814.41666666667,0.0,0.0,1838.47619047619,0.0
2210656,55740,3903,1562,11892,36040,5,Centro Local,,0.778151250383644,,532.010740740741,273.6,182.4,0.0,0.0,0.0,1382.76,3390.67,0.0,0.0,0.0,1.59616919393456
5106851,55711,16987,3771,9697,22638,5,Centro Local,,0.778151250383644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105450,55687,7910,2676,11099,32665,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60112078454918
3538303,55685,13261,3257,17969,18874,5,Centro Local,,1.0,,3187.60110370339,0.0,0.0,0.0,0.0,0.0,0.0,6452.49709325486,0.0,0.0,25423.513943779,0.0
4302378,55679,20086,2085,15831,14532,5,Centro Local,,1.20411998265592,,1648.93016882488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16489.3016882488,0.0
3142304,55633,3772,3198,23947,20878,5,Centro Local,,1.14612803567824,,372.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.5,0.0,0.0
3169059,55623,21242,2536,12633,17560,5,Centro Local,,1.07918124604762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322558,55612,24455,2254,13556,13737,5,Centro Local,,1.07918124604762,,458.430681700594,0.0,0.0,0.0,0.0,0.0,0.0,1137.32,0.0,0.0,3446.98681700593,0.0
3114709,55606,20249,3998,13061,16514,5,Centro Local,,0.602059991327962,,1274.4808935378,0.0,0.0,0.0,0.0,0.0,5829.59999999999,0.0,0.0,0.0,6915.20893537806,0.0
2205607,55558,14926,4300,11738,20530,5,Centro Local,0.602059991327962,0.602059991327962,0.0,608.733577150819,0.0,0.0,0.0,0.0,227.5,1325.46666666667,3267.33333333333,0.0,0.0,658.302194357366,1.50744299981157
3530003,55530,16529,3022,17095,17369,5,Centro Local,,0.778151250383644,,99.848482530158,0.0,0.0,0.0,0.0,0.0,130.266666666667,456.849737582282,0.0,0.0,411.368421052632,0.0
3170578,55494,7362,2951,16739,26629,5,Centro Local,,1.23044892137827,,695.876270993911,0.0,0.0,0.0,0.0,0.0,4677.88164933304,178.733333333333,0.0,0.0,2102.14772727273,0.0
4215901,55449,14971,5212,17235,15166,5,Centro Local,,1.51851393987789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38574423480084
2900900,55434,19224,2914,10691,21627,5,Centro Local,,0.903089986991944,,446.582408157145,0.0,0.0,0.0,0.0,0.0,1163.86666666667,0.0,0.0,0.0,2982.06423751687,0.0
3159407,55365,7345,11880,14562,17205,5,Centro Local,,1.30102999566398,,316.201137566138,0.0,0.0,0.0,0.0,0.0,2055.91666666667,791.599999999998,0.0,0.0,308.142857142857,0.0
2504504,55327,4213,2140,15264,30822,5,Centro Local,,1.20411998265592,,4452.54473663783,0.0,0.0,0.0,0.0,0.0,2819.6,21939.9,0.0,0.0,17070.0115619526,0.0
4322350,55311,33437,2131,7200,10847,5,Centro Local,,1.14612803567824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703073,55227,17673,1476,7314,27200,5,Centro Local,,1.07918124604762,,734.66326460481,0.0,0.0,0.0,0.0,0.0,862.8,862.8,0.0,0.0,5382.4793814433,0.0
2911659,55176,11492,3535,13532,24777,5,Centro Local,,1.14612803567824,,971.674357429719,1382.7,1382.7,1382.7,0.0,0.0,0.0,3943.58333333334,0.0,0.0,1625.06024096385,0.0
3126802,55150,14699,2102,11797,24986,5,Centro Local,,0.778151250383644,,555.126666666667,0.0,0.0,0.0,0.0,0.0,1088.66666666667,1485.6,0.0,0.0,2977.0,0.0
2504033,55140,7223,1763,13318,29836,5,Centro Local,,0.301029995663981,,84.6533333333331,0.0,0.0,0.0,0.0,0.0,0.0,846.533333333331,0.0,0.0,0.0,0.0
2305100,55125,6069,5492,21193,20026,5,Centro Local,,1.20411998265592,,7704.76488416772,1289.2,0.0,0.0,0.0,0.0,63141.6932241529,6233.25,0.0,0.0,4222.08395485447,3.05980528511822
3515905,55110,14532,4888,16922,17176,5,Centro Local,,1.0,,341.48511627907,0.0,0.0,0.0,0.0,0.0,539.533333333334,784.0,0.0,0.0,2091.31782945736,0.0
5209804,55051,19790,2703,13228,17308,5,Centro Local,,0.903089986991944,,138.659325784316,0.0,0.0,487.166666666668,243.583333333333,0.0,0.0,655.843257843161,0.0,0.0,0.0,7.73053561568194
2405207,55026,2741,12118,12055,26434,5,Centro Local,,1.0,,66.3062071977637,152.266666666667,0.0,0.0,0.0,0.0,0.0,179.1,0.0,0.0,270.001886792452,3.78143316316884
2514206,54979,4122,2624,12804,32906,5,Centro Local,,1.07918124604762,,67.7037037037037,0.0,0.0,0.0,0.0,0.0,0.0,609.333333333333,0.0,0.0,0.0,0.390625
4213153,54974,17568,5296,13796,15466,5,Centro Local,,1.27875360095283,,88.3745451558335,560.25,0.0,0.0,0.0,0.0,0.0,323.495451558335,0.0,0.0,0.0,0.0
3159308,54911,11413,1998,18310,20910,5,Centro Local,,1.20411998265592,,205.176117673184,0.0,0.0,0.0,0.0,0.0,1846.96117673184,204.8,0.0,0.0,0.0,3.6697247706422
2927804,54820,12370,2595,13277,24827,5,Centro Local,,0.778151250383644,,1105.51148999607,0.0,0.0,0.0,0.0,0.0,538.733333333333,4062.0,0.0,0.0,5604.2543514405,0.0
2504157,54764,3351,3053,10696,36005,5,Centro Local,,0.301029995663981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114351,54704,27615,2432,7128,15413,5,Centro Local,,1.0,,257.53,0.0,0.0,0.0,0.0,0.0,306.583333333333,429.216666666668,0.0,0.0,1839.5,0.0
2515906,54697,14565,1895,8370,28619,5,Centro Local,,0.903089986991944,,303.688688688689,0.0,0.0,179.833333333333,0.0,0.0,334.0,445.333333333333,0.0,0.0,1774.03153153153,2.12037188060675
5200902,54682,23761,1964,11277,15610,5,Centro Local,,0.602059991327962,,107.061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.61224489796,4.08163265306122
3123403,54486,9165,18863,11039,10972,5,Centro Local,,0.903089986991944,,14.3866666666667,0.0,0.0,0.0,0.0,0.0,0.0,143.866666666667,0.0,0.0,0.0,0.0
3133907,54477,11624,2642,15505,22390,5,Centro Local,,1.0,,1001.11003695991,241.933333333333,241.933333333333,0.0,0.0,0.0,241.933333333333,143.235173094609,0.0,0.0,9142.06519650444,0.0
3171154,54390,19273,2249,10827,20923,5,Centro Local,,1.14612803567824,,225.626111111112,0.0,0.0,0.0,0.0,0.0,540.866666666667,1694.55,0.0,0.0,0.0,0.0
2205557,54233,4035,2306,12152,33329,5,Centro Local,,1.07918124604762,,2084.60385571239,1479.86666666667,0.0,0.0,0.0,0.0,7873.06666666665,7044.4,0.0,0.0,2819.94136807818,1.17591721542803
4109104,54185,27178,2198,9144,13914,5,Centro Local,,1.0,,42.57,0.0,0.0,0.0,0.0,0.0,0.0,425.7,0.0,0.0,0.0,0.0
2510006,54169,5059,1854,12367,32974,5,Centro Local,,1.0,,147.911111111111,51.2,0.0,0.0,0.0,0.0,384.0,896.000000000003,0.0,0.0,0.0,0.0
4110300,54104,22261,2594,11006,16571,5,Centro Local,,0.602059991327962,,310.327292479652,0.0,0.0,0.0,0.0,0.0,457.219344549607,1822.12333333333,0.0,0.0,742.172839506173,3.54495649371576
2406304,54104,5477,2897,9250,35053,5,Centro Local,,0.301029995663981,,620.407965727374,0.0,0.0,0.0,0.0,0.0,0.0,798.933697996916,0.0,0.0,4983.30887218973,0.0
4312179,54065,31514,1695,8646,10973,5,Centro Local,,1.14612803567824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3555307,54058,27256,2464,10832,12486,5,Centro Local,,1.23044892137827,,109.606666666667,0.0,0.0,0.0,0.0,0.0,0.0,1096.06666666667,0.0,0.0,0.0,0.0
2410207,54034,1033,5362,11656,34203,5,Centro Local,1.32221929473392,1.32221929473392,0.0,445.146975308642,578.6,859.966666666666,0.0,0.0,0.0,2041.53333333333,330.733333333333,0.0,0.0,248.444444444445,3.96064903539032
2412708,54029,2537,2791,16009,29306,5,Centro Local,,0.602059991327962,,1396.96240740741,0.0,0.0,0.0,0.0,0.0,5867.86666666667,7733.69999999999,0.0,0.0,0.0,0.66511473229132
1718451,53885,12556,2152,17096,17380,5,Centro Local,,0.602059991327962,,594.260533368811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5690.74059938858,0.0
2906402,53856,7879,2931,14296,27302,5,Centro Local,,1.0,,588.990036429873,0.0,0.0,0.0,0.0,0.0,825.866666666665,4090.20333333334,0.0,0.0,771.711475409835,0.839529863276565
5210158,53830,27081,2594,8855,13586,5,Centro Local,,0.602059991327962,,627.049396872673,0.0,0.0,0.0,0.0,0.0,821.8,0.0,0.0,0.0,5448.69396872673,0.0
4323606,53711,27102,1897,10663,11696,5,Centro Local,,1.11394335230684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2919009,53697,4720,2521,24900,14830,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308250,53460,25813,2543,11118,11984,5,Centro Local,,1.17609125905568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120151,53427,14704,1110,9753,26483,5,Centro Local,,1.11394335230684,,1327.12179620535,0.0,0.0,0.0,0.0,0.0,1277.73333333333,0.0,0.0,0.0,11242.1183088886,0.0
3103603,53418,21867,3829,12042,14411,5,Centro Local,,1.20411998265592,,600.066212423897,0.0,0.0,0.0,0.0,0.0,3016.58333333334,1579.2,0.0,0.0,1338.88434646119,0.0
2210938,53406,10236,3288,11274,25454,5,Centro Local,,,,2801.84930440103,0.0,0.0,0.0,0.0,0.0,2099.93333333333,2207.36666666667,0.0,0.0,23494.168055166,0.0
1711506,53384,19179,870,7307,24234,5,Centro Local,,0.954242509439325,,376.683663663664,0.0,0.0,0.0,0.0,0.0,954.033333333332,1591.16666666667,0.0,0.0,1221.63663663664,0.0
2508505,53357,2738,1857,12735,33656,5,Centro Local,,1.07918124604762,,280.118518518518,0.0,0.0,0.0,0.0,0.0,248.2,2272.86666666666,0.0,0.0,0.0,0.0
4309571,53357,24955,1668,8694,16774,5,Centro Local,,1.0,,712.858686116283,143.233333333333,143.233333333333,0.0,0.0,0.0,286.466666666667,625.9,0.0,0.0,5929.7535278295,0.0
3527504,53277,20777,2484,15135,13626,5,Centro Local,,1.11394335230684,,381.130955604007,0.0,0.0,0.0,0.0,0.0,685.466666666667,122.133333333333,0.0,0.0,3003.70955604007,0.0
2313252,53218,7735,1631,11619,30608,5,Centro Local,,0.903089986991944,,949.877965663642,0.0,0.0,0.0,0.0,0.0,0.0,3931.3518601094,0.0,0.0,5567.42779652704,1.79251624467847
4214102,53216,21182,3535,14075,13045,5,Centro Local,,1.0,,206.719350583966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2067.19350583966,0.0
3164472,53209,8507,2628,14754,25914,5,Centro Local,,1.17609125905568,,312.777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.0,0.0
4209177,53191,19907,5319,12339,12897,5,Centro Local,,1.11394335230684,,394.856376115483,0.0,0.0,0.0,0.0,0.0,0.0,251.766666666667,0.0,0.0,3673.24153893261,0.0
4306924,53182,21846,2224,15328,11506,5,Centro Local,,0.778151250383644,,294.636,0.0,0.0,0.0,0.0,0.0,0.0,2946.36,0.0,0.0,0.0,0.0
2607406,53164,6285,1923,13021,29884,5,Centro Local,,0.903089986991944,,817.931851851852,0.0,0.0,0.0,0.0,0.0,3454.66666666667,4340.79999999999,0.0,0.0,0.0,2.8753337440953
2515807,53149,3726,5619,10532,31425,5,Centro Local,,0.778151250383644,,355.77037037037,150.0,225.0,0.0,0.0,0.0,1170.06666666667,1656.86666666667,0.0,0.0,0.0,0.0
2602506,53110,5712,3147,13163,29714,5,Centro Local,,0.778151250383644,,758.488297422898,0.0,0.0,0.0,0.0,0.0,4649.79999999999,1209.6,0.0,0.0,1217.79467680608,0.935078813785733
2203453,53095,4695,1318,8803,36692,5,Centro Local,,1.07918124604762,,437.30428548017,0.0,0.0,0.0,0.0,0.0,467.8,3189.78333333333,0.0,0.0,565.94690265487,0.0
1710904,52998,18529,1060,8472,22875,5,Centro Local,,1.07918124604762,,710.710644257705,0.0,783.9,261.3,0.0,0.0,958.100000000001,2890.56666666667,0.0,0.0,1806.7731092437,0.0
3156502,52909,6717,3556,13095,27177,5,Centro Local,,1.39794000867204,,362.90255319149,0.0,0.0,0.0,0.0,0.0,615.2,461.4,0.0,0.0,2552.42553191489,0.0
3122207,52848,5976,1402,15676,28272,5,Centro Local,,0.903089986991944,,1855.47561641711,1433.83333333333,1229.0,0.0,0.0,147.933333333333,3040.3,3553.81333333333,0.0,0.0,9149.87616417111,0.0
2909000,52834,4449,2713,14870,28839,5,Centro Local,,0.778151250383644,,955.921453199013,0.0,0.0,0.0,0.0,0.0,547.6,2793.93333333333,0.0,0.0,6054.68645628035,0.5824111822947
4313441,52761,25190,1611,10782,13395,5,Centro Local,,1.36172783601759,,322.570992834595,0.0,310.266666666666,0.0,0.0,0.0,387.833333333334,739.2,0.0,0.0,1788.40992834595,0.0
2701803,52754,1940,1664,13557,34076,5,Centro Local,,0.602059991327962,,2462.65978586078,0.0,0.0,0.0,0.0,0.0,15995.65,2140.73333333333,0.0,0.0,4288.4397394137,0.0
2923308,52665,5382,2871,11928,30353,5,Centro Local,,0.698970004336019,,882.363910635928,0.0,0.0,0.0,0.0,0.0,0.0,297.333333333333,0.0,0.0,8451.43250770107,1.7529508005142
2705408,52662,6513,1731,11639,31643,5,Centro Local,,0.778151250383644,,36.9259259259259,0.0,0.0,0.0,0.0,0.0,332.333333333333,0.0,0.0,0.0,0.0,0.0
2509156,52592,2213,2261,15729,29634,5,Centro Local,,1.20411998265592,,456.128607862302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4105.15747076071,0.0
3122504,52548,2286,2752,22869,21872,5,Centro Local,,1.38021124171161,,1168.93312710472,186.466666666666,186.466666666666,0.0,0.0,0.0,93.2333333333335,1422.83333333333,0.0,0.0,9388.46344978747,0.0
2505238,52546,9282,1611,10478,29687,5,Centro Local,,0.301029995663981,,85.6533333333331,0.0,0.0,0.0,0.0,0.0,0.0,856.533333333331,0.0,0.0,0.0,0.0
3130804,52334,21279,4302,9736,15581,5,Centro Local,,1.47712125471966,,3334.42421337408,0.0,0.0,174.0,0.0,0.0,30373.8393040659,418.832173304267,0.0,0.0,2377.57065637066,0.0
2903953,52293,3902,2726,12406,31559,5,Centro Local,,1.0,,1818.79204479525,589.6,589.6,1955.4,3213.0,0.0,1329.73333333333,3963.17333333334,0.0,0.0,4728.62173649059,2.8163347415007
2200459,52281,13351,2011,10644,22554,5,Centro Local,,1.0,,106.957818930041,0.0,0.0,0.0,0.0,0.0,0.0,747.583333333333,0.0,0.0,247.703703703704,0.0
2104081,52251,8864,1819,10294,29325,5,Centro Local,,0.602059991327962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75472801715734
2505204,52243,3686,2688,12041,31868,5,Centro Local,,0.903089986991944,,1672.45785265212,0.0,0.0,0.0,0.0,0.0,0.0,1113.33333333334,0.0,0.0,14250.2323917939,0.0
3106101,52238,10974,6798,13798,17779,5,Centro Local,,1.20411998265592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4314787,52220,27007,2098,10292,10510,5,Centro Local,,0.954242509439325,,1111.115,0.0,10209.0666666667,0.0,0.0,0.0,902.083333333332,0.0,0.0,0.0,0.0,0.0
2207207,52214,2572,3468,16717,25896,5,Centro Local,1.20411998265592,1.20411998265592,0.0,1302.78319895778,1407.36666666666,1438.86666666667,0.0,0.0,0.0,4166.41529024612,5641.09447710941,0.0,0.0,0.0,11.8041387350627
3527801,52071,10303,2993,18674,19061,5,Centro Local,,1.0,,613.553283453304,0.0,0.0,0.0,0.0,1433.4,0.0,316.933333333333,0.0,0.0,4235.21119710614,0.0
3163409,52051,9568,2673,14871,23067,5,Centro Local,,1.20411998265592,,161.485048215115,0.0,0.0,0.0,0.0,0.0,1614.85048215115,0.0,0.0,0.0,0.0,0.0
4107124,52026,22638,2305,7831,17650,5,Centro Local,,1.25527250510331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319711,52026,18432,6067,11855,12724,5,Centro Local,,1.0,,27.3683333333334,0.0,0.0,0.0,0.0,0.0,0.0,273.683333333334,0.0,0.0,0.0,0.0
2801603,52025,3256,2457,16213,27703,5,Centro Local,,1.0,,808.854872214652,131.588623075865,0.0,0.0,0.0,0.0,570.884539569395,862.009099813891,0.0,0.0,6252.71264153319,0.0
4311239,51894,26404,1859,7178,15157,5,Centro Local,,1.0,,172.491666666667,0.0,0.0,0.0,0.0,0.0,147.066666666667,450.6,0.0,0.0,1127.25,0.0
5201603,51889,15220,4823,13131,16614,5,Centro Local,,0.778151250383644,,196.225,0.0,0.0,0.0,0.0,0.0,282.916666666667,0.0,0.0,0.0,1679.33333333333,4.7752808988764
4305157,51864,27643,1382,7741,14025,5,Centro Local,,1.39794000867204,,5596.46588357219,85.3666666666666,0.0,0.0,0.0,0.0,343.2,1373.9,0.0,52375.9333333333,1786.2588357219,0.0
2615102,51849,6501,2951,8802,32606,5,Centro Local,,0.845098040014257,,1236.62258912586,0.0,0.0,0.0,0.0,0.0,449.95,871.0,0.0,0.0,10640.0184609181,1.68090769015268
4314548,51771,19068,4366,9652,14620,5,Centro Local,,1.14612803567824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315172,51759,24163,4592,9231,11692,5,Centro Local,,1.25527250510331,,8.82666666666667,0.0,0.0,0.0,0.0,0.0,0.0,88.2666666666667,0.0,0.0,0.0,0.0
4205431,51700,20669,2796,11904,13589,5,Centro Local,,1.41497334797082,,858.513211006095,65.0666666666666,372.136666666666,0.0,0.0,0.0,85.7333333333334,171.466666666666,0.0,0.0,7820.80248043132,0.0
3135076,51672,15890,1793,10123,22801,5,Centro Local,,1.23044892137827,,52.6583333333333,0.0,0.0,0.0,0.0,0.0,526.583333333333,0.0,0.0,0.0,0.0,0.0
4313466,51667,24580,1913,10977,12189,5,Centro Local,,1.30102999566398,,151.945333333333,0.0,528.9,0.0,0.0,0.0,0.0,990.553333333334,0.0,0.0,0.0,0.0
3129905,51607,13340,2781,17085,15640,5,Centro Local,,0.778151250383644,,781.761781170483,0.0,0.0,0.0,0.0,0.0,0.0,2716.46666666667,0.0,0.0,5101.15114503815,0.0
2300804,51467,1797,2067,18448,26423,5,Centro Local,,0.778151250383644,,2206.51748297933,0.0,0.0,0.0,0.0,0.0,4026.75,5020.56666666666,0.0,0.0,12181.5848827033,2.18340611353712
2102408,51466,7235,2920,10300,29847,5,Centro Local,,0.301029995663981,,370.844444444444,0.0,374.466666666667,0.0,0.0,0.0,0.0,2963.13333333333,0.0,0.0,0.0,1.70617816091954
2409704,51447,2414,2294,11089,34085,5,Centro Local,,1.17609125905568,,122.677777777778,0.0,0.0,0.0,0.0,0.0,0.0,1104.1,0.0,0.0,0.0,0.0
2803104,51401,8331,3731,12151,24273,5,Centro Local,,1.0,,1043.14434830539,133.7,0.0,0.0,0.0,0.0,2515.16666666666,3885.01666666666,0.0,0.0,3331.49174244406,0.0
2202752,51391,3481,2212,17375,24486,5,Centro Local,,1.23044892137827,,2539.26655031563,1764.53333333334,1437.86666666667,0.0,0.0,898.666666666668,2385.06666666667,5665.95,0.0,0.0,11840.9309156129,0.0
4320651,51384,16600,2421,14370,15522,5,Centro Local,,1.20411998265592,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593984962406
2412104,51379,6442,2134,12294,28123,5,Centro Local,,1.0,,162.80754985755,0.0,445.6,0.0,0.0,0.0,311.0,537.283333333333,0.0,0.0,171.384615384615,1.29470788153423
2504355,51325,6708,6899,9669,25027,5,Centro Local,,1.14612803567824,,626.407145279284,0.0,0.0,0.0,0.0,0.0,591.699999999999,591.699999999999,0.0,0.0,4966.61963932133,0.0
2304277,51309,10594,1584,11124,26406,5,Centro Local,,0.602059991327962,,873.671163628851,0.0,0.0,472.0,0.0,0.0,2365.58333333333,2723.55,0.0,0.0,2992.02274739962,1.24809319095826
4205175,51305,21998,1338,9807,16659,5,Centro Local,,1.0,,13.6740740740741,0.0,0.0,0.0,0.0,0.0,0.0,123.066666666667,0.0,0.0,0.0,0.0
2923050,51100,5102,2223,10933,31292,5,Centro Local,,0.954242509439325,,508.155555555555,0.0,0.0,0.0,0.0,0.0,4573.4,0.0,0.0,0.0,0.0,0.0
2501203,51093,1622,1464,12003,33955,5,Centro Local,,1.23044892137827,,658.769072367901,0.0,0.0,0.0,0.0,0.0,2562.05,1080.8,0.0,0.0,2286.07165131112,0.0
2918555,51054,15528,2300,10375,21890,5,Centro Local,,1.20411998265592,,801.758752436647,0.0,0.0,0.0,0.0,0.0,1509.0,3577.46666666667,0.0,0.0,2721.15789473684,6.26906133514063
5200829,51044,24772,1553,7090,15980,5,Centro Local,,0.954242509439325,,64.3066666666667,0.0,0.0,0.0,0.0,0.0,643.066666666667,0.0,0.0,0.0,0.0,0.0
2409332,51044,1457,1610,17335,27243,5,Centro Local,,1.27875360095283,,311.83537037037,227.133333333334,0.0,0.0,0.0,0.0,1362.86666666667,1453.0,0.0,0.0,0.0,0.0
3525805,50979,6806,2191,19827,20459,5,Centro Local,,1.07918124604762,,381.198493029074,0.0,0.0,0.0,0.0,0.0,0.0,173.466666666667,0.0,0.0,3449.7724858463,0.0
3159704,50944,17958,2940,12117,16549,5,Centro Local,,1.20411998265592,,38.9777777777777,0.0,0.0,0.0,0.0,0.0,0.0,350.8,0.0,0.0,0.0,0.0
2803807,50923,2830,2176,19707,22691,5,Centro Local,,1.07918124604762,,547.342495903349,0.0,0.0,0.0,0.0,0.0,0.0,767.066666666666,0.0,0.0,4641.34809226922,0.0
3121001,50906,9717,2115,14225,23462,5,Centro Local,,1.34242268082221,,591.752692475281,0.0,0.0,0.0,0.0,0.0,594.746666666667,901.2,0.0,0.0,4412.2395173454,3.88960918688646
3156452,50848,8508,6270,13652,20650,5,Centro Local,,1.11394335230684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3143450,50823,5824,1680,11083,30995,5,Centro Local,,1.07918124604762,,1063.90817817818,0.0,0.0,0.0,0.0,0.0,4954.33333333333,332.466666666667,0.0,0.0,4991.18918918918,0.0
3164431,50801,14406,7514,11243,16382,5,Centro Local,,1.17609125905568,,339.870000000001,0.0,0.0,0.0,0.0,0.0,913.2,2485.50000000001,0.0,0.0,0.0,0.0
3122470,50775,16425,1765,13681,16306,5,Centro Local,,1.0,,968.714,0.0,0.0,0.0,0.0,0.0,3678.79999999999,6008.34,0.0,0.0,0.0,0.0
3107208,50761,6490,3675,17064,21125,5,Centro Local,,1.25527250510331,,4618.88497492001,0.0,0.0,0.0,0.0,0.0,0.0,46188.8497492,0.0,0.0,0.0,0.0
3136553,50748,6533,6122,14424,20536,5,Centro Local,,0.778151250383644,,1801.34004950019,487.333333333333,0.0,0.0,0.0,0.0,0.0,2178.11666666667,0.0,0.0,14925.8957160293,0.0
2111573,50616,18813,1647,12047,15676,5,Centro Local,,0.778151250383644,,382.684437783108,0.0,0.0,565.4,0.0,0.0,0.0,2102.31666666667,0.0,0.0,1089.06474820144,3.87013545474092
3160454,50600,5341,2038,11626,30344,5,Centro Local,,0.778151250383644,,1565.68888888889,0.0,0.0,0.0,0.0,0.0,1643.93333333333,13902.1333333333,0.0,0.0,0.0,0.0
3169505,50569,8741,2149,13653,24366,5,Centro Local,,1.34242268082221,,34.22,0.0,0.0,0.0,0.0,0.0,342.2,0.0,0.0,0.0,0.0,0.0
2513604,50496,5225,2014,11212,30325,5,Centro Local,,0.602059991327962,,531.632975734354,99.6333333333335,199.266666666666,219.193333333334,0.0,0.0,1521.53333333333,1095.96666666666,0.0,0.0,1649.10344827586,0.0
2301505,50495,7964,1642,12528,26372,5,Centro Local,,0.903089986991944,,2099.66392649905,0.0,0.0,0.0,0.0,0.0,576.766666666666,3677.86666666666,0.0,0.0,16096.9927041439,2.04185809086269
2502607,50468,4751,2024,11304,30709,5,Centro Local,,0.845098040014257,,371.4,0.0,0.0,0.0,0.0,0.0,3064.05,278.55,0.0,0.0,0.0,3.55641771742645
1705607,50443,6816,1324,13388,25216,5,Centro Local,,0.301029995663981,,312.99962962963,71.0333333333333,142.066666666667,71.0333333333333,0.0,1462.36666666667,248.616666666667,932.599999999999,0.0,0.0,0.0,0.0
2403202,50421,1966,1666,10570,34542,5,Centro Local,,0.778151250383644,,608.288740740741,48.0733333333334,48.0733333333334,0.0,0.0,0.0,2909.26666666667,2880.2,0.0,0.0,0.0,1.69491525423729
