cod_origem,cod_destino,saude_baixa_media,saude_alta
2205532,2211001,0.133333333333333,0.6
2205532,2203909,0.0333333333333333,0.18333333333333302
2205540,2200202,0.75,0.0666666666666667
2205540,2211001,0.25,0.933333333333333
2205557,2211001,0.316666666666667,1.0
2205557,2211100,0.416666666666667,0.0
2205557,2205508,0.266666666666667,0.0
2205565,2210003,0.4,0.0
2205565,2211001,0.0,0.866666666666667
2205565,2611101,0.233333333333333,0.0333333333333333
2205565,2210607,0.333333333333333,0.0
2205565,2203909,0.0,0.1
2205565,2208007,0.0333333333333333,0.0
2205573,2207900,0.366666666666667,0.0
2205573,2208403,0.566666666666667,0.0
2205573,2211001,0.0666666666666667,0.933333333333333
2205573,2202208,0.0,0.0666666666666667
2205581,2211001,0.8,1.0
2205581,2203305,0.2,0.0
2205599,2211308,0.666666666666667,0.0
2205599,2211001,0.133333333333333,0.933333333333333
2205599,2208007,0.166666666666667,0.05
2205599,2207009,0.0333333333333333,0.0166666666666667
2205607,2203909,0.766666666666667,0.15
2205607,2211001,0.166666666666667,0.85
2205607,2204501,0.0333333333333333,0.0
2205607,0,0.0333333333333333,0.0
2205706,2207702,0.633333333333333,0.566666666666667
2205706,2211001,0.2,0.4
2205706,2202000,0.0666666666666667,0.0
2205706,2304707,0.0333333333333333,0.0
2205706,2303907,0.05,0.0
2205706,2304400,0.0,0.0333333333333333
2205706,2302057,0.0166666666666667,0.0
2205805,2211001,0.516666666666667,0.9
2205805,2207702,0.233333333333333,0.1
2205805,2203701,0.25,0.0
2205854,2211001,0.166666666666667,0.933333333333333
2205854,2205805,0.166666666666667,0.0
2205854,2203701,0.666666666666667,0.0
2205854,2207702,0.0,0.0666666666666667
2205904,2203909,0.6,0.316666666666667
2205904,2211001,0.233333333333333,0.683333333333333
2205904,2201903,0.0666666666666667,0.0
2205904,2211209,0.0333333333333333,0.0
2205904,2210631,0.05,0.0
2205904,0,0.0166666666666667,0.0
2205953,2601102,0.633333333333333,0.333333333333333
2205953,2208007,0.333333333333333,0.4
2205953,2211001,0.0333333333333333,0.266666666666667
2206001,2203909,0.833333333333333,0.133333333333333
2206001,2211001,0.1,0.866666666666667
2206001,2204501,0.0666666666666667,0.0
2206050,2205201,0.166666666666667,0.0
2206050,2208007,0.7,0.133333333333333
2206050,2211001,0.133333333333333,0.8
2206050,2203909,0.0,0.0666666666666667
2206100,2211001,0.466666666666667,1.0
2206100,2203701,0.466666666666667,0.0
2206100,2205805,0.0666666666666667,0.0
2206209,2211001,1.0,1.0
2206308,2211001,0.2,1.0
2206308,2200202,0.466666666666667,0.0
2206308,2203305,0.133333333333333,0.0
2206308,2206407,0.166666666666667,0.0
2206308,2200103,0.0333333333333333,0.0
2206357,2207900,0.75,0.0666666666666667
2206357,2211001,0.0,0.833333333333333
2206357,2208403,0.25,0.1
2206407,2211001,0.866666666666667,1.0
2206407,2203305,0.133333333333333,0.0
2206506,2208007,0.866666666666667,0.333333333333333
2206506,2211001,0.0666666666666667,0.666666666666667
2206506,2204303,0.0666666666666667,0.0
2206605,2202901,0.233333333333333,0.0
2206605,2201903,0.633333333333333,0.0666666666666667
2206605,2211001,0.133333333333333,0.833333333333333
2206605,2203909,0.0,0.1
2206654,2203206,0.566666666666667,0.0
2206654,2201101,0.1,0.0
2206654,2211001,0.0,0.6
2206654,2201903,0.333333333333333,0.0333333333333333
2206654,2203909,0.0,0.366666666666667
2206670,2203701,0.533333333333333,0.0
2206670,2211001,0.466666666666667,1.0
2206696,2207702,0.816666666666667,0.766666666666667
2206696,2211001,0.1,0.233333333333333
2206696,2205409,0.05,0.0
2206696,2205805,0.0333333333333333,0.0
2206704,2203909,0.766666666666667,0.0
2206704,2211001,0.133333333333333,1.0
2206704,2207009,0.1,0.0
2206720,2211001,0.933333333333333,0.933333333333333
2206720,2207504,0.0166666666666667,0.0
2206720,2112209,0.05,0.0333333333333333
2206720,2207702,0.0,0.0333333333333333
2206753,2202208,0.533333333333333,0.166666666666667
2206753,2211001,0.466666666666667,0.8
2206753,2208403,0.0,0.0333333333333333
2206803,2211001,0.333333333333333,0.666666666666667
2206803,2201200,0.533333333333333,0.333333333333333
2206803,2203701,0.0666666666666667,0.0
2206803,2208403,0.0666666666666667,0.0
2206902,2211001,0.6,0.633333333333333
2206902,2211308,0.18333333333333302,0.05
2206902,2208007,0.15,0.216666666666667
2206902,2207009,0.0333333333333333,0.0333333333333333
2206902,2203909,0.0333333333333333,0.0333333333333333
2206902,3550308,0.0,0.0333333333333333
2206951,2211001,0.466666666666667,0.883333333333333
2206951,2200301,0.283333333333333,0.0
2206951,2202604,0.0,0.0166666666666667
2206951,2200400,0.15,0.0
2206951,2202208,0.1,0.1
2207009,2211001,0.5,0.7
2207009,2208007,0.216666666666667,0.133333333333333
2207009,2203909,0.283333333333333,0.166666666666667
2207108,2200202,0.733333333333333,0.1
2207108,2211001,0.2,0.9
2207108,2200103,0.0333333333333333,0.0
2207108,2205540,0.0333333333333333,0.0
2207207,2208007,0.566666666666667,0.0
2207207,2601102,0.366666666666667,0.0
2207207,2211001,0.0666666666666667,0.9
2207207,2307304,0.0,0.1
2207306,2210805,0.666666666666667,0.0
2207306,2211001,0.0,0.576666666666667
2207306,2210003,0.25,0.266666666666667
2207306,2207009,0.0333333333333333,0.0666666666666667
2207306,2208007,0.0,0.0233333333333333
2207306,2203909,0.05,0.0666666666666667
2207355,2202307,0.333333333333333,0.0
2207355,2211001,0.1,0.866666666666667
2207355,2203909,0.5,0.133333333333333
2207355,2205102,0.0666666666666667,0.0
2207405,2201903,0.633333333333333,0.0333333333333333
2207405,2211001,0.18333333333333302,0.9
2207405,2203909,0.18333333333333302,0.0666666666666667
2207504,2211001,0.8,0.9
2207504,2200509,0.14,0.0
2207504,2107803,0.0266666666666667,0.0
2207504,2203909,0.0333333333333333,0.0
2207504,3550308,0.0,0.0666666666666667
2207504,2927408,0.0,0.0333333333333333
2207553,2208007,0.966666666666667,0.433333333333333
2207553,2211001,0.0,0.566666666666667
2207553,2209104,0.0333333333333333,0.0
2207603,2202901,0.733333333333333,0.0
2207603,2211001,0.1,0.7
2207603,2203206,0.0333333333333333,0.0
2207603,2201903,0.1,0.05
2207603,2203909,0.0333333333333333,0.15
2207603,5300108,0.0,0.1
2207702,2211001,0.916666666666667,0.966666666666667
2207702,2304400,0.0333333333333333,0.0333333333333333
2207702,2202000,0.0333333333333333,0.0
2207702,2208304,0.0166666666666667,0.0
2207751,2211001,0.7,1.0
2207751,2200202,0.166666666666667,0.0
2207751,2201408,0.0333333333333333,0.0
2207751,2206407,0.0833333333333333,0.0
2207751,2203305,0.0166666666666667,0.0
2207777,2208007,0.633333333333333,0.2
2207777,2207801,0.2,0.0333333333333333
2207777,2211001,0.166666666666667,0.766666666666667
2207793,2211001,0.6,0.933333333333333
2207793,2200400,0.4,0.0666666666666667
2207801,2208007,0.633333333333333,0.3
2207801,2611101,0.0333333333333333,0.0
2207801,2211001,0.333333333333333,0.7
2207850,2203909,0.733333333333333,0.3
2207850,2211001,0.0333333333333333,0.7
2207850,2202307,0.0666666666666667,0.0
2207850,2205102,0.0833333333333333,0.0
2207850,2209005,0.0833333333333333,0.0
2207900,2211001,0.0666666666666667,1.0
2207900,2208403,0.9,0.0
2207900,2202208,0.0333333333333333,0.0
2207934,2210003,0.433333333333333,0.0
2207934,2211001,0.133333333333333,0.8
2207934,2210805,0.1,0.0
2207934,2210607,0.166666666666667,0.2
2207934,2207009,0.1,0.0
2207934,2203909,0.0666666666666667,0.0
2207959,2210003,0.45,0.0
2207959,2211001,0.333333333333333,0.8
2207959,2210805,0.216666666666667,0.0
2207959,2203909,0.0,0.2
2208007,2211001,1.0,0.9
2208007,2203909,0.0,0.0166666666666667
2208007,3550308,0.0,0.0666666666666667
2208007,5300108,0.0,0.0166666666666667
2208106,2211001,0.5,0.866666666666667
2208106,2211308,0.35,0.0333333333333333
2208106,2208007,0.15,0.1
2208205,2208007,0.783333333333333,0.333333333333333
2208205,2211001,0.15,0.6
2208205,2307304,0.0333333333333333,0.0
2208205,2207009,0.0166666666666667,0.0666666666666667
2208205,0,0.0166666666666667,0.0
2208304,2211001,0.766666666666667,1.0
2208304,2208403,0.1,0.0
2208304,2207702,0.133333333333333,0.0
2208403,2211001,0.983333333333333,1.0
2208403,2208304,0.0166666666666667,0.0
2208502,2211001,0.583333333333333,0.866666666666667
2208502,2201200,0.333333333333333,0.0
2208502,2203701,0.0833333333333333,0.0
2208502,2208403,0.0,0.133333333333333
2208551,2203909,0.716666666666667,0.5
2208551,2211001,0.18333333333333302,0.5
2208551,2211209,0.1,0.0
2208601,2211001,0.733333333333333,0.966666666666667
2208601,2200202,0.0833333333333333,0.0166666666666667
2208601,2209609,0.01,0.0
2208601,2201606,0.00666666666666667,0.0
2208601,2211308,0.133333333333333,0.0166666666666667
2208601,2203305,0.0333333333333333,0.0
2208650,2611101,0.233333333333333,0.0666666666666667
2208650,2207801,0.433333333333333,0.1
2208650,2211001,0.0333333333333333,0.533333333333333
2208650,2600203,0.0333333333333333,0.0
2208650,2208007,0.266666666666667,0.3
2208700,2201903,0.6,0.0
2208700,2211001,0.266666666666667,0.9
2208700,2203909,0.133333333333333,0.1
2208809,2211001,0.166666666666667,0.916666666666667
2208809,2200202,0.1,0.0
2208809,2200509,0.516666666666667,0.0
2208809,2203909,0.15,0.0833333333333333
2208809,0,0.0666666666666667,0.0
2208858,2202901,0.693333333333333,0.0
2208858,2211001,0.0,0.6
2208858,2903201,0.0,0.0666666666666667
2208858,2207603,0.00666666666666667,0.0
2208858,2201903,0.3,0.166666666666667
2208858,5300108,0.0,0.0333333333333333
2208858,2203909,0.0,0.133333333333333
2208874,2203909,0.616666666666667,0.1
2208874,2211001,0.15,0.9
2208874,2205102,0.05,0.0
2208874,2210003,0.05,0.0
2208874,2210607,0.133333333333333,0.0
2208908,2211001,0.18333333333333302,1.0
2208908,2211209,0.25,0.0
2208908,2201150,0.15,0.0
2208908,2203909,0.383333333333333,0.0
2208908,0,0.0333333333333333,0.0
2209005,2203909,0.4,0.0
2209005,2211001,0.166666666666667,1.0
2209005,2205102,0.333333333333333,0.0
2209005,2202307,0.0666666666666667,0.0
2209005,0,0.0333333333333333,0.0
2209104,2208007,0.866666666666667,0.1
2209104,2211001,0.0333333333333333,0.9
2209104,2207009,0.1,0.0
2209153,2211001,0.633333333333333,0.7
2209153,2211308,0.2,0.163333333333333
2209153,2209609,0.05,0.0
2209153,2203503,0.0666666666666667,0.01
2209153,2208007,0.05,0.116666666666667
2209153,2207009,0.0,0.01
2209203,2100501,0.6,0.0
2209203,2211001,0.0333333333333333,0.733333333333333
2209203,2204402,0.1,0.0
2209203,2201903,0.266666666666667,0.1
2209203,2203909,0.0,0.166666666666667
2209302,2201903,0.866666666666667,0.0666666666666667
2209302,2211001,0.0,0.833333333333333
2209302,2203909,0.133333333333333,0.1
2209351,2208007,0.9,0.7
2209351,2211001,0.0666666666666667,0.3
2209351,2209104,0.0333333333333333,0.0
2209377,2207009,0.533333333333333,0.14
2209377,2211001,0.186666666666667,0.6
2209377,2208007,0.14,0.123333333333333
2209377,2203909,0.14,0.103333333333333
2209377,0,0.0,0.0333333333333333
2209401,2208007,0.833333333333333,0.466666666666667
2209401,2211001,0.166666666666667,0.533333333333333
2209450,2211001,0.266666666666667,1.0
2209450,2200202,0.2,0.0
2209450,2210508,0.533333333333333,0.0
2209500,2207009,0.483333333333333,0.0
2209500,2211001,0.0,0.733333333333333
2209500,2208007,0.483333333333333,0.2
2209500,2203909,0.0333333333333333,0.0666666666666667
2209559,2210607,1.0,0.2
2209559,2211001,0.0,0.633333333333333
2209559,2203909,0.0,0.166666666666667
2209609,2211001,0.35,0.766666666666667
2209609,2203503,0.1,0.0666666666666667
2209609,2209153,0.0666666666666667,0.0
2209609,2211308,0.35,0.166666666666667
2209609,2210383,0.133333333333333,0.0
2209658,2211001,0.0,0.516666666666667
2209658,2207801,0.0833333333333333,0.0
2209658,2210805,0.15,0.0
2209658,2210003,0.5,0.0666666666666667
2209658,2208007,0.233333333333333,0.166666666666667
2209658,2203909,0.0166666666666667,0.233333333333333
2209658,2207009,0.0166666666666667,0.0166666666666667
2209708,2203909,0.533333333333333,0.533333333333333
2209708,2211001,0.2,0.366666666666667
2209708,2207009,0.266666666666667,0.1
2209757,2202901,0.8,0.266666666666667
2209757,2211001,0.0833333333333333,0.566666666666667
2209757,2204402,0.0333333333333333,0.0
2209757,5300108,0.0,0.166666666666667
2209757,2201903,0.0833333333333333,0.0
2209807,2211001,0.433333333333333,1.0
2209807,2200202,0.166666666666667,0.0
2209807,2210508,0.4,0.0
2209856,2208007,0.733333333333333,0.733333333333333
2209856,2211001,0.233333333333333,0.266666666666667
2209856,2209104,0.0333333333333333,0.0
2209872,2208403,0.8,0.0166666666666667
2209872,2211001,0.0,0.883333333333333
2209872,2313401,0.15,0.0
2209872,2208304,0.04,0.0
2209872,2312908,0.0,0.1
2209872,2203420,0.01,0.0
2209906,2211001,0.566666666666667,0.733333333333333
2209906,2202604,0.166666666666667,0.0
2209906,2200301,0.0333333333333333,0.0
2209906,2202208,0.216666666666667,0.266666666666667
2209906,2200400,0.0166666666666667,0.0
2209955,2207009,0.6,0.1
2209955,2208007,0.25,0.283333333333333
2209955,2211001,0.0666666666666667,0.55
2209955,2203909,0.0833333333333333,0.0666666666666667
2209971,2203701,0.666666666666667,0.0
2209971,2211001,0.333333333333333,1.0
2210003,2211001,0.766666666666667,1.0
2210003,2210607,0.116666666666667,0.0
2210003,2203909,0.1,0.0
2210003,2208007,0.0166666666666667,0.0
2210052,2208304,0.616666666666667,0.0
2210052,2211001,0.0333333333333333,0.933333333333333
2210052,2208403,0.266666666666667,0.0
2210052,2207702,0.0,0.0666666666666667
2210052,2203701,0.0833333333333333,0.0
2210102,2211001,0.333333333333333,0.816666666666667
2210102,2203909,0.433333333333333,0.18333333333333302
2210102,2207009,0.133333333333333,0.0
2210102,0,0.1,0.0
2210201,2208007,0.9,0.766666666666667
2210201,2211001,0.0666666666666667,0.233333333333333
2210201,2209104,0.0333333333333333,0.0
2210300,2208007,0.733333333333333,0.6
2210300,2211001,0.18333333333333302,0.4
2210300,2204303,0.0166666666666667,0.0
2210300,2601102,0.0333333333333333,0.0
2210300,2302701,0.0333333333333333,0.0
2210359,2210607,0.933333333333333,0.283333333333333
2210359,2211001,0.0666666666666667,0.6
2210359,2203909,0.0,0.116666666666667
2210375,2208007,0.7,0.366666666666667
2210375,2211001,0.3,0.633333333333333
2210383,2211001,0.4,0.9
2210383,2200202,0.333333333333333,0.05
2210383,2209609,0.133333333333333,0.0
2210383,2211308,0.1,0.05
2210383,2201408,0.0333333333333333,0.0
2210391,2207009,0.716666666666667,0.0333333333333333
2210391,2211001,0.0,0.7
2210391,2210003,0.15,0.0
2210391,2203909,0.0833333333333333,0.266666666666667
2210391,2208007,0.05,0.0
2210409,2211001,0.6,0.766666666666667
2210409,2202604,0.166666666666667,0.0
2210409,2202208,0.2,0.166666666666667
2210409,2309409,0.0166666666666667,0.0
2210409,2208403,0.0,0.0666666666666667
2210409,2304103,0.0166666666666667,0.0
2210508,2211001,0.533333333333333,1.0
2210508,2200202,0.433333333333333,0.0
2210508,2203909,0.0333333333333333,0.0
2210607,2211001,0.666666666666667,0.7
2210607,2611101,0.0333333333333333,0.0166666666666667
2210607,2203909,0.25,0.166666666666667
2210607,2926004,0.05,0.0
2210607,3550308,0.0,0.0666666666666667
2210607,5300108,0.0,0.05
2210623,2202901,0.783333333333333,0.4
2210623,2928406,0.133333333333333,0.0
2210623,2903201,0.0,0.0666666666666667
2210623,5300108,0.0,0.166666666666667
2210623,2211001,0.0,0.233333333333333
2210623,2203909,0.0,0.133333333333333
2210623,2201903,0.0833333333333333,0.0
2210631,2203909,0.566666666666667,0.1
2210631,2211209,0.4,0.0
2210631,2211001,0.0,0.9
2210631,2201903,0.0333333333333333,0.0
2210656,2211001,0.5,0.933333333333333
2210656,2202208,0.5,0.0333333333333333
2210656,3550308,0.0,0.0333333333333333
2210706,2601102,0.2,0.133333333333333
2210706,2208007,0.466666666666667,0.333333333333333
2210706,2211001,0.266666666666667,0.533333333333333
2210706,2304202,0.0333333333333333,0.0
2210706,2203909,0.0333333333333333,0.0
2210805,2211001,0.433333333333333,0.833333333333333
2210805,2208007,0.466666666666667,0.0
2210805,2611101,0.0,0.0333333333333333
2210805,2203909,0.1,0.1
2210805,2210607,0.0,0.0333333333333333
2210904,2210003,0.333333333333333,0.0
2210904,2211001,0.133333333333333,0.8
2210904,2210805,0.166666666666667,0.0
2210904,2203909,0.18333333333333302,0.2
2210904,2207009,0.18333333333333302,0.0
2210938,2208007,0.8,0.133333333333333
2210938,2211001,0.133333333333333,0.733333333333333
2210938,2203909,0.0666666666666667,0.133333333333333
2210953,2202307,0.366666666666667,0.0
2210953,2211001,0.2,0.9
2210953,2210607,0.3,0.0
2210953,2203909,0.133333333333333,0.1
2210979,2207009,0.783333333333333,0.0666666666666667
2210979,2211001,0.0333333333333333,0.7
2210979,2211407,0.0166666666666667,0.0
2210979,2208007,0.133333333333333,0.0166666666666667
2210979,2203909,0.0166666666666667,0.2
2210979,2211308,0.0166666666666667,0.0166666666666667
2211100,2211001,1.0,1.0
2211209,2211001,0.333333333333333,0.866666666666667
2211209,2203909,0.433333333333333,0.1
2211209,2101400,0.0666666666666667,0.0333333333333333
2211209,2206001,0.1,0.0
2211209,2200806,0.0666666666666667,0.0
2211308,2211001,0.566666666666667,0.616666666666667
2211308,2208007,0.3,0.166666666666667
2211308,2207702,0.0666666666666667,0.0666666666666667
2211308,2204709,0.0033333333333333296,0.0
2211308,2207009,0.0333333333333333,0.0
2211308,5300108,0.0,0.1
2211308,3550308,0.0166666666666667,0.0266666666666667
2211308,2304400,0.0133333333333333,0.0
2211308,0,0.0,0.0166666666666667
2211308,2611606,0.0,0.00666666666666667
2211357,2210607,0.9,0.5
2211357,2211001,0.0,0.35
2211357,2203909,0.0,0.15
2211357,2905909,0.1,0.0
2211407,2211001,0.466666666666667,1.0
2211407,2207009,0.35,0.0
2211407,2211308,0.18333333333333302,0.0
2211506,2208007,0.866666666666667,0.75
2211506,2211001,0.133333333333333,0.25
2211605,2208007,0.7,0.5
2211605,2211001,0.3,0.5
2211704,2208007,0.616666666666667,0.4
2211704,2211001,0.133333333333333,0.533333333333333
2211704,2207009,0.216666666666667,0.0333333333333333
2211704,2203909,0.0333333333333333,0.0333333333333333
2300101,2307304,0.333333333333333,0.133333333333333
2300101,2302503,0.566666666666667,0.466666666666667
2300101,2301901,0.1,0.4
2300150,2304400,0.233333333333333,0.866666666666667
2300150,2311603,0.6,0.0
2300150,2302107,0.1,0.0
2300150,2301208,0.0,0.1
2300150,0,0.0666666666666667,0.0333333333333333
2300200,2304400,0.3,0.4
2300200,2312908,0.7,0.6
2300309,2305506,0.666666666666667,0.2
2300309,2304400,0.166666666666667,0.433333333333333
2300309,2307304,0.1,0.233333333333333
2300309,2301901,0.0666666666666667,0.133333333333333
2300408,2307304,0.366666666666667,0.466666666666667
2300408,2313302,0.433333333333333,0.233333333333333
2300408,2304202,0.0333333333333333,0.0333333333333333
2300408,2302701,0.1,0.0333333333333333
2300408,2304400,0.0,0.0333333333333333
2300408,2301604,0.0666666666666667,0.0333333333333333
2300408,2301901,0.0,0.166666666666667
2300507,2312908,1.0,0.933333333333333
2300507,2304400,0.0,0.0666666666666667
2300606,2307304,0.266666666666667,0.4
2300606,2304202,0.433333333333333,0.333333333333333
2300606,2309201,0.1,0.0
2300606,2304400,0.0,0.0833333333333333
2300606,2301901,0.1,0.166666666666667
2300606,2302701,0.1,0.0166666666666667
2300705,2304400,0.233333333333333,0.576666666666667
2300705,2307601,0.483333333333333,0.293333333333333
2300705,2311801,0.176666666666667,0.0766666666666667
2300705,2313104,0.0533333333333333,0.0
2300705,2408003,0.02,0.02
2300705,2308708,0.0333333333333333,0.0166666666666667
2300705,2400505,0.0,0.0166666666666667
2300754,2304400,0.166666666666667,1.0
2300754,2306405,0.833333333333333,0.0
2300804,2307304,0.566666666666667,0.533333333333333
2300804,2304202,0.333333333333333,0.0
2300804,2304400,0.0,0.0833333333333333
2300804,2301901,0.0666666666666667,0.383333333333333
2300804,2302701,0.0333333333333333,0.0
2300903,2304400,0.4,0.633333333333333
2300903,2310704,0.256666666666667,0.116666666666667
2300903,2303709,0.166666666666667,0.15
2300903,2312403,0.166666666666667,0.1
2300903,0,0.01,0.0
2301000,2304400,0.4,1.0
2301000,2304285,0.6,0.0
2301109,2304400,0.783333333333333,0.97
2301109,2408003,0.216666666666667,0.03
2301208,2304400,0.133333333333333,0.833333333333333
2301208,2302107,0.866666666666667,0.166666666666667
2301257,2304103,0.566666666666667,0.283333333333333
2301257,2304400,0.1,0.533333333333333
2301257,2309300,0.1,0.0
2301257,2312908,0.2,0.18333333333333302
2301257,2305902,0.0333333333333333,0.0
2301307,2307304,0.4,0.583333333333333
2301307,2304202,0.25,0.0333333333333333
2301307,2302701,0.0666666666666667,0.0
2301307,2301901,0.283333333333333,0.366666666666667
2301307,2304400,0.0,0.0166666666666667
2301406,2302107,0.6,0.0
2301406,2304400,0.0666666666666667,0.766666666666667
2301406,2301208,0.233333333333333,0.233333333333333
2301406,2302800,0.1,0.0
2301505,2313302,0.5,0.316666666666667
2301505,2307304,0.216666666666667,0.166666666666667
2301505,2304400,0.283333333333333,0.466666666666667
2301505,2305506,0.0,0.05
2301604,2307304,0.466666666666667,0.266666666666667
2301604,2304202,0.466666666666667,0.2
2301604,2304400,0.0,0.1
2301604,2301901,0.0666666666666667,0.433333333333333
2301703,2307304,0.4,0.2
2301703,2503704,0.166666666666667,0.0
2301703,2304400,0.0,0.233333333333333
2301703,2302503,0.4,0.1
2301703,2301901,0.0333333333333333,0.466666666666667
2301802,2503704,0.2,0.0166666666666667
2301802,2307304,0.25,0.3
2301802,2305407,0.45,0.233333333333333
2301802,2304400,0.0,0.133333333333333
2301802,2301901,0.0,0.283333333333333
2301802,2516201,0.0666666666666667,0.0
2301802,2302008,0.0333333333333333,0.0
2301802,2314003,0.0,0.0333333333333333
2301851,2304400,0.35,0.833333333333333
2301851,2311306,0.566666666666667,0.1
2301851,2311405,0.0833333333333333,0.0666666666666667
2301901,2307304,0.833333333333333,0.433333333333333
2301901,2304400,0.0,0.566666666666667
2301901,2304202,0.166666666666667,0.0
2301950,2304400,0.333333333333333,0.933333333333333
2301950,2311603,0.5,0.0
2301950,2307650,0.166666666666667,0.0666666666666667
2302008,2302503,1.0,0.7
2302008,2301901,0.0,0.3
2302057,2302602,0.466666666666667,0.0666666666666667
2302057,2207702,0.233333333333333,0.0
2302057,2312908,0.3,0.666666666666667
2302057,2304400,0.0,0.266666666666667
2302107,2304400,0.433333333333333,0.8
2302107,2301208,0.566666666666667,0.2
2302206,2304400,0.366666666666667,0.933333333333333
2302206,2303501,0.2,0.0
2302206,2301109,0.216666666666667,0.0
2302206,2309607,0.216666666666667,0.0666666666666667
2302305,2304400,0.0,0.7
2302305,2312908,0.566666666666667,0.3
2302305,2300200,0.433333333333333,0.0
2302404,2304400,0.25,0.7
2302404,2302800,0.683333333333333,0.3
2302404,2311405,0.0666666666666667,0.0
2302503,2307304,0.65,0.666666666666667
2302503,2301901,0.35,0.333333333333333
2302602,2304400,0.2,0.45
2302602,2312908,0.65,0.383333333333333
2302602,2207702,0.0833333333333333,0.166666666666667
2302602,2304707,0.0333333333333333,0.0
2302602,2307254,0.0333333333333333,0.0
2302701,2307304,0.316666666666667,0.333333333333333
2302701,2304202,0.166666666666667,0.2
2302701,2301901,0.516666666666667,0.433333333333333
2302701,2304400,0.0,0.0333333333333333
2302800,2304400,0.866666666666667,0.933333333333333
2302800,2311306,0.0666666666666667,0.0
2302800,2312908,0.0,0.0333333333333333
2302800,2311405,0.0666666666666667,0.0333333333333333
2302909,2304400,0.1,0.733333333333333
2302909,2302107,0.433333333333333,0.0833333333333333
2302909,2301208,0.466666666666667,0.18333333333333302
2303006,2304400,0.266666666666667,0.733333333333333
2303006,2302800,0.733333333333333,0.2
2303006,2311405,0.0,0.0666666666666667
2303105,2312908,0.833333333333333,0.633333333333333
2303105,2304400,0.166666666666667,0.366666666666667
2303204,2307304,1.0,0.266666666666667
2303204,2301901,0.0,0.733333333333333
2303303,2305506,0.533333333333333,0.0
2303303,2307304,0.133333333333333,0.533333333333333
2303303,2307403,0.333333333333333,0.0
2303303,2304400,0.0,0.0666666666666667
2303303,2301901,0.0,0.4
2303402,2312304,0.04333333333333331,0.0
2303402,2312908,0.383333333333333,0.586666666666667
2303402,2304400,0.0,0.413333333333333
2303402,2313401,0.466666666666667,0.0
2303402,2305001,0.10666666666666699,0.0
2303501,2304400,0.9,1.0
2303501,2309607,0.1,0.0
2303600,2305506,0.4,0.533333333333333
2303600,2304400,0.166666666666667,0.233333333333333
2303600,2313302,0.2,0.0
2303600,2300309,0.0666666666666667,0.0
2303600,2301901,0.166666666666667,0.233333333333333
2303659,2312205,0.6,0.1
2303659,2304400,0.0,0.3
2303659,2312908,0.4,0.6
2303709,2304400,1.0,1.0
2303808,2307304,0.25,0.6
2303808,2305506,0.25,0.133333333333333
2303808,2305407,0.35,0.0
2303808,2304400,0.0666666666666667,0.1
2303808,2301901,0.0833333333333333,0.166666666666667
2303907,2207702,0.35,0.3
2303907,2302602,0.466666666666667,0.366666666666667
2303907,2304400,0.05,0.0833333333333333
2303907,2312908,0.133333333333333,0.25
2303931,2311306,0.733333333333333,0.216666666666667
2303931,2304400,0.133333333333333,0.633333333333333
2303931,2311405,0.133333333333333,0.15
2303956,2304400,0.0666666666666667,0.733333333333333
2303956,2309607,0.866666666666667,0.1
2303956,2303501,0.0666666666666667,0.166666666666667
2304004,2312908,1.0,0.833333333333333
2304004,2304400,0.0,0.166666666666667
2304103,2304400,0.6,0.8
2304103,2312908,0.4,0.2
2304202,2307304,0.733333333333333,0.35
2304202,2301901,0.266666666666667,0.6
2304202,2304400,0.0,0.05
2304236,2305001,0.383333333333333,0.0
2304236,2312908,0.35,0.6
2304236,2304400,0.0833333333333333,0.4
2304236,2305803,0.1,0.0
2304236,2313401,0.0833333333333333,0.0
2304251,2304400,0.283333333333333,0.566666666666667
2304251,2300200,0.166666666666667,0.0
2304251,2312908,0.55,0.433333333333333
2304269,2305506,0.65,0.45
2304269,2300309,0.133333333333333,0.0833333333333333
2304269,2304400,0.0,0.466666666666667
2304269,2308351,0.133333333333333,0.0
2304269,2313005,0.0833333333333333,0.0
2304277,2409407,0.35,0.09333333333333331
2304277,2304400,0.0333333333333333,0.666666666666667
2304277,2306009,0.0266666666666667,0.0233333333333333
2304277,2307601,0.483333333333333,0.166666666666667
2304277,2310803,0.00666666666666667,0.0
2304277,2400505,0.1,0.05
2304285,2304400,1.0,1.0
2304301,2307304,0.3,0.233333333333333
2304301,2304202,0.233333333333333,0.0
2304301,2304400,0.333333333333333,0.2
2304301,2301901,0.133333333333333,0.566666666666667
2304350,2312908,0.983333333333333,0.5
2304350,2304400,0.0166666666666667,0.5
2304459,2304400,0.466666666666667,0.966666666666667
2304459,2301109,0.533333333333333,0.0333333333333333
2304509,2312908,0.833333333333333,0.733333333333333
2304509,2313401,0.166666666666667,0.0
2304509,2304400,0.0,0.266666666666667
2304608,2304400,0.466666666666667,1.0
2304608,2310704,0.333333333333333,0.0
2304608,2312403,0.2,0.0
2304657,2312908,0.7,0.833333333333333
2304657,2304400,0.133333333333333,0.166666666666667
2304657,2312304,0.1,0.0
2304657,2309003,0.0666666666666667,0.0
2304707,2312908,0.633333333333333,0.766666666666667
2304707,2302602,0.366666666666667,0.0
2304707,2304400,0.0,0.233333333333333
2304806,2307304,0.833333333333333,0.866666666666667
