Origem,Destino,Mes,passageiros,cod_origem,cod_destino,Ano
ARAGUAINA/TO,GOIANIA/GO,5,574.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GOIANIA/GO,6,582.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GOIANIA/GO,7,1029.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GOIANIA/GO,8,709.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GOIANIA/GO,9,503.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GOIANIA/GO,10,511.0,1702109.0,5208707.0,2019
ARAGUAINA/TO,GUARULHOS/SP,1,114.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,2,117.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,3,120.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,4,116.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,5,141.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,6,118.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,7,260.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,8,184.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,9,80.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,GUARULHOS/SP,10,82.0,1702109.0,3518800.0,2019
ARAGUAINA/TO,PALMAS/TO,1,399.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,2,346.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,3,364.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,4,394.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,5,351.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,6,352.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,7,447.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,8,360.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,9,235.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,PALMAS/TO,10,196.0,1702109.0,1721000.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,1,145.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,2,120.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,3,113.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,4,162.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,5,116.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,6,148.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,7,232.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,8,144.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,9,144.0,1702109.0,3543402.0,2019
ARAGUAINA/TO,RIBEIRAO PRETO/SP,10,148.0,1702109.0,3543402.0,2019
ARAPONGAS/PR,SAO JOSE DOS PINHAIS/PR,10,9.0,4101507.0,4125506.0,2019
ARAPONGAS/PR,SAO JOSE DOS PINHAIS/PR,11,11.0,4101507.0,4125506.0,2019
ARAPONGAS/PR,SAO JOSE DOS PINHAIS/PR,12,23.0,4101507.0,4125506.0,2019
ARARAQUARA/SP,CAMPINAS/SP,12,541.0,3503208.0,3509502.0,2019
ARAXA/MG,BELO HORIZONTE/MG,1,42.0,3104007.0,3106200.0,2019
ARAXA/MG,BELO HORIZONTE/MG,2,41.0,3104007.0,3106200.0,2019
ARAXA/MG,BELO HORIZONTE/MG,3,36.0,3104007.0,3106200.0,2019
ARAXA/MG,BELO HORIZONTE/MG,4,15.0,3104007.0,3106200.0,2019
ARAXA/MG,CONFINS/MG,1,96.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,2,67.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,3,40.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,4,63.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,5,59.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,6,146.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,7,102.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,8,42.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,9,54.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,10,67.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,11,22.0,3104007.0,3117876.0,2019
ARAXA/MG,CONFINS/MG,12,73.0,3104007.0,3117876.0,2019
ARAXA/MG,PATOS DE MINAS/MG,1,0.0,3104007.0,3148004.0,2019
ARAXA/MG,PATOS DE MINAS/MG,2,0.0,3104007.0,3148004.0,2019
ARAXA/MG,PATOS DE MINAS/MG,3,0.0,3104007.0,3148004.0,2019
ARAXA/MG,PATOS DE MINAS/MG,4,0.0,3104007.0,3148004.0,2019
ARAXA/MG,PATROCINIO/MG,1,0.0,3104007.0,3148103.0,2019
ARAXA/MG,PATROCINIO/MG,2,0.0,3104007.0,3148103.0,2019
ARAXA/MG,PATROCINIO/MG,3,0.0,3104007.0,3148103.0,2019
ARAXA/MG,PATROCINIO/MG,4,0.0,3104007.0,3148103.0,2019
ARAXA/MG,UBERABA/MG,2,0.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,3,0.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,4,1.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,8,1.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,9,1.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,10,1.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,11,11.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERABA/MG,12,0.0,3104007.0,3170107.0,2019
ARAXA/MG,UBERLANDIA/MG,3,1.0,3104007.0,3170206.0,2019
AREALVA/SP,AREALVA/SP,1,0.0,3503406.0,3503406.0,2019
AREALVA/SP,AREALVA/SP,3,0.0,3503406.0,3503406.0,2019
AREALVA/SP,AREALVA/SP,11,27.0,3503406.0,3503406.0,2019
AREALVA/SP,CAMPINAS/SP,1,2698.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,2,3116.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,3,3199.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,4,2620.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,5,2626.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,6,2667.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,7,2978.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,8,2935.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,9,2598.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,10,3404.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,11,2719.0,3503406.0,3509502.0,2019
AREALVA/SP,CAMPINAS/SP,12,2914.0,3503406.0,3509502.0,2019
AREALVA/SP,GUARULHOS/SP,1,2408.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,2,1982.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,3,2149.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,4,756.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,5,2134.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,6,2090.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,7,2467.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,8,1880.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,9,2103.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,10,1963.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,11,3389.0,3503406.0,3518800.0,2019
AREALVA/SP,GUARULHOS/SP,12,4369.0,3503406.0,3518800.0,2019
AREALVA/SP,MARILIA/SP,1,6.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,2,0.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,4,27.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,5,14.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,6,29.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,7,27.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,8,11.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,9,9.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,11,0.0,3503406.0,3529005.0,2019
AREALVA/SP,MARILIA/SP,12,0.0,3503406.0,3529005.0,2019
AREALVA/SP,PORTO SEGURO/BA,1,358.0,3503406.0,2925303.0,2019
AREALVA/SP,PORTO SEGURO/BA,2,16.0,3503406.0,2925303.0,2019
AREALVA/SP,PORTO SEGURO/BA,3,92.0,3503406.0,2925303.0,2019
AREALVA/SP,PORTO SEGURO/BA,12,201.0,3503406.0,2925303.0,2019
AREALVA/SP,RIBEIRAO PRETO/SP,11,0.0,3503406.0,3543402.0,2019
AREALVA/SP,RIBEIRAO PRETO/SP,12,0.0,3503406.0,3543402.0,2019
AREALVA/SP,SAO JOSE DO RIO PRETO/SP,2,0.0,3503406.0,3549805.0,2019
AREALVA/SP,SAO PAULO/SP,1,0.0,3503406.0,3550308.0,2019
AREALVA/SP,SAO PAULO/SP,10,218.0,3503406.0,3550308.0,2019
AREALVA/SP,SAO PAULO/SP,11,1476.0,3503406.0,3550308.0,2019
AREALVA/SP,SAO PAULO/SP,12,1382.0,3503406.0,3550308.0,2019
AREALVA/SP,VITORIA/ES,5,0.0,3503406.0,3205309.0,2019
ARIPUANA/MT,TANGARA DA SERRA/MT,5,0.0,5101407.0,5107958.0,2019
ARIPUANA/MT,TANGARA DA SERRA/MT,12,0.0,5101407.0,5107958.0,2019
ARIPUANA/MT,VARZEA GRANDE/MT,5,0.0,5101407.0,5108402.0,2019
ARIPUANA/MT,VARZEA GRANDE/MT,12,0.0,5101407.0,5108402.0,2019
BAGE/RS,PORTO ALEGRE/RS,9,37.0,4301602.0,4314902.0,2019
BAGE/RS,PORTO ALEGRE/RS,10,73.0,4301602.0,4314902.0,2019
BAGE/RS,PORTO ALEGRE/RS,11,82.0,4301602.0,4314902.0,2019
BAGE/RS,PORTO ALEGRE/RS,12,142.0,4301602.0,4314902.0,2019
BARCELOS/AM,MANAUS/AM,1,332.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,2,221.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,3,45.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,8,26.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,9,177.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,10,404.0,1300409.0,1302603.0,2019
BARCELOS/AM,MANAUS/AM,11,112.0,1300409.0,1302603.0,2019
BARRA DO GARCAS/MT,CAMPINAS/SP,8,0.0,5101803.0,3509502.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,1,560.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,2,497.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,3,496.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,4,467.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,5,232.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,6,219.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,7,314.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,8,274.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,9,301.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,10,315.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,11,298.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,GOIANIA/GO,12,249.0,5101803.0,5208707.0,2019
BARRA DO GARCAS/MT,RECIFE/PE,7,0.0,5101803.0,2611606.0,2019
BARRA DO GARCAS/MT,RIBEIRAO PRETO/SP,1,65.0,5101803.0,3543402.0,2019
BARRA DO GARCAS/MT,RIBEIRAO PRETO/SP,2,47.0,5101803.0,3543402.0,2019
BARRA DO GARCAS/MT,RIBEIRAO PRETO/SP,3,63.0,5101803.0,3543402.0,2019
BARRA DO GARCAS/MT,RIBEIRAO PRETO/SP,4,72.0,5101803.0,3543402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,1,96.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,2,31.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,3,23.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,4,19.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,5,256.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,6,253.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,7,267.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,8,176.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,9,247.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,10,239.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,11,175.0,5101803.0,5108402.0,2019
BARRA DO GARCAS/MT,VARZEA GRANDE/MT,12,216.0,5101803.0,5108402.0,2019
BARREIRAS/BA,BARREIRAS/BA,3,0.0,2903201.0,2903201.0,2019
BARREIRAS/BA,BRASILIA/DF,1,475.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,2,367.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,3,28.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,8,669.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,9,954.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,10,1111.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,11,1143.0,2903201.0,5300108.0,2019
BARREIRAS/BA,BRASILIA/DF,12,1034.0,2903201.0,5300108.0,2019
BARREIRAS/BA,CONFINS/MG,1,1450.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,2,1683.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,3,1663.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,4,1256.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,5,1540.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,6,1645.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,7,1881.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,8,1842.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,9,1643.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,10,1684.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,11,1541.0,2903201.0,3117876.0,2019
BARREIRAS/BA,CONFINS/MG,12,1522.0,2903201.0,3117876.0,2019
BARREIRAS/BA,GUARULHOS/SP,1,28.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,2,48.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,3,45.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,4,76.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,5,57.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,6,84.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,7,84.0,2903201.0,3518800.0,2019
BARREIRAS/BA,GUARULHOS/SP,8,39.0,2903201.0,3518800.0,2019
BARREIRAS/BA,RIBEIRAO PRETO/SP,1,1.0,2903201.0,3543402.0,2019
BARREIRAS/BA,RIBEIRAO PRETO/SP,3,0.0,2903201.0,3543402.0,2019
BARREIRAS/BA,RIBEIRAO PRETO/SP,7,0.0,2903201.0,3543402.0,2019
BARREIRAS/BA,SALVADOR/BA,1,626.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,2,756.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,3,833.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,4,1089.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,5,1171.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,6,1208.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,7,1243.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,8,1231.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,9,1274.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,10,1432.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,11,1293.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SALVADOR/BA,12,1382.0,2903201.0,2927408.0,2019
BARREIRAS/BA,SAO JOSE DOS CAMPOS/SP,5,2.0,2903201.0,3549904.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,1,20.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,2,51.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,3,37.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,4,50.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,5,67.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,6,43.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,7,51.0,2903201.0,2933307.0,2019
BARREIRAS/BA,VITORIA DA CONQUISTA/BA,8,8.0,2903201.0,2933307.0,2019
BARRETOS/SP,BARRETOS/SP,12,4.0,3505500.0,3505500.0,2019
BARRETOS/SP,RIBEIRAO PRETO/SP,11,0.0,3505500.0,3543402.0,2019
BARRETOS/SP,SAO PAULO/SP,10,17.0,3505500.0,3550308.0,2019
BARRETOS/SP,SAO PAULO/SP,11,150.0,3505500.0,3550308.0,2019
BARRETOS/SP,SAO PAULO/SP,12,216.0,3505500.0,3550308.0,2019
BELEM/PA,ALMEIRIM/PA,3,1.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,4,5.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,5,9.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,6,12.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,7,9.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,8,8.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,9,12.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,10,56.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,11,55.0,1501402.0,1500503.0,2019
BELEM/PA,ALMEIRIM/PA,12,7.0,1501402.0,1500503.0,2019
BELEM/PA,ALTAMIRA/PA,1,3511.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,2,3014.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,3,3443.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,4,3404.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,5,3797.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,6,3607.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,7,3865.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,8,3870.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,9,3686.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,10,3625.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,11,3865.0,1501402.0,1500602.0,2019
BELEM/PA,ALTAMIRA/PA,12,4035.0,1501402.0,1500602.0,2019
BELEM/PA,BELEM/PA,1,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,2,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,3,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,4,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,5,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,6,0.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,8,82.0,1501402.0,1501402.0,2019
BELEM/PA,BELEM/PA,9,20.0,1501402.0,1501402.0,2019
BELEM/PA,BOA VISTA/RR,1,0.0,1501402.0,1400100.0,2019
BELEM/PA,BOA VISTA/RR,2,0.0,1501402.0,1400100.0,2019
BELEM/PA,BOA VISTA/RR,5,0.0,1501402.0,1400100.0,2019
BELEM/PA,BOA VISTA/RR,12,508.0,1501402.0,1400100.0,2019
BELEM/PA,BRASILIA/DF,1,21335.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,2,20837.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,3,19070.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,4,18795.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,5,19193.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,6,17229.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,7,23242.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,8,17859.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,9,17176.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,10,19714.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,11,22959.0,1501402.0,5300108.0,2019
BELEM/PA,BRASILIA/DF,12,21959.0,1501402.0,5300108.0,2019
BELEM/PA,BREVES/PA,3,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,4,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,5,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,6,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,7,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,8,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,9,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,10,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,11,0.0,1501402.0,1501808.0,2019
BELEM/PA,BREVES/PA,12,0.0,1501402.0,1501808.0,2019
BELEM/PA,CAMPINAS/SP,1,1669.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,2,2911.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,3,5037.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,4,4743.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,5,5037.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,6,4915.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,7,4907.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,8,5520.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,9,5364.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,10,4675.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,11,4632.0,1501402.0,3509502.0,2019
BELEM/PA,CAMPINAS/SP,12,4733.0,1501402.0,3509502.0,2019
BELEM/PA,CONFINS/MG,1,11453.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,2,7853.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,3,7513.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,4,8238.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,5,7490.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,6,7738.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,7,10035.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,8,9424.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,9,9029.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,10,9437.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,11,8820.0,1501402.0,3117876.0,2019
BELEM/PA,CONFINS/MG,12,8855.0,1501402.0,3117876.0,2019
BELEM/PA,FORTALEZA/CE,1,18303.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,2,13419.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,3,13118.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,4,13469.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,5,14351.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,6,15854.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,7,19686.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,8,16912.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,9,15766.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,10,17447.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,11,20537.0,1501402.0,2304400.0,2019
BELEM/PA,FORTALEZA/CE,12,26900.0,1501402.0,2304400.0,2019
BELEM/PA,GOIANIA/GO,1,388.0,1501402.0,5208707.0,2019
BELEM/PA,GOIANIA/GO,2,402.0,1501402.0,5208707.0,2019
BELEM/PA,GOIANIA/GO,3,343.0,1501402.0,5208707.0,2019
BELEM/PA,GOIANIA/GO,4,308.0,1501402.0,5208707.0,2019
BELEM/PA,GOIANIA/GO,5,52.0,1501402.0,5208707.0,2019
BELEM/PA,GOIANIA/GO,12,0.0,1501402.0,5208707.0,2019
BELEM/PA,GUARULHOS/SP,1,31473.0,1501402.0,3518800.0,2019
BELEM/PA,GUARULHOS/SP,2,26159.0,1501402.0,3518800.0,2019
BELEM/PA,GUARULHOS/SP,3,22951.0,1501402.0,3518800.0,2019
BELEM/PA,GUARULHOS/SP,4,23304.0,1501402.0,3518800.0,2019
BELEM/PA,GUARULHOS/SP,5,19920.0,1501402.0,3518800.0,2019
